condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_structure_and_water,7795,196,0.9281863006484316,0.940638905120059,0.9234665385584324,0.002717882887330769,-0.0002767519173167976,0.0
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without_rsa,7795,196,0.9222184259899279,0.9379193662367395,0.9148522824953943,-0.003249991771172911,-0.006244626575820478,0.00596787465850368
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__geometry,7795,196,0.9289833119383826,0.9410988639416507,0.9240150294102637,0.003514894177281791,0.0005202593726342242,-0.0007970112899510218
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__contact_network,7795,196,0.9282554886277607,0.9406081991649635,0.9236240689360692,0.0027870708666599686,-0.0002075639379875982,-6.91879793291994e-05
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__community_domain,7795,196,0.9243874131858728,0.9380869734751851,0.9186560931422275,-0.0010810045752279729,-0.00407563937987554,0.003798887462558742
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__putative_polar_contacts,7795,196,0.9282640466080775,0.9406911016871135,0.9232839309183604,0.0027956288469767054,-0.00019900595767086138,-7.774595964593622e-05
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__water_network,7795,196,0.9284630525657483,0.9409942824800387,0.9211722952721951,0.002994634804647567,0.0,-0.0002767519173167976
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_biophysics,7948,192,0.9180996929769822,0.9285961842808573,0.9122590455557512,0.0,-0.0014382660972109829,0.0006428949407846218
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_ordinary_structure,7948,192,0.9195379590741932,0.9297347841334753,0.9119182744694644,0.0014382660972109829,0.0,-0.000795371156426361
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_structure_and_water,7948,192,0.9187425879177669,0.9292369497107431,0.9109036786411328,0.0006428949407846218,-0.000795371156426361,0.0
