condition,sign,model_cohort,receiver_scope,stage,evaluation_split,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_previous_stage
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,validation,4836,169,0.9602860856966904,0.9586505824358879,0.9443635989048157,0.0002472569451394957
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,test,4576,171,0.9556121708163297,0.9560995182733293,0.9382920950057164,-0.0001862763079462093
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,validation,4836,169,0.960290021274364,0.958933859643261,0.9427083695039611,3.93557767364161e-06
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,test,4576,171,0.955619430816024,0.9560567989293823,0.9380082149089045,7.259999694309016e-06
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,validation,4836,169,0.9598726789289,0.9588377751495486,0.9442993351910096,-0.00041734234546397797
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,test,4576,171,0.9556129350268239,0.956317828062623,0.9379663872991115,-6.495789200089419e-06
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,validation,4836,169,0.9600624422175918,0.9591342815815292,0.9449051530950149,0.00018976328869180215
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,test,4576,171,0.9556264997630948,0.9563548267062453,0.9377540667292427,1.3564736270899047e-05
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,validation,4836,169,0.9604548022004329,0.9601795060082314,0.944924716200974,0.00039235998284103957
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,test,4576,171,0.9555458755559632,0.9567387306353169,0.9364240444707351,-8.062420713161877e-05
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,validation,4836,169,0.9665339008094114,0.968191620229615,0.9481038533140305,0.006079098608978484
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,test,4576,171,0.9597129243278768,0.9608401471194747,0.9392527466183698,0.004167048771913651
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,validation,7572,196,0.5137634597193331,0.5043658078536924,0.5197971363107031,
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,test,7735,192,0.4973114710257567,0.49338625295896754,0.5027838345234273,
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,validation,7572,196,0.9242514207864259,0.9379685962684784,0.915457321558432,0.41048796106709273
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,test,7735,192,0.9184241755670327,0.9286853692953334,0.917122998114838,0.42111270454127603
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,validation,7572,196,0.9233832622181423,0.9375040961095211,0.915583165045201,-0.0008681585682835946
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,test,7735,192,0.9187899513613798,0.9287297304870059,0.9175721383142411,0.0003657757943470452
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,validation,7572,196,0.9236632301010193,0.937685294252923,0.9157767762894095,0.0002799678828769858
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,test,7735,192,0.9190559761988334,0.9289973500371189,0.9154355525789291,0.0002660248374536378
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,validation,7572,196,0.9274991319460795,0.9401890823529981,0.9187963660924994,0.003835901845060219
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,test,7735,192,0.9197204700061843,0.9297323431910547,0.9164708795871881,0.0006644938073508966
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,validation,7572,196,0.9272795807555951,0.9400780736872596,0.9190567367620615,-0.00021955119048433502
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,test,7735,192,0.919655417941132,0.9297605604121851,0.9168402589913182,-6.505206505225125e-05
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,validation,7572,196,0.9270003105250553,0.9396521284626036,0.921292307907844,-0.0002792702305398631
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,test,7735,192,0.9189169800598372,0.9292354695214432,0.9156793253603498,-0.0007384378812947956
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,validation,7572,196,0.9282150627744085,0.9417151476340064,0.9220295227277916,0.0012147522493531904
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,test,7735,192,0.9193712747998463,0.9307034298826865,0.9144209643745023,0.00045429474000902026
