condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,query_plus_ordinary_structure,8883,199,0.8861612051428539,0.8852451045696978,0.8841092991817668,0.0046790684140703975,0.0,0.00023419927925416584
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,query_plus_structure_and_water,8883,199,0.8863954044221081,0.8858633295584748,0.8842266849570523,0.004913267693324563,0.00023419927925416584,0.0
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without_rsa,8883,199,0.8734294834587888,0.8774268298998595,0.8737926434301188,-0.008052653269994714,-0.012731721684065112,0.012965920963319277
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__geometry,8883,199,0.8865567586008671,0.8858487505415986,0.8836079805650825,0.005074621872083629,0.0003955534580132314,-0.00016135417875906555
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__contact_network,8883,199,0.8859302501826196,0.885317091436336,0.8837699638893349,0.004448113453836111,-0.0002309549602342864,0.00046515423948845225
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__community_domain,8883,199,0.8867245507251813,0.8854618284418938,0.8852182668345214,0.005242413996397799,0.0005633455823274014,-0.00032914630307323556
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__putative_polar_contacts,8883,199,0.8861122362026463,0.8855407895668095,0.8866170028829979,0.0046300994738628365,-4.896894020756104e-05,0.0002831682194617269
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__water_network,8883,199,0.8861612051428539,0.8852451045696978,0.8841092991817668,0.0046790684140703975,0.0,0.00023419927925416584
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_biophysics,4519,160,0.9768042701140983,0.9798263431146311,0.9677840613183114,0.0,-0.0003361245776405397,-5.935066842976955e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_ordinary_structure,4519,160,0.9771403946917389,0.9800621638339972,0.9698400956364545,0.0003361245776405397,0.0,-0.00039547524607030926
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_structure_and_water,4519,160,0.9767449194456685,0.9798072114865646,0.9676925811536564,-5.935066842976955e-05,-0.00039547524607030926,0.0
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without_rsa,4519,160,0.9763284853826943,0.9794607411596357,0.9684140835908004,-0.00047578473140397204,-0.0008119093090445118,0.0004164340629742025
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__geometry,4519,160,0.9767697957984429,0.9798141784471062,0.9675999429198142,-3.447431565539727e-05,-0.000370598893295937,-2.487635277437228e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__contact_network,4519,160,0.9765854757357623,0.9796287253867306,0.9669916712678092,-0.0002187943783360513,-0.000554918955976591,0.00015944370990628176
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__community_domain,4519,160,0.9769241467117182,0.9798378234665719,0.9676964070734569,0.00011987659761991676,-0.00021624798002062295,-0.0001792272660496863
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__putative_polar_contacts,4519,160,0.9768330640027423,0.9798606070608349,0.9674562209241682,2.879388864396315e-05,-0.00030733068899657656,-8.81445570737327e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__water_network,4519,160,0.9771403946917389,0.9800621638339972,0.9698400956364545,0.0003361245776405397,0.0,-0.00039547524607030926
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_biophysics,4727,166,0.9744994747143155,0.9786495391946819,0.9642069871905388,0.0,-0.00019604220332103406,-0.00025064756588999426
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_ordinary_structure,4727,166,0.9746955169176366,0.9788429475665067,0.9651875215148172,0.00019604220332103406,0.0,-0.0004466897692110283
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_structure_and_water,4727,166,0.9742488271484255,0.9785195539915961,0.963975264625117,-0.00025064756588999426,-0.0004466897692110283,0.0
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without_rsa,4727,166,0.9746867442528304,0.9787986132944488,0.9653845606324009,0.00018726953851488926,-8.772664806144803e-06,-0.0004379171044048835
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__geometry,4727,166,0.9743598282133197,0.9786815368496304,0.9642318819538928,-0.0001396465009958492,-0.00033568870431688325,-0.00011100106489414507
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__contact_network,4727,166,0.9742081864359563,0.978476314174045,0.9646149059080844,-0.0002912882783592252,-0.0004873304816802593,4.0640712469230955e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__community_domain,4727,166,0.9734365500009667,0.9778492444692464,0.9626814804966667,-0.0010629247133487896,-0.0012589669166698236,0.0008122771474587953
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__putative_polar_contacts,4727,166,0.9744864052340941,0.9786918220583407,0.9646180073727298,-1.3069480221394869e-05,-0.00020911168354242893,-0.0002375780856685994
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__water_network,4727,166,0.9746955169176366,0.9788429475665067,0.9651875215148172,0.00019604220332103406,0.0,-0.0004466897692110283
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_biophysics,7755,197,0.8868758175813111,0.881725169916332,0.8855528497431666,0.0,-0.0013851650170462193,0.0024021190856075014
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_ordinary_structure,7755,197,0.8882609825983573,0.8822259195874291,0.886507710799313,0.0013851650170462193,0.0,0.0010169540685612821
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_structure_and_water,7755,197,0.8892779366669186,0.8827622789088712,0.8884354843624435,0.0024021190856075014,0.0010169540685612821,0.0
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without_rsa,7755,197,0.8779524730470917,0.8756171037665458,0.8852213263804553,-0.00892334453421939,-0.01030850955126561,0.011325463619826892
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__geometry,7755,197,0.889076834282588,0.8825597193776572,0.8882726158782144,0.0022010167012769255,0.0008158516842307062,0.00020110238433057592
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__contact_network,7755,197,0.8891199419058253,0.8828340669688545,0.8872854741762959,0.002244124324514263,0.0008589593074680435,0.00015799476109323862
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__community_domain,7755,197,0.8878611061735437,0.8820485305715267,0.8862022878141943,0.0009852885922326804,-0.0003998764248135389,0.001416830493374821
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__putative_polar_contacts,7755,197,0.8894525624554953,0.8829184647268808,0.8881349090525297,0.0025767448741842447,0.0011915798571380254,-0.00017462578857674327
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__water_network,7755,197,0.8882609825983573,0.8822259195874291,0.886507710799313,0.0013851650170462193,0.0,0.0010169540685612821
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_biophysics,7681,192,0.8842213944201875,0.8841714440851687,0.8789050751266865,0.0,0.0006409205498532078,-0.0003710735395480169
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_ordinary_structure,7681,192,0.8835804738703343,0.8843443089774393,0.877982767093196,-0.0006409205498532078,0.0,0.00026984701030519087
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_structure_and_water,7681,192,0.8838503208806395,0.8849379194296562,0.8773560365505927,-0.0003710735395480169,0.00026984701030519087,0.0
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without_rsa,7681,192,0.8708818668097534,0.8768017411407448,0.8646127018564398,-0.01333952761043411,-0.012698607060580902,0.012968454070886093
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__geometry,7681,192,0.8839182572385105,0.8848911785075639,0.8777588916864104,-0.00030313718167707115,0.00033778336817613663,-6.793635787094576e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__contact_network,7681,192,0.8838042841670725,0.8849254237102375,0.8774971146345624,-0.00041711025311508276,0.00022381029673812503,4.6036713567065846e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__community_domain,7681,192,0.8843693356705611,0.8846998008256435,0.8763748667542085,0.00014794125037354,0.0007888618002267478,-0.0005190147899215569
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__putative_polar_contacts,7681,192,0.8841064721381605,0.8849629829148784,0.8775908774487167,-0.00011492228202703014,0.0005259982678261776,-0.0002561512575209868
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__water_network,7681,192,0.8835804738703343,0.8843443089774393,0.877982767093196,-0.0006409205498532078,0.0,0.00026984701030519087
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_biophysics,4324,160,0.9766987054384595,0.9792118741696876,0.965550546486876,0.0,-0.00011576927290901651,-4.92179903310852e-06
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_ordinary_structure,4324,160,0.9768144747113685,0.9792463967175097,0.9653696261626252,0.00011576927290901651,0.0,-0.00012069107194212503
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_structure_and_water,4324,160,0.9766937836394264,0.9792165857371059,0.9633852631419416,-4.92179903310852e-06,-0.00012069107194212503,0.0
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without_rsa,4324,160,0.9764429858800007,0.9789844029471882,0.9636281230601421,-0.0002557195584588223,-0.00037148883136783883,0.0002507977594257138
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__geometry,4324,160,0.9766929276743772,0.9791980578646126,0.963022241205227,-5.777764082282033e-06,-0.00012154703699129854,8.559650491735127e-07
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__contact_network,4324,160,0.9765277264198747,0.9790366513175304,0.9628444341594182,-0.0001709790185847604,-0.0002867482914937769,0.00016605721955165187
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__community_domain,4324,160,0.9768519231822725,0.9791869408661882,0.9630496173606177,0.00015321774381304998,3.744847090403347e-05,-0.0001581395428461585
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__putative_polar_contacts,4324,160,0.9767477094375282,0.979260488844129,0.9629685897764308,4.900399906870856e-05,-6.676527384030795e-05,-5.392579810181708e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__water_network,4324,160,0.9768144747113685,0.9792463967175097,0.9653696261626252,0.00011576927290901651,0.0,-0.00012069107194212503
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_biophysics,4475,164,0.9734412871023655,0.9767688691686194,0.9611474599789324,0.0,-0.00043092804760214154,0.00012146696937498369
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_ordinary_structure,4475,164,0.9738722151499677,0.9771669610176585,0.9624736325000818,0.00043092804760214154,0.0,-0.00030946107822715785
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_structure_and_water,4475,164,0.9735627540717405,0.976937823992296,0.9622708750141155,0.00012146696937498369,-0.00030946107822715785,0.0
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without_rsa,4475,164,0.9745870322822445,0.9777215272661269,0.9635681300026158,0.0011457451798789764,0.0007148171322768349,-0.0010242782105039927
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__geometry,4475,164,0.9736292812112176,0.9770936412649668,0.961325712224603,0.00018799410885206314,-0.0002429339387500784,-6.652713947707944e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__contact_network,4475,164,0.9734518755059458,0.9768442714584703,0.9612564969111206,1.0588403580258365e-05,-0.0004203396440218832,0.00011087856579472533
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__community_domain,4475,164,0.9725436701724273,0.9760880043403749,0.9598303614602833,-0.000897616929938283,-0.0013285449775404246,0.0010190838993132667
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__putative_polar_contacts,4475,164,0.9736238871188274,0.976983816904188,0.9622496387331461,0.00018260001646186463,-0.0002483280311402769,-6.113304708688094e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__water_network,4475,164,0.9738722151499677,0.9771669610176585,0.9624736325000818,0.00043092804760214154,0.0,-0.00030946107822715785
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_biophysics,7562,197,0.8867921716763804,0.8807285980886956,0.8831142595750845,0.0,-0.0017965332365293962,0.002584895115129382
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_ordinary_structure,7562,197,0.8885887049129098,0.8815107724684597,0.8848356317192339,0.0017965332365293962,0.0,0.0007883618785999857
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_structure_and_water,7562,197,0.8893770667915097,0.8818723354754516,0.8859498639968869,0.002584895115129382,0.0007883618785999857,0.0
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without_rsa,7562,197,0.8780416276619106,0.8746087541602872,0.8844551810401562,-0.00875054401446973,-0.010547077250999126,0.011335439129599112
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__geometry,7562,197,0.889143965204901,0.8816385201775072,0.8865819439412422,0.0023517935285206626,0.0005552602919912664,0.00023310158660871938
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__contact_network,7562,197,0.8893042400353095,0.8819076149573494,0.8860769175773932,0.0025120683589291426,0.0007155351223997464,7.282675620023937e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__community_domain,7562,197,0.8878696718675418,0.8811445059555222,0.8849426570997401,0.0010775001911614845,-0.0007190330453679117,0.0015073949239678974
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__putative_polar_contacts,7562,197,0.8893994534985071,0.8818852149170353,0.8852924250645248,0.0026072818221267724,0.0008107485855973762,-2.2386706997390426e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__water_network,7562,197,0.8885887049129098,0.8815107724684597,0.8848356317192339,0.0017965332365293962,0.0,0.0007883618785999857
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_biophysics,7518,192,0.8839341371100837,0.8835943235791524,0.87684965487347,0.0,0.0004227188187369002,-0.00016723331134693709
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_ordinary_structure,7518,192,0.8835114182913468,0.8838722900370864,0.8759799348433883,-0.0004227188187369002,0.0,0.0002554855073899631
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_structure_and_water,7518,192,0.8837669037987368,0.8844100942615188,0.8753158157236246,-0.00016723331134693709,0.0002554855073899631,0.0
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without_rsa,7518,192,0.8704317634303282,0.8758924550073818,0.8620027068122235,-0.013502373679755486,-0.013079654861018586,0.013335140368408549
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__geometry,7518,192,0.8838928772622144,0.8843524414645697,0.8757058217333965,-4.125984786929049e-05,0.0003814589708676097,-0.0001259734634776466
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__contact_network,7518,192,0.8837296779325632,0.8844487781588073,0.8754580336494654,-0.000204459177520544,0.00021825964121635621,3.72258661736069e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__community_domain,7518,192,0.8843368275635599,0.8842389561518071,0.8743228105410352,0.0004026904534761844,0.0008254092722130846,-0.0005699237648231215
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__putative_polar_contacts,7518,192,0.883801511115389,0.8843032240368355,0.8754960677801481,-0.00013262599469476832,0.0002900928240421319,-3.460731665216876e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__water_network,7518,192,0.8835114182913468,0.8838722900370864,0.8759799348433883,-0.0004227188187369002,0.0,0.0002554855073899631
