condition,sign,model_cohort,receiver_scope,stage,evaluation_split,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_previous_stage
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,5235,170,0.9731860466542118,0.9778539393265369,0.9642002289174154,-4.8464931680425316e-05
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,5036,164,0.9775273615331038,0.9804975551898442,0.9700445960708524,0.0013821138724297022
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,5235,170,0.9727813936704216,0.9739098772348832,0.9645565803270529,-0.0004046529837902213
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,validation,8967,203,0.5197154372035753,0.5285245607630286,0.5511712627371324,
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,test,8883,199,0.5271756073846785,0.5272035965182528,0.5442050460936458,
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,8967,203,0.8830606986763119,0.8771626432231205,0.8820706401224552,0.3633452614727366
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,8883,199,0.8814821367287835,0.8803995153551454,0.8767379828648755,0.354306529344105
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,8967,203,0.8832852406514811,0.8773367861480683,0.8822719178933915,0.00022454197516919017
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,8883,199,0.8818031722343067,0.8805849861796848,0.8742792882773143,0.0003210355055232039
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,8967,203,0.8871515121481537,0.8801497923359085,0.8934378578708633,0.003866271496672624
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,test,8883,199,0.8861037198652189,0.8843168530743954,0.887024791274786,0.004300547630912144
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,8967,203,0.8881486914670864,0.8806163956100042,0.894709131725453,0.0009971793189327283
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,test,8883,199,0.8857125766533734,0.8847295128499573,0.8871513237315184,-0.0003911432118454128
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,8967,203,0.8896702332669211,0.8821043839976292,0.8958821728757487,0.001521541799834658
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,8883,199,0.8861612051428539,0.8852451045696978,0.8841092991817668,0.00044862848948046263
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,8967,203,0.8891779126721281,0.8802259019809855,0.8949240269815023,-0.0004923205947929832
esm3_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,8883,199,0.8866039533041108,0.8847711580768234,0.8841822032075408,0.00044274816125688954
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,4519,160,0.5050724254443955,0.5041126274415002,0.5173967786551449,
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,4727,166,0.500387698074239,0.5055799976028363,0.5171408772949933,
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,4519,160,0.9768042701140983,0.9798263431146311,0.9677840613183114,0.47173184466970286
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,4727,166,0.9744994747143155,0.9786495391946819,0.9642069871905388,0.47411177664007653
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,4519,160,0.9772381372116938,0.9801542502199332,0.9695741482849581,0.00043386709759551945
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,4727,166,0.9741756022523907,0.9783975131165816,0.9646440773830615,-0.00032387246192477903
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,4519,160,0.9773072817197983,0.9801267223341055,0.9692652928251546,6.914450810446837e-05
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,4727,166,0.9741750651504636,0.978409856519978,0.964384209754768,-5.371019271560584e-07
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,4519,160,0.9770070025953677,0.979950731848786,0.9697770044767251,-0.00030027912443064686
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,4727,166,0.9748904849171038,0.979003455749261,0.9661992100329071,0.0007154197666402462
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,4519,160,0.9771403946917389,0.9800621638339972,0.9698400956364545,0.00013339209637119875
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,4727,166,0.9746955169176366,0.9788429475665067,0.9651875215148172,-0.00019496799946727705
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,4519,160,0.9784496351794723,0.9811486608780272,0.9717086927061118,0.0013092404877333985
esm3_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,4727,166,0.974218212338592,0.9741007275129999,0.9660933291089993,-0.0004773045790446018
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,7755,197,0.5191591099712722,0.529955071507397,0.5522101761543677,
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,7681,192,0.527381165953335,0.5289034501842125,0.5369418036646479,
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,7755,197,0.8868758175813111,0.881725169916332,0.8855528497431666,0.36771670761003883
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,7681,192,0.8842213944201875,0.8841714440851687,0.8789050751266865,0.3568402284668526
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,7755,197,0.887085767672263,0.8819066914596443,0.8850928331464689,0.00020995009095192696
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,7681,192,0.8844359160133046,0.8842819630754322,0.8780572299002709,0.00021452159311707852
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,7755,197,0.8873251214198055,0.8818062677248701,0.8853613511152337,0.00023935374754247007
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,7681,192,0.8844918516373,0.8841535435364561,0.8779788170428374,5.593562399541785e-05
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,7755,197,0.8885886138397822,0.8824563261087175,0.8870360650024276,0.0012634924199766973
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,7681,192,0.8839792779192327,0.884496761371224,0.8783959862868009,-0.000512573718067344
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,7755,197,0.8882609825983573,0.8822259195874291,0.886507710799313,-0.000327631241424875
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,7681,192,0.8835804738703343,0.8843443089774393,0.877982767093196,-0.0003988040488983602
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,7755,197,0.8873247887992557,0.8801527038540874,0.8836194086157705,-0.0009361937991015923
esm3_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,7681,192,0.8837811641091544,0.8833379767589886,0.8775993261171006,0.0002006902388200782
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,00_distance_q8,validation,5036,164,0.4998862039074566,0.5158658431236152,0.4950384065987994,
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,00_distance_q8,test,5235,170,0.49759478178664507,0.5103731866728898,0.5041870344207794,
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,5036,164,0.9742366592810925,0.9776000722390765,0.9586937156931008,0.4743504553736359
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,5235,170,0.9715220353402778,0.9764012156295817,0.9583558163451888,0.47392725355363274
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,5036,164,0.9746653464322126,0.9779325213438627,0.9621657491981757,0.0004286871511200996
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,5235,170,0.9710989890390426,0.9760928950939358,0.9579532656971733,-0.00042304630123524145
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,5036,164,0.9760562927109935,0.9791632921166257,0.9679844971144409,0.0013909462787808913
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,test,5235,170,0.9725165882906974,0.977111043685462,0.9611246560337476,0.0014175992516548552
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,5036,164,0.9758862688887316,0.9791059912125413,0.9683281746523809,-0.00017002382226183332
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,test,5235,170,0.9732345115858922,0.9776452383340406,0.9624983184012399,0.0007179232951948222
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,5036,164,0.9761452476606741,0.9793594232240141,0.9685910360387948,0.0002589787719424752
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,5235,170,0.9731860466542118,0.9778539393265369,0.9642002289174154,-4.8464931680425316e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,validation,5036,164,0.9760085030837717,0.9793088947354804,0.9676179205144135,-0.00013674457690238118
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,test,5235,170,0.9729656188022915,0.9776621479480752,0.9635549652991309,-0.0002204278519203351
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,5036,164,0.9772193313616038,0.9802549181662644,0.9710940123969319,0.0012108282778320323
esm3_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,5235,170,0.9725287045236175,0.9741022168620705,0.9633737366854846,-0.00043691427867398325
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,00_distance_q8,validation,8967,203,0.5197154372035753,0.5285245607630286,0.5511712627371324,
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,00_distance_q8,test,8883,199,0.5271756073846785,0.5272035965182528,0.5442050460936458,
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,8967,203,0.8830606986763119,0.8771626432231205,0.8820706401224552,0.3633452614727366
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,8883,199,0.8814821367287835,0.8803995153551454,0.8767379828648755,0.354306529344105
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,8967,203,0.8832852406514811,0.8773367861480683,0.8822719178933915,0.00022454197516919017
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,8883,199,0.8818031722343067,0.8805849861796848,0.8742792882773143,0.0003210355055232039
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,8967,203,0.8871515121481537,0.8801497923359085,0.8934378578708633,0.003866271496672624
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,test,8883,199,0.8861037198652189,0.8843168530743954,0.887024791274786,0.004300547630912144
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,8967,203,0.8881486914670864,0.8806163956100042,0.894709131725453,0.0009971793189327283
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,test,8883,199,0.8857125766533734,0.8847295128499573,0.8871513237315184,-0.0003911432118454128
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,8967,203,0.8896702332669211,0.8821043839976292,0.8958821728757487,0.001521541799834658
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,8883,199,0.8861612051428539,0.8852451045696978,0.8841092991817668,0.00044862848948046263
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,validation,8967,203,0.8906185039305046,0.8826417302683319,0.8980628402416868,0.0009482706635834948
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,test,8883,199,0.8863954044221081,0.8858633295584748,0.8842266849570523,0.00023419927925416584
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,8967,203,0.8901073761416911,0.8807420798218669,0.8971156522131719,-0.0005111277888134591
esm3_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,8883,199,0.8867984603678551,0.8853123575910541,0.8843087002929525,0.00040305594574707726
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,4519,160,0.5050724254443955,0.5041126274415002,0.5173967786551449,
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,4727,166,0.500387698074239,0.5055799976028363,0.5171408772949933,
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,4519,160,0.9768042701140983,0.9798263431146311,0.9677840613183114,0.47173184466970286
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,4727,166,0.9744994747143155,0.9786495391946819,0.9642069871905388,0.47411177664007653
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,4519,160,0.9772381372116938,0.9801542502199332,0.9695741482849581,0.00043386709759551945
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,4727,166,0.9741756022523907,0.9783975131165816,0.9646440773830615,-0.00032387246192477903
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,4519,160,0.9773072817197983,0.9801267223341055,0.9692652928251546,6.914450810446837e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,4727,166,0.9741750651504636,0.978409856519978,0.964384209754768,-5.371019271560584e-07
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,4519,160,0.9770070025953677,0.979950731848786,0.9697770044767251,-0.00030027912443064686
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,4727,166,0.9748904849171038,0.979003455749261,0.9661992100329071,0.0007154197666402462
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,4519,160,0.9771403946917389,0.9800621638339972,0.9698400956364545,0.00013339209637119875
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,4727,166,0.9746955169176366,0.9788429475665067,0.9651875215148172,-0.00019496799946727705
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,validation,4519,160,0.9767449194456685,0.9798072114865646,0.9676925811536564,-0.00039547524607030926
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,test,4727,166,0.9742488271484255,0.9785195539915961,0.963975264625117,-0.0004466897692110283
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,4519,160,0.9780907888937859,0.9808861403197577,0.9728539438755238,0.0013458694481173206
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,4727,166,0.9738494023487826,0.9744998173530602,0.9647932978413853,-0.00039942479964294453
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,7755,197,0.5191591099712722,0.529955071507397,0.5522101761543677,
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,7681,192,0.527381165953335,0.5289034501842125,0.5369418036646479,
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,7755,197,0.8868758175813111,0.881725169916332,0.8855528497431666,0.36771670761003883
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,7681,192,0.8842213944201875,0.8841714440851687,0.8789050751266865,0.3568402284668526
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,7755,197,0.887085767672263,0.8819066914596443,0.8850928331464689,0.00020995009095192696
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,7681,192,0.8844359160133046,0.8842819630754322,0.8780572299002709,0.00021452159311707852
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,7755,197,0.8873251214198055,0.8818062677248701,0.8853613511152337,0.00023935374754247007
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,7681,192,0.8844918516373,0.8841535435364561,0.8779788170428374,5.593562399541785e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,7755,197,0.8885886138397822,0.8824563261087175,0.8870360650024276,0.0012634924199766973
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,7681,192,0.8839792779192327,0.884496761371224,0.8783959862868009,-0.000512573718067344
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,7755,197,0.8882609825983573,0.8822259195874291,0.886507710799313,-0.000327631241424875
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,7681,192,0.8835804738703343,0.8843443089774393,0.877982767093196,-0.0003988040488983602
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,validation,7755,197,0.8892779366669186,0.8827622789088712,0.8884354843624435,0.0010169540685612821
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,test,7681,192,0.8838503208806395,0.8849379194296562,0.8773560365505927,0.00026984701030519087
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,7755,197,0.8883675542224716,0.8805329156912429,0.8861956140634275,-0.0009103824444469666
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,7681,192,0.8840540621534958,0.8838974024622501,0.8769526988835084,0.00020374127285627264
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,validation,4324,160,0.5088045634920635,0.4991551952294163,0.5266632405945704,
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,test,4475,164,0.507490796080133,0.49682787398881223,0.5211742825940273,
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,validation,4324,160,0.9766987054384595,0.9792118741696876,0.965550546486876,0.467894141946396
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,test,4475,164,0.9734412871023655,0.9767688691686194,0.9611474599789324,0.4659504910222325
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,validation,4324,160,0.9770415194406782,0.97945979784674,0.9657473559589038,0.0003428140022186943
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,test,4475,164,0.973245501526728,0.9765893882332678,0.9614624094773367,-0.00019578557563759702
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,validation,4324,160,0.976982457852281,0.979298039401031,0.9645753129532179,-5.906158839719122e-05
