condition,split,sign,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm2_top28_bilstm_attn,test,-1,E,max_contact_degree,contact_network,101,228,380,10.131594313277482,9.00659673110168,1.1249975821758,0.7048623731721613,1.5451327911794388,True,1.190354332011038e-06,5.042069975428868e-06
esm2_top28_bilstm_attn,test,-1,E,mean_inverse_distance_weighted_degree,contact_network,101,228,380,1.3099268724746624,1.193234526178245,0.11669234629641753,0.06468821132279756,0.1686964812700375,True,2.198966273416263e-06,8.985579830979396e-06
esm2_top28_bilstm_attn,test,-1,E,max_inverse_distance_weighted_degree,contact_network,101,228,380,1.6582396169929652,1.4735337081705115,0.18470590882245327,0.11750482699565974,0.2519069906492468,True,6.884934038421704e-07,2.9975353487613158e-06
esm2_top28_bilstm_attn,test,-1,E,mean_betweenness,contact_network,101,228,380,0.02918593686847899,0.02490800637472223,0.004277930493756766,0.0011248592827838525,0.007431001704729679,True,0.0027019924376346085,0.006687591734002998
esm2_top28_bilstm_attn,test,-1,E,max_betweenness,contact_network,101,228,380,0.06250846316642013,0.047964017188698235,0.014544445977721894,0.007686434926225262,0.021402457029218527,True,3.4521364232484224e-05,0.0001174252280639235
esm2_top28_bilstm_attn,test,-1,E,mean_closeness,contact_network,101,228,380,0.210786266079617,0.20878915592722266,0.001997110152394359,-0.002770102197211196,0.006764322501999914,True,0.5099629797122729,0.5988520941324437
esm2_top28_bilstm_attn,test,-1,E,mean_participation_coefficient,contact_network,101,228,380,0.21785040638948902,0.2209881129175365,-0.003137706528047485,-0.03037533021979146,0.02409991716369649,True,0.8841831856720802,0.9112946384473862
esm2_top28_bilstm_attn,test,-1,E,community_boundary_fraction,contact_network,101,228,380,0.5330832369266988,0.5395274054485512,-0.006444168521852275,-0.06885336988643548,0.055965032842730925,True,0.8112374616467781,0.856443196591634
esm2_top28_bilstm_attn,test,-1,E,mean_distance_to_domain_boundary,inter_domain_geometry,101,228,380,50.129105941729705,37.79826496935408,12.330840972375626,5.713742223596499,18.947939721154754,True,0.00011407011588562324,0.0003580152432313838
esm2_top28_bilstm_attn,test,-1,E,near_domain_boundary_fraction,inter_domain_geometry,101,228,380,0.011904761904761902,0.07094982117259345,-0.059045059267831546,-0.0844472685243038,-0.03364285001135929,True,1.1194326120950044e-06,4.7545466649578586e-06
esm2_top28_bilstm_attn,test,-1,E,mean_cross_domain_contacts,inter_domain_geometry,101,228,380,0.18534058464580827,0.154887975388329,0.030452609257479283,-0.08821543778986123,0.1491206563048198,True,0.8449980061332371,0.8837282593417528
esm2_top28_bilstm_attn,test,-1,E,mean_cross_domain_contact_fraction,inter_domain_geometry,101,228,380,0.02088501327186316,0.021063925963501637,-0.00017891269163847057,-0.014775134732888004,0.014417309349611064,True,0.631885637027195,0.7100195907070495
esm2_top28_bilstm_attn,test,-1,E,mean_strain,mechanical_strain_test_only,99,223,342,0.05979870086572479,0.06421741652015057,-0.004418715654425791,-0.008972836307837358,0.00013540499898577734,True,0.007427304909893697,0.01639671973751956
esm2_top28_bilstm_attn,test,-1,E,max_strain,mechanical_strain_test_only,99,223,342,0.08778371910541576,0.08456792645545455,0.0032157926499612032,-0.004752704362147782,0.011184289662070189,True,0.6375056875414491,0.715306094491949
esm2_top28_bilstm_attn,test,-1,E,std_strain,mechanical_strain_test_only,98,220,314,0.01627765881527733,0.0158081426099489,0.00046951620532842707,-0.002262824488877038,0.003201856899533892,True,0.7430773514810101,0.8032018674722121
esm2_top28_bilstm_attn,test,-1,E,mean_strain_spatial_gradient,mechanical_strain_test_only,99,222,339,0.013725943318737563,0.016076814151806316,-0.0023508708330687504,-0.0044516439547029624,-0.0002500977114345388,True,0.004446915596904614,0.01041277764488676
esm2_top28_bilstm_attn,test,-1,E,max_strain_spatial_gradient,mechanical_strain_test_only,99,222,339,0.03506846625121475,0.0324910365870689,0.0025774296641458538,-0.0022359649735730364,0.007390824301864744,True,0.453006423847759,0.5463341361682464
esm2_top28_bilstm_attn,test,-1,H,mean_ca_curvature_degrees,experimental_geometry,124,599,270,87.16647541546534,83.91147783531672,3.2549975801486464,1.9458031707763965,4.564191989520896,True,9.221870996280514e-07,3.970739495092684e-06
esm2_top28_bilstm_attn,test,-1,H,max_ca_curvature_degrees,experimental_geometry,124,599,270,92.24753753686609,89.01737742914358,3.2301601077224715,2.180770004052465,4.279550211392478,True,3.8713650411173573e-10,2.547765709164812e-09
esm2_top28_bilstm_attn,test,-1,H,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,124,599,270,55.12007736331973,64.35311012051878,-9.233032757199044,-13.679775658675883,-4.786289855722205,True,0.00045470889395297134,0.0012782553979289464
esm2_top28_bilstm_attn,test,-1,H,max_abs_ca_virtual_torsion_degrees,experimental_geometry,124,599,270,94.12210645504544,93.20267397604745,0.9194324789979998,-6.162184398629639,8.00104935662564,True,0.3433346343237742,0.4382458419338988
esm2_top28_bilstm_attn,test,-1,H,ca_end_to_end_ratio,experimental_geometry,114,541,230,0.40397593517842817,0.4845900466928955,-0.08061411151446737,-0.10672844217885355,-0.05449978085008119,True,1.1342924406640068e-10,7.89710060025765e-10
esm2_top28_bilstm_attn,test,-1,H,mean_contact_degree,contact_network,124,599,270,5.886449822775726,5.730360930904736,0.1560888918709891,-0.09719992259689611,0.40937770633887427,True,0.06284555293945446,0.10752884427407478
esm2_top28_bilstm_attn,test,-1,H,max_contact_degree,contact_network,124,599,270,9.410485958801901,8.222060466415305,1.188425492386593,0.8602953996349201,1.5165555851382657,True,8.650955841802642e-10,5.4412249419466914e-09
esm2_top28_bilstm_attn,test,-1,H,mean_inverse_distance_weighted_degree,contact_network,124,599,270,0.9734518257221969,0.9335098360786475,0.0399419896435495,0.0007783971003317361,0.07910558218676728,True,0.016332008615573296,0.03300184804930971
esm2_top28_bilstm_attn,test,-1,H,max_inverse_distance_weighted_degree,contact_network,124,599,270,1.5399233767901663,1.3295659475046917,0.21035742928547502,0.1568442366447198,0.26387062192623023,True,3.1760872170201085e-11,2.347150978819116e-10
esm2_top28_bilstm_attn,test,-1,H,mean_betweenness,contact_network,124,599,270,0.021246940705931472,0.019701466849855593,0.0015454738560758854,-0.0008045493418394889,0.0038954970539912597,True,0.01246625263591254,0.026071257159806984
esm2_top28_bilstm_attn,test,-1,H,max_betweenness,contact_network,124,599,270,0.06132808765661981,0.04628839574474432,0.015039691911875498,0.010031609921474033,0.020047773902276963,True,1.645263653611394e-08,8.791613984938834e-08
esm2_top28_bilstm_attn,test,-1,H,mean_closeness,contact_network,124,599,270,0.19665234408570112,0.19130963689967082,0.005342707186030358,0.0005952018751050944,0.010090212496955622,True,0.0431379793738616,0.07727754929667127
esm2_top28_bilstm_attn,test,-1,H,mean_participation_coefficient,contact_network,124,599,270,0.2149204671654934,0.1975347454602264,0.017385721705267042,-0.009425065635608503,0.044196509046142585,True,0.12574039987350327,0.19267867157086824
esm2_top28_bilstm_attn,test,-1,H,community_boundary_fraction,contact_network,124,599,270,0.513571974504996,0.4700162016926612,0.04355577281233488,-0.012525800565143158,0.09963734618981292,True,0.15232332935205808,0.22615465669670762
esm2_top28_bilstm_attn,test,-1,H,mean_distance_to_domain_boundary,inter_domain_geometry,124,599,270,49.46963059747226,38.642432970255555,10.827197627216703,5.895145317480115,15.759249936953292,True,2.0977255539437313e-05,7.367966383851803e-05
esm2_top28_bilstm_attn,test,-1,H,near_domain_boundary_fraction,inter_domain_geometry,124,599,270,0.009339237959812317,0.04532949502707567,-0.03599025706726335,-0.05181685987353949,-0.020163654260987214,True,0.0016907255366351063,0.004342816785144899
esm2_top28_bilstm_attn,test,-1,H,mean_cross_domain_contacts,inter_domain_geometry,124,599,270,0.10063038165330346,0.14399851573971806,-0.04336813408641462,-0.11424142016912439,0.027505151996295142,True,0.18793427373928506,0.26837941512517366
esm2_top28_bilstm_attn,test,-1,H,mean_cross_domain_contact_fraction,inter_domain_geometry,124,599,270,0.014095897840358923,0.019129122678164363,-0.005033224837805439,-0.014251481631846257,0.00418503195623538,True,0.2897881500098346,0.3844981990368179
esm2_top28_bilstm_attn,test,-1,H,mean_strain,mechanical_strain_test_only,118,574,254,0.07004023008950236,0.08660148265450048,-0.016561252564998102,-0.02666180520648021,-0.006460699923515995,True,1.1943035381010952e-05,4.397400306365163e-05
esm2_top28_bilstm_attn,test,-1,H,max_strain,mechanical_strain_test_only,118,574,254,0.11583261124163322,0.11398139562684634,0.0018512156147868608,-0.009374414634481996,0.013076845864055716,True,0.0640807944548997,0.10940282002513187
esm2_top28_bilstm_attn,test,-1,H,std_strain,mechanical_strain_test_only,109,530,212,0.02104212686649933,0.01970782605614565,0.00133430081035368,-0.0010082622525957848,0.003676863873303145,True,0.024397627110854383,0.04678955972302503
esm2_top28_bilstm_attn,test,-1,H,mean_strain_spatial_gradient,mechanical_strain_test_only,118,574,253,0.01787058629426917,0.019822415123048397,-0.0019518288287792348,-0.003906357698949584,2.7000413911142888e-06,True,0.21225408541344837,0.2974030797859433
esm2_top28_bilstm_attn,test,-1,H,max_strain_spatial_gradient,mechanical_strain_test_only,118,574,253,0.051241266642833364,0.04136400274919573,0.009877263893637642,0.004831668376052611,0.014922859411222674,True,7.014077484646615e-05,0.00022742799945759933
esm2_top28_bilstm_attn,test,-1,C,mean_ca_curvature_degrees,experimental_geometry,9,10,91,68.36573233663657,66.73163127853032,1.6341010581062454,,,False,,
esm2_top28_bilstm_attn,test,-1,C,max_ca_curvature_degrees,experimental_geometry,9,10,91,79.53223198364996,71.77401549287983,7.758216490770148,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,9,10,89,96.20391117476207,104.73450571333821,-8.53059453857615,,,False,,
esm2_top28_bilstm_attn,test,-1,C,max_abs_ca_virtual_torsion_degrees,experimental_geometry,9,10,89,134.1296492802874,120.89309723836242,13.236552041925,,,False,,
esm2_top28_bilstm_attn,test,-1,C,ca_end_to_end_ratio,experimental_geometry,7,8,33,0.6771657244440472,0.8534492661797314,-0.17628354173568425,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_contact_degree,contact_network,9,10,93,6.839345839345839,5.674687683715462,1.1646581556303781,,,False,,
esm2_top28_bilstm_attn,test,-1,C,max_contact_degree,contact_network,9,10,93,9.11111111111111,6.548302469135803,2.562808641975308,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_inverse_distance_weighted_degree,contact_network,9,10,93,1.134143389203035,0.9207062524600267,0.21343713674300802,,,False,,
esm2_top28_bilstm_attn,test,-1,C,max_inverse_distance_weighted_degree,contact_network,9,10,93,1.4974969713098174,1.0611432166885795,0.43635375462123793,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_betweenness,contact_network,9,10,93,0.014535096401184203,0.01125310988218102,0.003281986519003183,,,False,,
esm2_top28_bilstm_attn,test,-1,C,max_betweenness,contact_network,9,10,93,0.03134717727720261,0.017103067861645217,0.01424410941555739,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_closeness,contact_network,9,10,93,0.17727551262684565,0.1694888854539552,0.007786627172890442,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_participation_coefficient,contact_network,9,10,93,0.10791521215017086,0.141282453635918,-0.03336724148574713,,,False,,
esm2_top28_bilstm_attn,test,-1,C,community_boundary_fraction,contact_network,9,10,93,0.2732082732082732,0.3489840534979424,-0.07577578028966916,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_distance_to_domain_boundary,inter_domain_geometry,9,10,91,56.666666666666664,38.156389756757406,18.510276909909262,,,False,,
esm2_top28_bilstm_attn,test,-1,C,near_domain_boundary_fraction,inter_domain_geometry,9,10,91,0.0,0.2221191753054498,-0.2221191753054498,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_cross_domain_contacts,inter_domain_geometry,9,10,91,0.3956228956228956,0.05950435729847495,0.33611853832442073,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_cross_domain_contact_fraction,inter_domain_geometry,9,10,91,0.036959336959336966,0.008669208424110383,0.02829012853522658,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_strain,mechanical_strain_test_only,9,10,79,0.06649313312387922,0.06874836166934595,-0.0022552285454667175,,,False,,
esm2_top28_bilstm_attn,test,-1,C,max_strain,mechanical_strain_test_only,9,10,79,0.10766847577705368,0.0741648604170113,0.033503615360042385,,,False,,
esm2_top28_bilstm_attn,test,-1,C,std_strain,mechanical_strain_test_only,6,6,25,0.028598603301956058,0.010636017490302142,0.017962585811653917,,,False,,
esm2_top28_bilstm_attn,test,-1,C,mean_strain_spatial_gradient,mechanical_strain_test_only,9,10,78,0.016056242839788817,0.01621189638281075,-0.00015565354302193095,,,False,,
esm2_top28_bilstm_attn,test,-1,C,max_strain_spatial_gradient,mechanical_strain_test_only,9,10,78,0.04075068484984081,0.020474079755842357,0.020276605093998448,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_ca_curvature_degrees,experimental_geometry,1,1,4,88.66535662234598,72.22859691169543,16.43675971065055,,,False,,
esm2_top28_bilstm_attn,test,-1,T,max_ca_curvature_degrees,experimental_geometry,1,1,4,89.5577406264979,77.13189613940631,12.425844487091595,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,1,1,4,47.88875906341818,89.04211458119447,-41.15335551777629,,,False,,
esm2_top28_bilstm_attn,test,-1,T,max_abs_ca_virtual_torsion_degrees,experimental_geometry,1,1,4,54.1049473915991,104.41826403966098,-50.313316648061885,,,False,,
esm2_top28_bilstm_attn,test,-1,T,ca_end_to_end_ratio,experimental_geometry,1,1,2,1.0,0.983081370977829,0.016918629022171006,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_contact_degree,contact_network,1,1,4,9.0,5.916666666666667,3.083333333333333,,,False,,
esm2_top28_bilstm_attn,test,-1,T,max_contact_degree,contact_network,1,1,4,10.0,6.25,3.75,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_inverse_distance_weighted_degree,contact_network,1,1,4,1.5740497417551977,0.9487846092417949,0.6252651325134029,,,False,,
esm2_top28_bilstm_attn,test,-1,T,max_inverse_distance_weighted_degree,contact_network,1,1,4,1.8304703897803514,1.0078734601082842,0.8225969296720672,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_betweenness,contact_network,1,1,4,0.009207877370334938,0.025935249840068286,-0.016727372469733347,,,False,,
esm2_top28_bilstm_attn,test,-1,T,max_betweenness,contact_network,1,1,4,0.015983194370944566,0.0305066211665726,-0.014523426795628035,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_closeness,contact_network,1,1,4,0.18460354438805227,0.2024175371445155,-0.017813992756463226,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_participation_coefficient,contact_network,1,1,4,0.0,0.19344778806584362,-0.19344778806584362,,,False,,
esm2_top28_bilstm_attn,test,-1,T,community_boundary_fraction,contact_network,1,1,4,0.0,0.625,-0.625,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_distance_to_domain_boundary,inter_domain_geometry,1,1,4,41.5,39.625,1.875,,,False,,
esm2_top28_bilstm_attn,test,-1,T,near_domain_boundary_fraction,inter_domain_geometry,1,1,4,0.0,0.0,0.0,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_cross_domain_contacts,inter_domain_geometry,1,1,4,0.0,0.0,0.0,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_cross_domain_contact_fraction,inter_domain_geometry,1,1,4,0.0,0.0,0.0,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_strain,mechanical_strain_test_only,1,1,4,0.055108057695445856,0.07052266099460885,-0.015414603299162999,,,False,,
esm2_top28_bilstm_attn,test,-1,T,max_strain,mechanical_strain_test_only,1,1,4,0.0685667190323181,0.07308208898676517,-0.004515369954447068,,,False,,
esm2_top28_bilstm_attn,test,-1,T,std_strain,mechanical_strain_test_only,1,1,2,0.01903342139399115,0.007246607184311447,0.011786814209679704,,,False,,
esm2_top28_bilstm_attn,test,-1,T,mean_strain_spatial_gradient,mechanical_strain_test_only,1,1,4,0.019202325284118103,0.010180753205225133,0.00902157207889297,,,False,,
esm2_top28_bilstm_attn,test,-1,T,max_strain_spatial_gradient,mechanical_strain_test_only,1,1,4,0.026917322673744505,0.017124035369302324,0.009793287304442181,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_ca_curvature_degrees,experimental_geometry,4,4,10,88.83195907411269,87.67941764701887,1.1525414270938263,,,False,,
esm2_top28_bilstm_attn,test,-1,G,max_ca_curvature_degrees,experimental_geometry,4,4,10,90.41841608339257,91.45410655674011,-1.0356904733475503,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,4,4,10,64.616606710091,67.12251438008991,-2.5059076699989102,,,False,,
esm2_top28_bilstm_attn,test,-1,G,max_abs_ca_virtual_torsion_degrees,experimental_geometry,4,4,10,79.67978261952516,96.91262849181302,-17.232845872287868,,,False,,
esm2_top28_bilstm_attn,test,-1,G,ca_end_to_end_ratio,experimental_geometry,4,4,8,0.8511010340927895,0.8091187285387771,0.041982305554012334,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_contact_degree,contact_network,4,4,10,3.5,4.416666666666667,-0.9166666666666667,,,False,,
esm2_top28_bilstm_attn,test,-1,G,max_contact_degree,contact_network,4,4,10,5.75,5.916666666666666,-0.16666666666666652,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_inverse_distance_weighted_degree,contact_network,4,4,10,0.56058393585824,0.7047786289028071,-0.14419469304456714,,,False,,
esm2_top28_bilstm_attn,test,-1,G,max_inverse_distance_weighted_degree,contact_network,4,4,10,0.9217455629063078,0.9423961196388053,-0.020650556732497494,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_betweenness,contact_network,4,4,10,0.00788944271853046,0.005196352400339146,0.002693090318191314,,,False,,
esm2_top28_bilstm_attn,test,-1,G,max_betweenness,contact_network,4,4,10,0.018090459454839385,0.007863948479388143,0.010226510975451242,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_closeness,contact_network,4,4,10,0.1849348820363029,0.19475802309814316,-0.009823141061840263,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_participation_coefficient,contact_network,4,4,10,0.14419028722600152,0.15412910997732426,-0.00993882275132274,,,False,,
esm2_top28_bilstm_attn,test,-1,G,community_boundary_fraction,contact_network,4,4,10,0.3333333333333333,0.29166666666666663,0.04166666666666667,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_distance_to_domain_boundary,inter_domain_geometry,4,4,10,23.25,24.916666666666668,-1.6666666666666679,,,False,,
esm2_top28_bilstm_attn,test,-1,G,near_domain_boundary_fraction,inter_domain_geometry,4,4,10,0.0,0.041666666666666664,-0.041666666666666664,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_cross_domain_contacts,inter_domain_geometry,4,4,10,0.0,0.0,0.0,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_cross_domain_contact_fraction,inter_domain_geometry,4,4,10,0.0,0.0,0.0,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_strain,mechanical_strain_test_only,4,4,8,0.06282629389245045,0.05918306716401326,0.0036432267284371763,,,False,,
esm2_top28_bilstm_attn,test,-1,G,max_strain,mechanical_strain_test_only,4,4,8,0.0739148594449699,0.0665610526851036,0.007353806759866299,,,False,,
esm2_top28_bilstm_attn,test,-1,G,std_strain,mechanical_strain_test_only,4,4,6,0.013161824664087973,0.00999299201689828,0.003168832647189692,,,False,,
esm2_top28_bilstm_attn,test,-1,G,mean_strain_spatial_gradient,mechanical_strain_test_only,4,4,8,0.021052719848888717,0.01463922846379942,0.006413491385089296,,,False,,
esm2_top28_bilstm_attn,test,-1,G,max_strain_spatial_gradient,mechanical_strain_test_only,4,4,8,0.029024932474940972,0.02002236826884082,0.009002564206100154,,,False,,
esm3_frozen_bilstm_attn,train,-1,H,mean_ca_curvature_degrees,experimental_geometry,584,2961,1308,87.03792138363876,84.88027964777591,2.1576417358628563,1.6439919216615686,2.671291550064144,True,3.849287147496554e-12,3.109269153249154e-11
esm3_frozen_bilstm_attn,train,-1,H,max_ca_curvature_degrees,experimental_geometry,584,2961,1308,92.30618799857838,90.38149367884546,1.9246943197329125,1.4657927322351347,2.3835959072306903,True,4.845769503281906e-19,7.213274032028209e-18
esm3_frozen_bilstm_attn,train,-1,H,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,584,2961,1305,55.01837693907376,62.5767853252785,-7.558408386204738,-9.148989374076594,-5.967827398332883,True,7.828885034048549e-20,1.2486272763487633e-18
esm3_frozen_bilstm_attn,train,-1,H,max_abs_ca_virtual_torsion_degrees,experimental_geometry,584,2961,1305,95.48689780066115,93.20759637722219,2.2793014234389695,-0.9898018415157113,5.54840468839365,True,0.08298386243852805,0.1363511425540346
esm3_frozen_bilstm_attn,train,-1,H,mean_contact_degree,contact_network,584,2961,1309,5.850905163014497,5.328918487769029,0.5219866752454667,0.4151602830262754,0.628813067464658,True,1.1062648829276855e-21,2.0105721069953168e-20
esm3_frozen_bilstm_attn,train,-1,H,max_contact_degree,contact_network,584,2961,1309,9.337302757798087,7.966210725157644,1.3710920326404443,1.2042342772903019,1.5379497879905868,True,2.4010115163060884e-44,1.4161437735797797e-42
esm3_frozen_bilstm_attn,train,-1,H,mean_inverse_distance_weighted_degree,contact_network,584,2961,1309,0.9669435363074707,0.8725683118638564,0.09437522444361439,0.07708446780980156,0.11166598107742721,True,7.579379219255808e-26,1.8954511551514926e-24
esm3_frozen_bilstm_attn,train,-1,H,max_inverse_distance_weighted_degree,contact_network,584,2961,1309,1.523175224442821,1.290072315993365,0.2331029084494558,0.20629638427067667,0.25990943262823496,True,3.741465256908983e-48,3.248838998082634e-46
esm3_frozen_bilstm_attn,train,-1,H,mean_betweenness,contact_network,584,2961,1309,0.024085405601881313,0.020197331538164935,0.0038880740637163755,0.0027347914791881712,0.00504135664824458,True,1.3377198897247493e-15,1.3665726716599889e-14
esm3_frozen_bilstm_attn,train,-1,H,max_betweenness,contact_network,584,2961,1309,0.07052621745817779,0.05214629963017111,0.018379917828006666,0.0150328967624084,0.02172693889360493,True,3.162140608168734e-35,1.0744403849060285e-33
esm3_frozen_bilstm_attn,train,-1,H,mean_closeness,contact_network,584,2961,1309,0.19777474129185948,0.18562116975257356,0.012153571539285915,0.009664137120309292,0.014643005958262538,True,1.6518355476391776e-21,2.950650241097182e-20
esm3_frozen_bilstm_attn,train,-1,H,mean_participation_coefficient,contact_network,584,2961,1309,0.22622395479322902,0.1799591559977079,0.04626479879552113,0.03385744263282607,0.05867215495821619,True,6.94490814756146e-13,5.851693495762029e-12
esm3_frozen_bilstm_attn,train,-1,H,community_boundary_fraction,contact_network,584,2961,1309,0.5348754703272265,0.43525973825002984,0.0996157320771968,0.07256478282565733,0.1266666813287363,True,5.11737481617123e-12,4.0704614950003214e-11
esm3_frozen_bilstm_attn,train,-1,H,mean_distance_to_domain_boundary,inter_domain_geometry,582,2953,1302,45.19719662829471,30.35854192337509,14.838654704919625,12.83072535278682,16.84658405705243,True,5.75943345687157e-42,2.8577760295524644e-40
esm3_frozen_bilstm_attn,train,-1,H,near_domain_boundary_fraction,inter_domain_geometry,582,2953,1302,0.015566647610053247,0.06158159883728236,-0.04601495122722912,-0.05654084064749168,-0.035489061806966565,True,6.766739967065183e-12,5.3014609366029474e-11
esm3_frozen_bilstm_attn,train,-1,H,mean_cross_domain_contacts,inter_domain_geometry,582,2953,1302,0.17123997242389372,0.20987625120682024,-0.038636278782926525,-0.07915033947414774,0.0018777819082946914,True,0.03050780108697941,0.056901781740989046
esm3_frozen_bilstm_attn,train,-1,H,mean_cross_domain_contact_fraction,inter_domain_geometry,582,2953,1302,0.0241885044837257,0.032018444237338455,-0.00782993975361275,-0.013742555089369776,-0.0019173244178557246,True,0.0830058299041356,0.1363511425540346
esm3_frozen_bilstm_attn,train,-1,E,mean_ca_curvature_degrees,experimental_geometry,470,1283,1658,58.13333719455008,58.75105074270063,-0.6177135481505517,-1.2328844395327214,-0.0025426567683819457,True,0.08899581743351838,0.14384742776482856
esm3_frozen_bilstm_attn,train,-1,E,max_ca_curvature_degrees,experimental_geometry,470,1283,1658,74.11048198706605,72.51093825829294,1.5995437287731142,0.779964714544268,2.4191227430019606,True,0.0003234438331725573,0.0009310178844359247
esm3_frozen_bilstm_attn,train,-1,E,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,470,1283,1656,142.71342588983262,137.95582396042175,4.757601929410836,2.980715468065835,6.534488390755836,True,2.786915159819991e-10,1.8575472898928129e-09
esm3_frozen_bilstm_attn,train,-1,E,max_abs_ca_virtual_torsion_degrees,experimental_geometry,470,1283,1656,171.8364025572736,166.809768694226,5.026633863047633,3.352880730488689,6.700386995606577,True,7.558867729110466e-17,8.984418449125216e-16
esm3_frozen_bilstm_attn,train,-1,E,ca_end_to_end_ratio,experimental_geometry,464,1251,1529,0.8196319891371995,0.8411392916231347,-0.021507302485935145,-0.030569456380912543,-0.012445148590957748,True,1.4098227320766722e-07,6.647218492415803e-07
esm3_frozen_bilstm_attn,train,-1,E,mean_contact_degree,contact_network,471,1284,1660,8.155596445901939,7.053683573089344,1.1019128728125933,0.9582271952340244,1.2455985503911622,True,3.336994855820433e-37,1.256800713168033e-35
esm3_frozen_bilstm_attn,train,-1,E,max_contact_degree,contact_network,471,1284,1660,10.423987278722446,8.838205148236993,1.5857821304854494,1.404459321151279,1.7671049398196197,True,2.4029336193875724e-45,1.5649105196261566e-43
esm3_frozen_bilstm_attn,train,-1,E,mean_inverse_distance_weighted_degree,contact_network,471,1284,1660,1.3545424652370048,1.1658833349912228,0.1886591302457819,0.16465032534920127,0.21266793514236254,True,2.552331870745758e-38,1.0228960805065691e-36
esm3_frozen_bilstm_attn,train,-1,E,max_inverse_distance_weighted_degree,contact_network,471,1284,1660,1.7075025613041672,1.4442814060950089,0.26322115520915834,0.23423025180308243,0.29221205861523425,True,1.8854067571928198e-47,1.437507688532867e-45
esm3_frozen_bilstm_attn,train,-1,E,mean_betweenness,contact_network,471,1284,1660,0.03027248395314201,0.023676254311201923,0.006596229641940088,0.004995948119500104,0.008196511164380072,True,5.5402071069448635e-21,9.56833558912135e-20
esm3_frozen_bilstm_attn,train,-1,E,max_betweenness,contact_network,471,1284,1660,0.06443602313370496,0.04753334626006326,0.016902676873641703,0.01331510778888359,0.020490245958399815,True,2.0121121075159083e-25,4.875862362864131e-24
esm3_frozen_bilstm_attn,train,-1,E,mean_closeness,contact_network,471,1284,1660,0.2068148130773361,0.19825386357755512,0.008560949499780987,0.0062018040955545365,0.010920094904007438,True,5.787426646785031e-16,6.1535699652551045e-15
esm3_frozen_bilstm_attn,train,-1,E,mean_participation_coefficient,contact_network,471,1284,1660,0.21390990867711915,0.20014661275481635,0.01376329592230279,0.001032122669490508,0.02649446917511507,True,0.02250856534191808,0.043675838149494675
esm3_frozen_bilstm_attn,train,-1,E,community_boundary_fraction,contact_network,471,1284,1660,0.5232762276991507,0.4898288934602882,0.033447334238862564,0.0058435710479412956,0.06105109742978383,True,0.004974668207561571,0.01145126127896721
esm3_frozen_bilstm_attn,train,-1,E,mean_distance_to_domain_boundary,inter_domain_geometry,470,1281,1657,46.56630955653465,32.53287649500112,14.03343306153353,11.134940718653802,16.93192540441326,True,3.4975263357171535e-20,5.635704806933929e-19
