condition,split,sign,mechanism_class,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,ca_end_to_end_ratio,experimental_geometry,109,258,1073,0.8161365713929267,0.8533464578419323,-0.037209886449005684,-0.058771695580224784,-0.015648077317786585,True,1.925466141898381e-05,0.00010847083016576854
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,community_boundary_fraction,contact_network,110,261,1144,0.5533623657818686,0.5137707150953904,0.03959165068647829,-0.02153371254415238,0.10071701391710897,True,0.1610092837748427,0.2860396094458892
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,max_abs_ca_virtual_torsion_degrees,experimental_geometry,110,261,1141,172.23678949776377,166.40613489346126,5.8306546043026115,2.383608860261859,9.277700348343364,True,7.249259363985861e-05,0.00037202505804461653
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,max_betweenness,contact_network,110,261,1144,0.061526780305378906,0.045905802813813755,0.01562097749156512,0.0090944330812722,0.02214752190185804,True,1.2677122794852412e-06,8.84698311636281e-06
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,max_ca_curvature_degrees,experimental_geometry,110,261,1141,74.29674605839432,71.29737262931148,2.9993734290828518,1.4171046966496492,4.581642161516054,True,0.0005323172546470998,0.0023601673149417353
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,max_contact_degree,contact_network,110,261,1144,10.437380952380952,8.979870129870129,1.4575108225108229,1.1052875791059067,1.809734065915739,True,9.772433277623638e-12,1.3082451000689708e-10
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,max_inverse_distance_weighted_degree,contact_network,110,261,1144,1.6975697310908953,1.4726817423474363,0.22488798874345897,0.16655658591227518,0.28321939157464276,True,1.1465432033459096e-10,1.3805089827520866e-09
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,max_strain,mechanical_strain_test_only,109,258,1097,0.08586620190303826,0.08463403591385124,0.001232165989187036,-0.006501837257616995,0.008966169235991066,True,0.9121329135863113,0.9500273548625114
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,max_strain_spatial_gradient,mechanical_strain_test_only,108,255,1083,0.032490084200310826,0.033099552694755015,-0.0006094684944441884,-0.005585447678482201,0.004366510689593825,True,0.7755995347855877,0.8602588040424206
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,110,261,1141,142.73651706885366,136.45350210100472,6.2830149678489375,1.8314917430707949,10.734538192627081,True,0.0004554146049249058,0.0020468995780920855
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_betweenness,contact_network,110,261,1144,0.02942879450134431,0.023289896441970045,0.006138898059374272,0.0031841155934325066,0.009093680525316037,True,4.478824575959404e-05,0.00023809293753498966
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_ca_curvature_degrees,experimental_geometry,110,261,1141,58.621091118306154,58.412964284547336,0.2081268337588289,-1.217636128864499,1.6338897963821568,True,0.8264948682855757,0.8929070730783945
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_closeness,contact_network,110,261,1144,0.20972160897564918,0.20432182311446187,0.005399785861187314,0.0009514965011403007,0.009848075221234327,True,0.011103315363040723,0.034115566700359576
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_contact_degree,contact_network,110,261,1144,8.211245359583527,7.2529588188987555,0.9582865406847718,0.6662285678019294,1.2503445135676143,True,3.6227155615970476e-08,3.104184136509866e-07
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_cross_domain_contact_fraction,inter_domain_geometry,110,261,1129,0.01748582051932795,0.022456226075778744,-0.004970405556450794,-0.016531138170869895,0.0065903270579683055,True,0.512915167263187,0.659770482640862
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_cross_domain_contacts,inter_domain_geometry,110,261,1129,0.15246127590915992,0.1614390933140933,-0.008977817404933384,-0.10040046777961673,0.08244483296974994,True,0.5557365879076792,0.69817563263881
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_distance_to_domain_boundary,inter_domain_geometry,110,261,1129,51.04363306222397,45.976727513227516,5.066905548996457,-1.4378114669229918,11.571622564915906,True,0.08182756546662352,0.17110399564317483
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_inverse_distance_weighted_degree,contact_network,110,261,1144,1.3611041744573382,1.1949443793907748,0.16615979506656278,0.11691174291121086,0.2154078472219147,True,2.386195716024447e-08,2.08624555228261e-07
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_participation_coefficient,contact_network,110,261,1144,0.22935327088896199,0.20826193931669557,0.02109133157226637,-0.007725542729251581,0.04990820587378432,True,0.13908101776012483,0.2561546587740664
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_strain,mechanical_strain_test_only,109,258,1097,0.058656840218687896,0.06290177492507147,-0.004244934706383573,-0.00799174431149898,-0.0004981251012681665,True,0.008344945097276497,0.026708114771489048
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,mean_strain_spatial_gradient,mechanical_strain_test_only,108,255,1083,0.013274729228876722,0.016158102092701094,-0.002883372863824374,-0.004972873157300613,-0.0007938725703481352,True,0.003097805512686376,0.011270508075086318
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,near_domain_boundary_fraction,inter_domain_geometry,110,261,1129,0.016581048581048582,0.0381971336744064,-0.021616085093357818,-0.04027182599179667,-0.002960344194918963,True,0.010391191434824535,0.032213728427182634
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,E,std_strain,mechanical_strain_test_only,107,252,1021,0.01573028391831062,0.015746391310871157,-1.6107392560537743e-05,-0.0025282084501563086,0.0024959936650352328,True,0.6816170467417525,0.7935414467864988
esm2_frozen_bilstm_attn,test,1,combined,C,ca_end_to_end_ratio,experimental_geometry,142,309,1652,0.666788751251376,0.8567870182520148,-0.18999826700063874,-0.2248182367923644,-0.15517829720891307,True,4.53117559023121e-17,9.37095284026222e-16
esm2_frozen_bilstm_attn,test,1,combined,C,community_boundary_fraction,contact_network,170,447,4066,0.24131322420352652,0.3929653070172807,-0.15165208281375417,-0.2001013511869698,-0.10320281444053851,True,4.461872701349292e-09,4.3603073101882794e-08
esm2_frozen_bilstm_attn,test,1,combined,C,max_abs_ca_virtual_torsion_degrees,experimental_geometry,168,433,3887,151.68746906019746,132.4355485042292,19.251920555968276,14.44286622023716,24.06097489169939,True,1.8264773113693497e-14,3.0187661833045554e-13
esm2_frozen_bilstm_attn,test,1,combined,C,max_betweenness,contact_network,170,447,4066,0.02934866027322779,0.028162021510874033,0.001186638762353759,-0.004154231864518682,0.006527509389226199,True,0.7895833150092262,0.8702723419366802
esm2_frozen_bilstm_attn,test,1,combined,C,max_ca_curvature_degrees,experimental_geometry,170,440,3964,82.92359501928371,72.2961709490073,10.627424070276389,8.88994786250471,12.364900278048067,True,2.443901536103533e-19,6.4191084650820655e-18
esm2_frozen_bilstm_attn,test,1,combined,C,max_contact_degree,contact_network,170,447,4066,6.610765639589169,6.528755532529754,0.08201010705941505,-0.23775540838745832,0.4017756225062884,True,0.6168841919240233,0.7459409663416949
esm2_frozen_bilstm_attn,test,1,combined,C,max_inverse_distance_weighted_degree,contact_network,170,447,4066,1.0648972987389103,1.0546510999949774,0.010246198743932951,-0.04236110169154124,0.06285349917940714,True,0.6944031848420544,0.8028308122917561
esm2_frozen_bilstm_attn,test,1,combined,C,max_strain,mechanical_strain_test_only,154,361,3167,0.14132646944935318,0.09002100512327683,0.05130546432607633,0.03990422564346295,0.0627067030086897,True,3.5649051801510986e-16,6.786402063131679e-15
esm2_frozen_bilstm_attn,test,1,combined,C,max_strain_spatial_gradient,mechanical_strain_test_only,154,356,3124,0.05078697970799078,0.02740965360747238,0.02337732610051839,0.01784464837891415,0.028910003822122627,True,2.2776030697032447e-15,4.0393387774651565e-14
esm2_frozen_bilstm_attn,test,1,combined,C,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,168,433,3887,106.1733270930355,114.67331162364484,-8.499984530609353,-12.606693603252257,-4.39327545796645,True,7.463218034238874e-05,0.00038182163711250074
esm2_frozen_bilstm_attn,test,1,combined,C,mean_betweenness,contact_network,170,447,4066,0.009826439393035286,0.018454040952144337,-0.008627601559109051,-0.011428766826256835,-0.005826436291961267,True,7.126329794414422e-13,1.051218079863265e-11
esm2_frozen_bilstm_attn,test,1,combined,C,mean_ca_curvature_degrees,experimental_geometry,170,440,3964,67.73782260603483,66.20260558205221,1.5352170239826282,0.10427026470724265,2.966163783258014,True,0.06047724783716963,0.13464623311387017
esm2_frozen_bilstm_attn,test,1,combined,C,mean_closeness,contact_network,170,447,4066,0.16770221572822283,0.1937029112189147,-0.02600069549069185,-0.03202435308318738,-0.01997703789819632,True,4.847885941279373e-16,9.11057126081651e-15
esm2_frozen_bilstm_attn,test,1,combined,C,mean_contact_degree,contact_network,170,447,4066,4.1337704297752556,5.500908805401008,-1.3671383756257522,-1.6296941956227993,-1.1045825556287052,True,6.859591070197514e-17,1.40003129219605e-15
esm2_frozen_bilstm_attn,test,1,combined,C,mean_cross_domain_contact_fraction,inter_domain_geometry,170,441,4006,0.028882174549672006,0.025777165926608243,0.003105008623063759,-0.00852342011769295,0.014733437363820469,True,0.36563926634078225,0.5227616979722943
esm2_frozen_bilstm_attn,test,1,combined,C,mean_cross_domain_contacts,inter_domain_geometry,170,441,4006,0.15900996389231684,0.18674608124742273,-0.027736117355105915,-0.10156850080150853,0.04609626609129671,True,0.7329636616739821,0.8287244749204973
esm2_frozen_bilstm_attn,test,1,combined,C,mean_distance_to_domain_boundary,inter_domain_geometry,170,441,4006,33.25778361888656,37.377017844752,-4.119234225865432,-7.97221716491104,-0.26625128681982346,True,0.03742170443070835,0.09189353454878087
