condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__geometry,4245,168,0.9782801981737798,0.9741267567218644,0.956222017834097,0.0009286618826510606,0.0008817844526893825,-0.000738263979915943
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__contact_network,4245,168,0.9775334918131122,0.9736652395044123,0.9541573585827745,0.00018195552198352338,0.00013507809202184529,8.442380751594314e-06
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__community_domain,4245,168,0.9765661727133367,0.9736620137176124,0.9617536362459441,-0.0007853635777920198,-0.0008322410077536979,0.0009757614805271375
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__putative_polar_contacts,4245,168,0.9777654351158606,0.9736321060267913,0.9611485152178559,0.000413898824731862,0.0003670213947701839,-0.00022350092199674432
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__water_network,4245,168,0.9773984137210904,0.9732231494717704,0.9628151715357504,4.6877429961678097e-05,0.0,0.0001435204727734396
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_biophysics,7631,202,0.8566319282240114,0.8449896615337811,0.8694399662987257,0.0,-0.0010006595037236332,0.001827512296996625
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_ordinary_structure,7631,202,0.857632587727735,0.8460061100516226,0.8701030329267715,0.0010006595037236332,0.0,0.0008268527932729919
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_structure_and_water,7631,202,0.858459440521008,0.8464966657798996,0.8697543847827347,0.001827512296996625,0.0008268527932729919,0.0
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without_rsa,7631,202,0.8495197988513643,0.8414587043165668,0.8620260906233618,-0.007112129372647047,-0.00811278887637068,0.008939641669643672
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__geometry,7631,202,0.8582100656755791,0.8464606927401532,0.8690928060296373,0.0015781374515677626,0.0005774779478441294,0.00024937484542886246
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__contact_network,7631,202,0.8584521585007283,0.8465236619811943,0.8699997732666539,0.001820230276716961,0.0008195707729933277,7.282020279664181e-06
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__community_domain,7631,202,0.8576728449341869,0.8451708280310231,0.8683592811227159,0.0010409167101755878,4.025720645195463e-05,0.0007865955868210373
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__putative_polar_contacts,7631,202,0.8584328542771565,0.8464648873411438,0.869234497256031,0.001800926053145191,0.0008002665494215577,2.6586243851434155e-05
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__water_network,7631,202,0.857632587727735,0.8460061100516226,0.8701030329267715,0.0010006595037236332,0.0,0.0008268527932729919
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_biophysics,7816,193,0.8771677912237982,0.8698293729755129,0.8679775197110017,0.0,-0.0012408755730158871,0.002203425138784687
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_ordinary_structure,7816,193,0.8784086667968141,0.8713609829493439,0.8654648583262878,0.0012408755730158871,0.0,0.0009625495657687999
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_structure_and_water,7816,193,0.8793712163625829,0.8717871434224992,0.8678764561856686,0.002203425138784687,0.0009625495657687999,0.0
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without_rsa,7816,193,0.8705535864991061,0.8662830783311116,0.8648897270461812,-0.0066142047246920965,-0.007855080297707984,0.008817629863476784
