condition,sign,evaluation_split,feature,feature_type,n_pairs,n_proteins,baseline_auroc,single_feature_auroc,delta_auroc_single_from_baseline,full_query_auroc,without_feature_auroc,delta_auroc_full_minus_without,baseline_macro_protein_auroc,single_feature_macro_protein_auroc,delta_macro_auroc_single_from_baseline,full_query_macro_protein_auroc,without_feature_macro_protein_auroc,delta_macro_auroc_full_minus_without,baseline_average_precision,single_feature_average_precision,full_query_average_precision,without_feature_average_precision
esm3_top28_bilstm_attn,-1,test,query_in_any_band,numeric,5080,173,0.5080924585773551,0.9084865052313998,0.40039404665404477,0.9745495064999329,0.9248614000306009,0.04968810646933197,0.5072123736812542,0.8060523665395253,0.2988399928582711,0.9451047891991805,0.9206275908867438,0.024477198312436665,0.5025925511117737,0.8883086882347606,0.9707312755543587,0.8961303367311576
esm3_top28_bilstm_attn,1,validation,neq,numeric,9863,206,0.5155844420183928,0.7729539235218047,0.2573694815034119,0.8527514921245839,0.8081715177420449,0.04457997438253902,0.5439429122153633,0.8046179835980348,0.26067507138267154,0.8599499449442296,0.8035891179330914,0.056360827011138204,0.5127490442052861,0.7369233601779321,0.8455204669133742,0.8206455024678849
esm3_top28_bilstm_attn,1,validation,rsa,numeric,9863,206,0.5155844420183928,0.6408365766354776,0.12525213461708473,0.8527514921245839,0.8399830587577382,0.012768433366845744,0.5439429122153633,0.6385092070952202,0.0945662948798569,0.8599499449442296,0.8505719493915505,0.009377995552679153,0.5127490442052861,0.5998243747644996,0.8455204669133742,0.8376414291387104
esm3_top28_bilstm_attn,1,validation,disorder,numeric,9863,206,0.5155844420183928,0.4957782177566423,-0.019806224261750494,0.8527514921245839,0.8395191072129806,0.013232384911603279,0.5439429122153633,0.5165436041559199,-0.02739930805944335,0.8599499449442296,0.8488608233042322,0.011089121639997424,0.5127490442052861,0.4929031581833534,0.8455204669133742,0.8321103477756246
esm3_top28_bilstm_attn,1,validation,torsion_change_from_previous,numeric,9863,206,0.5155844420183928,0.5942324527588114,0.0786480107404186,0.8527514921245839,0.847894454415928,0.004857037708655865,0.5439429122153633,0.6269255376984813,0.08298262548311797,0.8599499449442296,0.8532691911259529,0.006680753818276708,0.5127490442052861,0.582323861015044,0.8455204669133742,0.8414607950796134
esm3_top28_bilstm_attn,1,validation,query_amino_acid_class,categorical,9863,206,0.5155844420183928,0.5816749625298373,0.06609052051144448,0.8527514921245839,0.8521183337548084,0.0006331583697755105,0.5439429122153633,0.6072760625650166,0.06333315034965337,0.8599499449442296,0.8599965760578095,-4.663111357994243e-05,0.5127490442052861,0.5657469544279822,0.8455204669133742,0.8452926114330774
esm3_top28_bilstm_attn,1,validation,normalized_query_position,numeric,9863,206,0.5155844420183928,0.5113092249587262,-0.004275217059666603,0.8527514921245839,0.8527646092514808,-1.311712689688882e-05,0.5439429122153633,0.527163164864977,-0.01677974735038623,0.8599499449442296,0.8599843412260908,-3.4396281861193145e-05,0.5127490442052861,0.5039382542026484,0.8455204669133742,0.8455346946042503
esm3_top28_bilstm_attn,1,validation,query_in_any_band,numeric,9863,206,0.5155844420183928,0.7470907733964929,0.23150633137810006,0.8527514921245839,0.7963906518883113,0.056360840236272636,0.5439429122153633,0.7374186620596818,0.19347574984431848,0.8599499449442296,0.8227900953173173,0.03715984962691232,0.5127490442052861,0.7591551775498491,0.8455204669133742,0.7695441971290139
esm3_top28_bilstm_attn,1,test,neq,numeric,9908,198,0.5266547479705109,0.7917831693748594,0.26512842140434845,0.86935633947299,0.828053676917764,0.041302662555225966,0.5447715445169029,0.8146623755673423,0.26989083105043943,0.8717701652293199,0.8196497509844994,0.0521204142448205,0.5263671957490368,0.75387441032675,0.8617335524046988,0.8410667000538615
esm3_top28_bilstm_attn,1,test,rsa,numeric,9908,198,0.5266547479705109,0.6343957271983627,0.10774097922785175,0.86935633947299,0.859169867906211,0.010186471566778987,0.5447715445169029,0.6311552751447322,0.08638373062782934,0.8717701652293199,0.8626785174299479,0.009091647799371994,0.5263671957490368,0.5914390268090429,0.8617335524046988,0.8557808200035566
esm3_top28_bilstm_attn,1,test,disorder,numeric,9908,198,0.5266547479705109,0.5151624762772106,-0.01149227169330036,0.86935633947299,0.8565858130842836,0.01277052638870635,0.5447715445169029,0.5179186111233259,-0.026852933393576972,0.8717701652293199,0.8557695425717958,0.01600062265752411,0.5263671957490368,0.5047484191433902,0.8617335524046988,0.8511128333812354
esm3_top28_bilstm_attn,1,test,torsion_change_from_previous,numeric,9908,198,0.5266547479705109,0.5927145594513732,0.06605981148086226,0.86935633947299,0.8665525731650047,0.0028037663079852893,0.5447715445169029,0.6020012382605159,0.057229693743612975,0.8717701652293199,0.8710580568185838,0.0007121084107361009,0.5263671957490368,0.5914224632994677,0.8617335524046988,0.8580583316359309
esm3_top28_bilstm_attn,1,test,query_amino_acid_class,categorical,9908,198,0.5266547479705109,0.5889372088450987,0.062282460874587775,0.86935633947299,0.8687359560577028,0.0006203834152871401,0.5447715445169029,0.5897593025433755,0.04498775802647259,0.8717701652293199,0.8709038541695329,0.0008663110597870727,0.5263671957490368,0.5776854616488323,0.8617335524046988,0.8615100445605063
esm3_top28_bilstm_attn,1,test,normalized_query_position,numeric,9908,198,0.5266547479705109,0.5223827205391733,-0.004272027431337588,0.86935633947299,0.869346967506782,9.371966207982751e-06,0.5447715445169029,0.533090522596199,-0.01168102192070386,0.8717701652293199,0.8717339348121393,3.623041718059383e-05,0.5263671957490368,0.5140522573543708,0.8617335524046988,0.8617088855800015
esm3_top28_bilstm_attn,1,test,query_in_any_band,numeric,9908,198,0.5266547479705109,0.7737462499401518,0.24709150196964091,0.86935633947299,0.807055827376532,0.06230051209645793,0.5447715445169029,0.7551794359456109,0.21040789142870797,0.8717701652293199,0.8269296356950419,0.044840529534278084,0.5263671957490368,0.7774889852246253,0.8617335524046988,0.7803651481263303
