condition,split,sign,mechanism_class,receiver_scope,feature,n_proteins,n_bands,high_minus_low_macro_protein_mean,ci95_low,ci95_high,inference_eligible,protein_sign_p_two_sided,protein_sign_q_bh
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,neq,72,136,-0.3800971298033437,-0.44296001818483094,-0.31723424142185647,True,3.091670257478196e-20,3.268337129334093e-19
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,nonlocal_contact_path_exists,72,136,0.0033169719218103916,0.0008558124518804906,0.005778131391740293,True,0.0009765625,0.0033482142857142855
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,normalized_query_position,72,136,-0.010792474331132122,-0.038858869001540966,0.017273920339276723,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,one_water_bridge,72,136,-0.004085289937642365,-0.009193277310276526,0.0010226974349917947,True,0.109375,0.23263473053892217
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,ordinary_contact_path_exists,72,136,0.0,0.0,0.0,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_distance_to_band_domain_boundary_sequence,72,135,-1.7118857765639268,-5.539598443441973,2.1158268903141186,True,0.1945051658673991,0.3804418222252211
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_distance_to_community_boundary_edges,72,136,-0.4225230402761587,-0.5335062116408196,-0.3115398689114979,True,8.004823399455647e-10,5.04133558774228e-09
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_distance_to_ecod_boundary_sequence,72,136,-1.9641790838153272,-5.678170087985453,1.7498119203547993,True,0.04437092000802569,0.10721463120306617
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_in_any_band,72,136,0.4422766315264931,0.3583541214238501,0.5261991416291361,True,2.6307135723296904e-13,2.022409992068962e-12
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_to_band_contact_count,72,136,0.0,0.0,0.0,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_to_band_contact_fraction,72,136,0.0,0.0,0.0,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_water_contact_count,72,136,-0.284518377346642,-0.4016589624160375,-0.16737779227724645,True,0.000112268646894988,0.00043725683527521647
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,reachable_query_water_entry_count,72,136,-0.010721507711611962,-0.021891604632193976,0.0004485892089700523,True,0.03515625,0.08757012622720897
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,relative_backbone_orientation_cosine,72,136,0.05625449197902559,-0.009462658234609851,0.12197164219266105,True,0.12491820036864004,0.26210153482880755
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,rsa,72,136,-0.13889102546871865,-0.1633733556409794,-0.11440869529645789,True,2.6371947296289014e-17,2.439405124906734e-16
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,same_community_as_band_apex,72,136,0.003011470485081968,-0.03890528600143393,0.044928226971597866,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,same_community_as_band_majority,67,127,-0.0025328813838906864,-0.041510944695414866,0.0364451819276335,True,0.887724827340783,1.0
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,same_ecod_domain_as_band_apex,72,135,-0.005104584845334844,-0.024501186484298824,0.014292016793629138,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shared_water_count,72,136,-0.004085289937642365,-0.009193277310276526,0.0010226974349917947,True,0.109375,0.23263473053892217
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shared_water_fraction_of_band_contacts,72,136,-0.0015245008144389666,-0.0033791139987413305,0.0003301123698633971,True,0.109375,0.23263473053892217
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shared_water_fraction_of_query_contacts,72,136,-0.0025421213941795163,-0.005410833222924649,0.000326590434565616,True,0.109375,0.23263473053892217
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shares_any_ecod_domain_with_band,72,135,-0.005104584845334844,-0.024501186484298824,0.014292016793629138,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shortest_nonlocal_contact_path_edges,71,135,-0.6098868546771331,-0.812690445257451,-0.4070832640968152,True,5.85395552938811e-06,2.6658012872290468e-05
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shortest_ordinary_contact_path_edges,72,136,-0.5425334707454399,-0.7633927370911442,-0.3216742043997356,True,1.0414019304757919e-06,5.151893672771605e-06
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,torsion_change_from_previous,72,136,-35.23708404496417,-40.58768012689407,-29.886487963034266,True,2.6371947296289014e-17,2.439405124906734e-16
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_at_most_1,72,136,-0.004085289937642365,-0.009193277310276526,0.0010226974349917947,True,0.109375,0.23263473053892217
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_at_most_2,72,136,-0.007299912614635775,-0.014511478277655495,-8.834695161605462e-05,True,0.057373046875,0.13319546568627452
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_at_most_3,72,136,-0.009965904018005215,-0.020731561489417932,0.000799753453407501,True,0.03515625,0.08757012622720897
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_exists,72,136,-0.00994346509838511,-0.020710119156392787,0.0008231889596225696,True,0.03515625,0.08757012622720897
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_without_direct_ca_contact,72,136,-0.00994346509838511,-0.020710119156392787,0.0008231889596225696,True,0.03515625,0.08757012622720897
esm3_frozen_bilstm_attn,validation,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_without_direct_polar_contact,72,136,-0.009249020643592636,-0.019776799300370664,0.0012787580131853916,True,0.03515625,0.08757012622720897
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,absolute_backbone_orientation_cosine,196,957,-0.006768463238267834,-0.02285527426313797,0.009318347786602302,True,0.6171884623458013,0.9029378658804444
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,absolute_sequence_separation,198,1018,-2.720573115619043,-4.460844637583522,-0.9803015936545643,True,0.008386485389687849,0.02445713965859708
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,band_water_contact_count,196,958,0.0,0.0,0.0,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,direct_ca_contact,196,958,0.057850507165258615,0.040515714472279106,0.07518529985823813,True,4.605473988366557e-16,4.029222563221185e-15
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,direct_putative_polar_contact,196,958,0.06772242595544976,0.052229327492692254,0.08321552441820727,True,1.0626966311362292e-27,1.463061408448018e-26
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,direct_putative_polar_contact_count,196,958,0.11095950154709062,0.07381810346331022,0.14810089963087103,True,1.1394687722815318e-28,1.6189572316576005e-27
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,disorder,198,1018,-0.02978837990281107,-0.04121905197932331,-0.01835770782629883,True,0.07535614736054401,0.16792034844708428
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,mean_query_contact_water_degree,182,899,-0.05208514529861702,-0.10111881473550802,-0.003051475861726022,True,0.013596354306730772,0.038086948341883045
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,minimum_ca_distance_angstrom,196,958,0.8457791962248772,0.30347130249564236,1.388087089954112,True,0.00014023150174828468,0.0005390717469804189
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,minimum_heavy_atom_distance_angstrom,196,958,0.8993661564186629,0.36216673904145014,1.4365655737958756,True,7.70506094890537e-05,0.00030682036424340667
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,minimum_polar_atom_distance_angstrom,196,958,0.7907100895020156,0.2579717640171654,1.3234484149868657,True,4.144867813662958e-05,0.00017079548113840866
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,neq,198,1018,0.5781158563103919,0.5283197922910491,0.6279119203297346,True,2.6373156723925076e-46,6.245163512225458e-45
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,nonlocal_contact_path_exists,196,958,-0.03670675800740677,-0.0493827922794602,-0.024030723735353338,True,3.893241002593815e-14,3.0730648980473847e-13
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,normalized_query_position,198,1018,-0.012536251048886723,-0.030907024448607854,0.005834522350834408,True,0.9433683628047674,1.0
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,one_water_bridge,196,958,0.001827005841717626,-0.008021663415426355,0.011675675098861606,True,0.23520336797252533,0.44156573099281715
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,ordinary_contact_path_exists,196,958,0.0,0.0,0.0,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,query_distance_to_band_domain_boundary_sequence,196,953,2.1179666368088736,0.11184558230813035,4.124087691309617,True,0.17458216426608175,0.34527608433915496
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,query_distance_to_community_boundary_edges,195,955,0.40204187568486127,0.3351326435458498,0.4689511078238727,True,1.2094089884805531e-21,1.385748621639653e-20
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,query_distance_to_ecod_boundary_sequence,196,958,2.6984275673156537,1.1858630773589445,4.210992057272363,True,0.008057137128552378,0.023574094794578292
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,query_in_any_band,198,1018,0.4117208539524029,0.3722627963365074,0.45117891156829837,True,3.3939314642716165e-41,6.55176334841999e-40
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,query_to_band_contact_count,196,958,0.1533980475216309,0.09482168184316177,0.21197441320010002,True,2.5960289994977246e-17,2.426603949004189e-16
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,query_to_band_contact_fraction,196,958,0.04297933152424911,0.031047208330907836,0.05491145471759039,True,5.827889659702132e-18,5.686995623973069e-17
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,query_water_contact_count,196,958,0.09501621441685881,0.03367250996943311,0.15635991886428452,True,0.017012063582441155,0.045986948131530425
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,reachable_query_water_entry_count,196,958,-0.001306861050355626,-0.016773604448155593,0.014159882347444341,True,0.18810748401589172,0.36914794653284383
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,relative_backbone_orientation_cosine,196,957,0.03739610070995605,-0.00014581953256768976,0.07493802095247978,True,0.0535062501075568,0.1255311759458664
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,rsa,198,1018,0.11849132196559077,0.10471892697596319,0.13226371695521835,True,6.778189452767974e-38,1.135666459256219e-36
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,same_community_as_band_apex,196,958,-0.0031761260849678995,-0.02236950598186141,0.016017253811925612,True,0.0054010329732476015,0.016740374451112986
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,same_community_as_band_majority,195,879,0.007651879417274042,-0.01664156585397252,0.031945324688520606,True,0.2661420292429954,0.48528567139174517
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,same_ecod_domain_as_band_apex,196,952,0.002162328491354514,-0.011714957876110139,0.01603961485881917,True,0.5613807442989817,0.8378253797268835
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,shared_water_count,196,958,0.0021401116814297213,-0.008661204456554713,0.012941427819414156,True,0.23520336797252533,0.44156573099281715
