condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__contact_network,8936,202,0.8724584991491366,0.8655571185473856,0.8670303323813405,0.00570294654575898,-0.0015312586301735598,0.0007167380424145664
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__community_domain,8936,202,0.8717788303093631,0.8649749388315933,0.8689961414988567,0.0050232777059854294,-0.0022109274699471104,0.001396406882188117
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__putative_polar_contacts,8936,202,0.8727078145836554,0.8655816150207991,0.8675768484907065,0.005952261980277762,-0.0012819431956547778,0.0004674226078957844
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__water_network,8936,202,0.8739897577793102,0.8661609533665208,0.8712026063111379,0.00723420517593254,0.0,-0.0008145205877589934
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_biophysics,5008,164,0.9679340465445527,0.9715729523680333,0.9585259123211584,0.0,0.0007085217687012868,-0.0006176038470084855
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_ordinary_structure,5008,164,0.9672255247758514,0.9709324804718238,0.9572228900416643,-0.0007085217687012868,0.0,9.091792169280133e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_structure_and_water,5008,164,0.9673164426975442,0.9712383433061986,0.9568970750920914,-0.0006176038470084855,9.091792169280133e-05,0.0
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without_rsa,5008,164,0.9678747106377636,0.9713391335266894,0.957141852009982,-5.933590678908196e-05,0.0006491858619122048,-0.0005582679402194035
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__geometry,5008,164,0.9672706647264463,0.9711474141678265,0.9586883840306815,-0.0006633818181064344,4.513995059485243e-05,4.57779710979489e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__contact_network,5008,164,0.9672639655111637,0.9711579696929299,0.9576987674683274,-0.0006700810333890583,3.844073531222847e-05,5.247718638057286e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__community_domain,5008,164,0.9674676535567809,0.9713446054680306,0.9552980097744458,-0.00046639298777184646,0.00024212878092944035,-0.00015121085923663902
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__putative_polar_contacts,5008,164,0.9674467583853043,0.9713407866966715,0.9576409831316833,-0.0004872881592484779,0.0002212336094528089,-0.00013031568776000757
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__water_network,5008,164,0.9672255247758514,0.9709324804718238,0.9572228900416643,-0.0007085217687012868,0.0,9.091792169280133e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_biophysics,4694,165,0.9656249682290933,0.9686942465139152,0.9456145416511269,0.0,-0.0003941407912299022,0.00023673864199158512
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_ordinary_structure,4694,165,0.9660191090203232,0.96931870236107,0.9460792899229118,0.0003941407912299022,0.0,-0.00015740214923831708
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_structure_and_water,4694,165,0.9658617068710849,0.9690544857379134,0.9473041862995318,0.00023673864199158512,-0.00015740214923831708,0.0
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without_rsa,4694,165,0.966053421599569,0.9675525987221145,0.9455953161035998,0.000428453370475701,3.431257924579878e-05,-0.00019171472848411586
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__geometry,4694,165,0.9660768412965144,0.9692728308845057,0.9472520823231311,0.00045187306742111577,5.773227619121357e-05,-0.00021513442542953065
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__contact_network,4694,165,0.9658575312662031,0.9689223218235035,0.9472090849662749,0.00023256303710983417,-0.00016157775412006803,4.1756048817509495e-06
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__community_domain,4694,165,0.965320512168802,0.9684436259351692,0.9447094337804727,-0.00030445606029128047,-0.0006985968515211827,0.0005411947022828656
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__putative_polar_contacts,4694,165,0.9659581088794419,0.9690551204650698,0.9467558017870713,0.00033314065034861784,-6.100014088128436e-05,-9.640200835703272e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__water_network,4694,165,0.9660191090203232,0.96931870236107,0.9460792899229118,0.0003941407912299022,0.0,-0.00015740214923831708
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_biophysics,7663,195,0.8702232354298939,0.8674104701932669,0.8667923230336853,0.0,-0.0018811652923775846,0.001729511158637509
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_ordinary_structure,7663,195,0.8721044007222715,0.868468537260545,0.8765822569911093,0.0018811652923775846,0.0,-0.00015165413374007564
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_structure_and_water,7663,195,0.8719527465885314,0.8680255452971056,0.8770173400951127,0.001729511158637509,-0.00015165413374007564,0.0
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without_rsa,7663,195,0.8550553012998381,0.8583066442628764,0.8555119525909292,-0.015167934130055793,-0.017049099422433378,0.016897445288693302
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__geometry,7663,195,0.8710864240527544,0.8676410577618392,0.8730333767670593,0.0008631886228605001,-0.0010179766695170844,0.0008663225357770088
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__contact_network,7663,195,0.8720366809518592,0.8677163887938646,0.8772083976549951,0.0018134455219652734,-6.771977041231114e-05,-8.39343633277645e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__community_domain,7663,195,0.8700564567599046,0.8671747972234753,0.8690005625471804,-0.00016677866998926483,-0.0020479439623668494,0.0018962898286267738
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__putative_polar_contacts,7663,195,0.87184489910708,0.868137122179922,0.8758071003510504,0.0016216636771860804,-0.00025950161519150416,0.00010784748145142853
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__water_network,7663,195,0.8721044007222715,0.868468537260545,0.8765822569911093,0.0018811652923775846,0.0,-0.00015165413374007564
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_biophysics,7733,194,0.8694827116816468,0.8602186932984981,0.8631138367023667,0.0,-0.0013950122042665214,0.0010806244142855803
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_ordinary_structure,7733,194,0.8708777238859133,0.8616719097242443,0.8674601460774503,0.0013950122042665214,0.0,-0.0003143877899809411
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_structure_and_water,7733,194,0.8705633360959324,0.8624816829884041,0.8658774850273578,0.0010806244142855803,-0.0003143877899809411,0.0
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without_rsa,7733,194,0.8538111492612891,0.8528804654486408,0.8454671775842726,-0.01567156242035772,-0.017066574624624242,0.0167521868346433
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__geometry,7733,194,0.8700486097036125,0.8624893173532711,0.8663505078487292,0.0005658980219657161,-0.0008291141823008052,0.0005147263923198642
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__contact_network,7733,194,0.8706389898385853,0.8623703748178153,0.8653437844207708,0.0011562781569385283,-0.00023873404732799308,-7.5653742652948e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__community_domain,7733,194,0.8694236469117419,0.8611341556647613,0.864849424870585,-5.906476990491516e-05,-0.0014540769741714366,0.0011396891841904955
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__putative_polar_contacts,7733,194,0.870513234722593,0.8623890962308665,0.8652466753724597,0.0010305230409461963,-0.0003644891633203251,5.0101373339384025e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__water_network,7733,194,0.8708777238859133,0.8616719097242443,0.8674601460774503,0.0013950122042665214,0.0,-0.0003143877899809411
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_biophysics,4796,164,0.9669567048781421,0.9697763969188758,0.9576738895220641,0.0,0.0006389659577874518,-0.0007188584597281888
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_ordinary_structure,4796,164,0.9663177389203547,0.9691488781139336,0.9580379927067874,-0.0006389659577874518,0.0,-7.989250194073705e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_structure_and_water,4796,164,0.9662378464184139,0.9693434165532859,0.9565627885658136,-0.0007188584597281888,-7.989250194073705e-05,0.0
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without_rsa,4796,164,0.9668759420875093,0.9693578909625362,0.9563466270361258,-8.076279063284897e-05,0.0005582031671546028,-0.0006380956690953399
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__geometry,4796,164,0.9661971169076206,0.9692481874520739,0.957679287566817,-0.000759587970521558,-0.00012062201273410622,4.072951079336917e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__contact_network,4796,164,0.9661455958170444,0.9692501472209756,0.9571445612768207,-0.0008111090610977145,-0.00017214310331026272,9.225060136952568e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__community_domain,4796,164,0.9664270471800906,0.9695215013479691,0.9558243128721514,-0.0005296576980514667,0.00010930825973598512,-0.00018920076167672217
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__putative_polar_contacts,4796,164,0.9663226125370308,0.9694283018844984,0.9566322464881694,-0.0006340923411113364,4.873616676115411e-06,-8.476611861685246e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__water_network,4796,164,0.9663177389203547,0.9691488781139336,0.9580379927067874,-0.0006389659577874518,0.0,-7.989250194073705e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_biophysics,4500,164,0.9653170979960155,0.9675853462232651,0.9407444484495285,0.0,-0.0003589691717197363,0.00042495469915748707
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_ordinary_structure,4500,164,0.9656760671677352,0.9680011161972653,0.9436945186466218,0.0003589691717197363,0.0,6.598552743775077e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_structure_and_water,4500,164,0.965742052695173,0.967900266883322,0.9437463419209629,0.00042495469915748707,6.598552743775077e-05,0.0
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without_rsa,4500,164,0.9659556166327782,0.9650730336511439,0.9404071606144488,0.000638518636762675,0.00027954946504293865,-0.00021356393760518788
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__geometry,4500,164,0.9658842969459369,0.9679993602884783,0.9446644652663144,0.0005671989499214103,0.000208229778201674,-0.00014224425076392322
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__contact_network,4500,164,0.9657262477784214,0.9678052867929363,0.9441916235727816,0.0004091497824059154,5.018061068617907e-05,1.5804916751571696e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__community_domain,4500,164,0.965162604934769,0.9671144589395487,0.9409360230702586,-0.00015449306124648565,-0.000513462232966222,0.0005794477604039727
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__putative_polar_contacts,4500,164,0.9657420526951729,0.9678975694838229,0.9437105120410154,0.00042495469915737605,6.598552743763975e-05,1.1102230246251565e-16
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__water_network,4500,164,0.9656760671677352,0.9680011161972653,0.9436945186466218,0.0003589691717197363,0.0,6.598552743775077e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_biophysics,7473,195,0.8702269995548355,0.8677568615705069,0.8665991687258959,0.0,-0.0017351676158590124,0.001649845596516819
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_ordinary_structure,7473,195,0.8719621671706945,0.8683058500668424,0.8770647764941435,0.0017351676158590124,0.0,-8.53220193421933e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_structure_and_water,7473,195,0.8718768451513523,0.8680216759610339,0.879144486233924,0.001649845596516819,-8.53220193421933e-05,0.0
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without_rsa,7473,195,0.8549088673433876,0.8581556384215221,0.8545129875177594,-0.015318132211447955,-0.017053299827306967,0.016967977807964774
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__geometry,7473,195,0.8710623816434583,0.8677112126068057,0.8749576606289543,0.0008353820886227714,-0.0008997855272362409,0.0008144635078940476
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__contact_network,7473,195,0.8718488343120889,0.8680320609986312,0.8779494981909524,0.0016218347572534153,-0.00011333285860559705,2.8010839263403753e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__community_domain,7473,195,0.8700501229253175,0.867222102952512,0.8698577615543877,-0.00017687662951804128,-0.0019120442453770536,0.0018267222260348603
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__putative_polar_contacts,7473,195,0.8719651043686736,0.8683438560881972,0.8765881448551472,0.0017381048138380706,2.937197979058226e-06,-8.825921732125153e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__water_network,7473,195,0.8719621671706945,0.8683058500668424,0.8770647764941435,0.0017351676158590124,0.0,-8.53220193421933e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_biophysics,7574,194,0.8683047547884778,0.8582454240539945,0.8634426990186187,0.0,-0.0016147012070618638,0.001063776897479607
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_ordinary_structure,7574,194,0.8699194559955397,0.8595323833522529,0.8684504174518793,0.0016147012070618638,0.0,-0.0005509243095822569
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_structure_and_water,7574,194,0.8693685316859574,0.8600538805424799,0.8669410675629473,0.001063776897479607,-0.0005509243095822569,0.0
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without_rsa,7574,194,0.8530260708316711,0.8507672058246036,0.845585802108615,-0.015278683956806649,-0.016893385163868513,0.016342460854286256
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__geometry,7574,194,0.8689249194270582,0.8600694473582989,0.8672419599180748,0.0006201646385803894,-0.0009945365684814744,0.0004436122588992175
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__contact_network,7574,194,0.8694331699387081,0.8599888906741888,0.865393316881873,0.001128415150230322,-0.0004862860568315419,-6.4638252750715e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__community_domain,7574,194,0.8682271470481204,0.8587759069428237,0.8654797856594413,-7.760774035736606e-05,-0.0016923089474192299,0.001141384637836973
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__putative_polar_contacts,7574,194,0.869255153262039,0.8601046805277011,0.8661045356347014,0.0009503984735611537,-0.0006643027335007101,0.00011337842391845321
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__water_network,7574,194,0.8699194559955397,0.8595323833522529,0.8684504174518793,0.0016147012070618638,0.0,-0.0005509243095822569
