condition,sign,model_cohort,receiver_scope,stage,evaluation_split,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_previous_stage
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,validation,5724,171,0.5050829094472341,0.5085894330027372,0.5194609406742031,
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,test,5281,171,0.5063441197664704,0.5046900730300105,0.5007666581747393,
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,5724,171,0.9664640909677498,0.9702421751573224,0.9601857188454714,0.46138118152051566
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,5281,171,0.9633472213297594,0.9673229908963547,0.9456991584064005,0.45700310156328894
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,5724,171,0.9661445815935008,0.9699450434652743,0.95932339239163,-0.00031950937424896075
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,5281,171,0.9634492011437805,0.9672839157897619,0.9453985012322345,0.00010197981402115808
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,5724,171,0.9676340788674155,0.9713701751123963,0.964005295101631,0.001489497273914675
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,test,5281,171,0.9652204370415929,0.9690371526382345,0.948491376760881,0.0017712358978123621
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,5724,171,0.9675340872061585,0.9712845525882982,0.965344137092781,-9.999166125695957e-05
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,test,5281,171,0.9655163362769307,0.9693778818286422,0.9499569398843666,0.00029589923533779317
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,5724,171,0.9678916886418385,0.9716635285826944,0.963688381747182,0.00035760143567997726
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,5281,171,0.9661170275021342,0.9699200919092934,0.9509865388044315,0.0006006912252035645
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,5724,171,0.9690865828893633,0.9724990635306073,0.9663643722285504,0.0011948942475248359
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,5281,171,0.9671249208257985,0.9707799998710078,0.9517978290863408,0.001007893323664244
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,validation,8824,199,0.5246009670872216,0.5250090147674914,0.5453421082741143,
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,test,8936,202,0.514256514774607,0.5165003133687589,0.5421245098330345,
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,8824,199,0.8686499579116275,0.8661819893376115,0.8634811683951777,0.3440489908244059
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,8936,202,0.8667555526033777,0.8590126607766774,0.8577024892388755,0.3524990378287707
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,8824,199,0.8687708489520654,0.8664203579511616,0.864040449695462,0.00012089104043788712
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,8936,202,0.8668177186580768,0.8588071758117337,0.8572838849979328,6.216605469910874e-05
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,8824,199,0.8721461391316642,0.8689066784794339,0.8733603210691603,0.003375290179598811
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,test,8936,202,0.8719268065588244,0.8634613684357719,0.8693008077949528,0.0051090879007476
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,8824,199,0.8735327639894517,0.869837803220223,0.8754091331654295,0.0013866248577875107
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,test,8936,202,0.8732023878778097,0.8648661348269026,0.8689190852940032,0.0012755813189853082
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,8824,199,0.8753498801467832,0.8715123595152313,0.8793635354524325,0.0018171161573314887
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,8936,202,0.8739897577793102,0.8661609533665208,0.8712026063111379,0.0007873699015005231
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,8824,199,0.8739931055628991,0.8715178618036099,0.8736552637913355,-0.0013567745838840573
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,8936,202,0.8737166980176945,0.8695618320484816,0.8696301921137871,-0.00027305976161573486
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,5008,164,0.5022128146099039,0.5059051574386454,0.5057928915492734,
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,4694,165,0.4993975328347783,0.49950655368045616,0.48914678609605683,
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,5008,164,0.9679340465445527,0.9715729523680333,0.9585259123211584,0.46572123193464887
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,4694,165,0.9656249682290933,0.9686942465139152,0.9456145416511269,0.466227435394315
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,5008,164,0.9673371783638953,0.9710363105653608,0.9560565253555093,-0.0005968681806574061
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,4694,165,0.9656995844728499,0.9688025513714995,0.9459553540191034,7.461624375659781e-05
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,5008,164,0.9674316053983553,0.9711191409019264,0.9562980704913508,9.442703445994294e-05
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,4694,165,0.9657587691333479,0.9689560709879328,0.9449073512210988,5.918466049803506e-05
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,5008,164,0.9672341380526434,0.9709524738716393,0.9576412634745822,-0.00019746734571191027
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,4694,165,0.9661323949962455,0.9693800918116073,0.9480950596285048,0.00037362586289757527
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,5008,164,0.9672255247758514,0.9709324804718238,0.9572228900416643,-8.613276791913371e-06
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,4694,165,0.9660191090203232,0.96931870236107,0.9460792899229118,-0.00011328597592230594
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,5008,164,0.9689539223187706,0.9722099005143153,0.9599604535556462,0.0017283975429192022
esm3_frozen_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,4694,165,0.9679004913416109,0.9704309030016602,0.9488427582771651,0.0018813823212877612
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,7663,195,0.5212937460178867,0.5233544069250781,0.5581100283845319,
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,7733,194,0.5154916924698772,0.5163743815015076,0.5312954882359332,
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,7663,195,0.8702232354298939,0.8674104701932669,0.8667923230336853,0.3489294894120072
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,7733,194,0.8694827116816468,0.8602186932984981,0.8631138367023667,0.35399101921176956
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,7663,195,0.8705604717111219,0.8677997148681216,0.8680082624940503,0.0003372362812280594
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,7733,194,0.8695826468642494,0.8597703674147694,0.8634360700820708,9.993518260253964e-05
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,7663,195,0.8705767544325791,0.8679072664454761,0.8674585343035751,1.6282721457150373e-05
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,7733,194,0.8698519501073265,0.8603386146622632,0.8649644841150471,0.000269303243077168
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,7663,195,0.8720682244666489,0.8686469041276705,0.8750521406199495,0.0014914700340697973
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,7733,194,0.8708576565801699,0.8615457726622497,0.867118424528118,0.0010057064728433707
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,7663,195,0.8721044007222715,0.868468537260545,0.8765822569911093,3.6176255622577536e-05
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,7733,194,0.8708777238859133,0.8616719097242443,0.8674601460774503,2.0067305743443065e-05
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,7663,195,0.8707007483784044,0.8684670713128618,0.8708920698779417,-0.001403652343867079
esm3_frozen_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,7733,194,0.8704913613593326,0.8652276571570102,0.8646169605936462,-0.00038636252658075243
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,00_distance_q8,validation,5724,171,0.5050829094472341,0.5085894330027372,0.5194609406742031,
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,00_distance_q8,test,5281,171,0.5063441197664704,0.5046900730300105,0.5007666581747393,
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,5724,171,0.9664640909677498,0.9702421751573224,0.9601857188454714,0.46138118152051566
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,5281,171,0.9633472213297594,0.9673229908963547,0.9456991584064005,0.45700310156328894
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,5724,171,0.9661445815935008,0.9699450434652743,0.95932339239163,-0.00031950937424896075
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,5281,171,0.9634492011437805,0.9672839157897619,0.9453985012322345,0.00010197981402115808
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,5724,171,0.9676340788674155,0.9713701751123963,0.964005295101631,0.001489497273914675
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,test,5281,171,0.9652204370415929,0.9690371526382345,0.948491376760881,0.0017712358978123621
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,5724,171,0.9675340872061585,0.9712845525882982,0.965344137092781,-9.999166125695957e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,test,5281,171,0.9655163362769307,0.9693778818286422,0.9499569398843666,0.00029589923533779317
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,5724,171,0.9678916886418385,0.9716635285826944,0.963688381747182,0.00035760143567997726
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,5281,171,0.9661170275021342,0.9699200919092934,0.9509865388044315,0.0006006912252035645
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,validation,5724,171,0.9680302607242888,0.9720248522818637,0.9646624695947874,0.0001385720824502723
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,test,5281,171,0.96594204104207,0.969506670363494,0.9509412940905273,-0.00017498646006419705
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,5724,171,0.9692802175349724,0.9729258177720614,0.9669218040160742,0.0012499568106836279
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,5281,171,0.9671465789860196,0.9706537323884092,0.9517420221194194,0.0012045379439495907
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,00_distance_q8,validation,8824,199,0.5246009670872216,0.5250090147674914,0.5453421082741143,
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,00_distance_q8,test,8936,202,0.514256514774607,0.5165003133687589,0.5421245098330345,
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,8824,199,0.8686499579116275,0.8661819893376115,0.8634811683951777,0.3440489908244059
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,8936,202,0.8667555526033777,0.8590126607766774,0.8577024892388755,0.3524990378287707
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,8824,199,0.8687708489520654,0.8664203579511616,0.864040449695462,0.00012089104043788712
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,8936,202,0.8668177186580768,0.8588071758117337,0.8572838849979328,6.216605469910874e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,8824,199,0.8721461391316642,0.8689066784794339,0.8733603210691603,0.003375290179598811
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,test,8936,202,0.8719268065588244,0.8634613684357719,0.8693008077949528,0.0051090879007476
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,8824,199,0.8735327639894517,0.869837803220223,0.8754091331654295,0.0013866248577875107
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,test,8936,202,0.8732023878778097,0.8648661348269026,0.8689190852940032,0.0012755813189853082
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,8824,199,0.8753498801467832,0.8715123595152313,0.8793635354524325,0.0018171161573314887
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,8936,202,0.8739897577793102,0.8661609533665208,0.8712026063111379,0.0007873699015005231
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,validation,8824,199,0.8750182903571593,0.8712383204585799,0.8815669654540146,-0.0003315897896238873
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,test,8936,202,0.8731752371915512,0.8665093252277409,0.869747286167675,-0.0008145205877589934
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,8824,199,0.8736515999335793,0.871299321290591,0.875953215295849,-0.0013666904235799526
esm3_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,8936,202,0.8729603360032678,0.8698132254439512,0.8676939679602697,-0.00021490118828337845
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,5008,164,0.5022128146099039,0.5059051574386454,0.5057928915492734,
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,4694,165,0.4993975328347783,0.49950655368045616,0.48914678609605683,
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,5008,164,0.9679340465445527,0.9715729523680333,0.9585259123211584,0.46572123193464887
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,4694,165,0.9656249682290933,0.9686942465139152,0.9456145416511269,0.466227435394315
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,5008,164,0.9673371783638953,0.9710363105653608,0.9560565253555093,-0.0005968681806574061
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,4694,165,0.9656995844728499,0.9688025513714995,0.9459553540191034,7.461624375659781e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,5008,164,0.9674316053983553,0.9711191409019264,0.9562980704913508,9.442703445994294e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,4694,165,0.9657587691333479,0.9689560709879328,0.9449073512210988,5.918466049803506e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,5008,164,0.9672341380526434,0.9709524738716393,0.9576412634745822,-0.00019746734571191027
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,4694,165,0.9661323949962455,0.9693800918116073,0.9480950596285048,0.00037362586289757527
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,5008,164,0.9672255247758514,0.9709324804718238,0.9572228900416643,-8.613276791913371e-06
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,4694,165,0.9660191090203232,0.96931870236107,0.9460792899229118,-0.00011328597592230594
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,validation,5008,164,0.9673164426975442,0.9712383433061986,0.9568970750920914,9.091792169280133e-05
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,test,4694,165,0.9658617068710849,0.9690544857379134,0.9473041862995318,-0.00015740214923831708
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,5008,164,0.9691925419869332,0.9726343450514149,0.9592199746329428,0.0018760992893889217
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,4694,165,0.9680223100753351,0.9709401434445492,0.949275833818032,0.0021606032042502665
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,7663,195,0.5212937460178867,0.5233544069250781,0.5581100283845319,
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,7733,194,0.5154916924698772,0.5163743815015076,0.5312954882359332,
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,7663,195,0.8702232354298939,0.8674104701932669,0.8667923230336853,0.3489294894120072
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,7733,194,0.8694827116816468,0.8602186932984981,0.8631138367023667,0.35399101921176956
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,7663,195,0.8705604717111219,0.8677997148681216,0.8680082624940503,0.0003372362812280594
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,7733,194,0.8695826468642494,0.8597703674147694,0.8634360700820708,9.993518260253964e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,7663,195,0.8705767544325791,0.8679072664454761,0.8674585343035751,1.6282721457150373e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,7733,194,0.8698519501073265,0.8603386146622632,0.8649644841150471,0.000269303243077168
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,7663,195,0.8720682244666489,0.8686469041276705,0.8750521406199495,0.0014914700340697973
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,7733,194,0.8708576565801699,0.8615457726622497,0.867118424528118,0.0010057064728433707
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,7663,195,0.8721044007222715,0.868468537260545,0.8765822569911093,3.6176255622577536e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,7733,194,0.8708777238859133,0.8616719097242443,0.8674601460774503,2.0067305743443065e-05
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,validation,7663,195,0.8719527465885314,0.8680255452971056,0.8770173400951127,-0.00015165413374007564
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,test,7733,194,0.8705633360959324,0.8624816829884041,0.8658774850273578,-0.0003143877899809411
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,7663,195,0.8706553747696575,0.868300521412706,0.8760096705019926,-0.0012973718188739047
esm3_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,7733,194,0.8703235986833172,0.865954188867442,0.8648927487539284,-0.0002397374126151819
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,validation,4796,164,0.5091009569694459,0.4985725220799351,0.5149221488663829,
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,test,4500,164,0.5028109044442636,0.4934391038178459,0.4872855993596497,
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,validation,4796,164,0.9669567048781421,0.9697763969188758,0.9576738895220641,0.4578557479086962
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,test,4500,164,0.9653170979960155,0.9675853462232651,0.9407444484495285,0.46250619355175193
esm3_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,validation,4796,164,0.9665342667469653,0.9693533198296106,0.9564675135563662,-0.0004224381311768166
