condition,sign,model_cohort,receiver_scope,stage,evaluation_split,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_previous_stage
esm2_top4_bilstm_attn,-1,all_receivers,sequence_distal_ge21,00_distance_q8,validation,4862,161,0.5093060247854939,0.5030508434921221,0.507153281018816,
esm2_top4_bilstm_attn,-1,all_receivers,sequence_distal_ge21,00_distance_q8,test,4787,166,0.5057187942389633,0.5051542972465471,0.5168608064981403,
esm2_top4_bilstm_attn,-1,all_receivers,sequence_distal_ge21,01_add_query_biophysics,validation,4862,161,0.9795404183599133,0.9782855595622042,0.9632982643543717,0.47023439357441943
esm2_top4_bilstm_attn,-1,all_receivers,sequence_distal_ge21,01_add_query_biophysics,test,4787,166,0.9761644175163167,0.9719422064747908,0.9494431987289419,0.4704456232773534
esm2_top4_bilstm_attn,-1,all_receivers,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,4862,161,0.9813299083425769,0.9818387882182438,0.9622063730935997,0.0017894899826635946
esm2_top4_bilstm_attn,-1,all_receivers,sequence_distal_ge21,07_add_source_mechanism_interactions,test,4787,166,0.9774852805895795,0.9750477456267654,0.943052499703537,0.0013208630732628457
esm2_top4_bilstm_attn,1,all_receivers,sequence_distal_ge21,00_distance_q8,validation,8675,198,0.5246844462161981,0.5212541684790377,0.5457962815202932,
esm2_top4_bilstm_attn,1,all_receivers,sequence_distal_ge21,00_distance_q8,test,8996,197,0.5236757524235338,0.5200268308924183,0.5450556541442244,
esm2_top4_bilstm_attn,1,all_receivers,sequence_distal_ge21,01_add_query_biophysics,validation,8675,198,0.9325087236728455,0.9404757532752882,0.9056659834928401,0.4078242774566474
esm2_top4_bilstm_attn,1,all_receivers,sequence_distal_ge21,01_add_query_biophysics,test,8996,197,0.9279975511966905,0.9357666436280858,0.9066602017972495,0.40432179877315666
esm2_top4_bilstm_attn,1,all_receivers,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,8675,198,0.9334936947711115,0.9430268704669575,0.9060461575511962,0.0009849710982660076
esm2_top4_bilstm_attn,1,all_receivers,sequence_distal_ge21,07_add_source_mechanism_interactions,test,8996,197,0.9287895668642077,0.9370619533091011,0.9073597943549567,0.0007920156675171874
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,validation,5408,166,0.5105464857926552,0.5065916438978009,0.5104408955245304,
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,test,5294,173,0.5033736048868209,0.5048155692141085,0.519248054336148,
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,5408,166,0.9775762545074325,0.9764331956410908,0.9535147349105033,0.4670297687147773
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,5294,173,0.9742398595609854,0.9722107931118988,0.9512395926233049,0.47086625467416443
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,5408,166,0.9774587689178812,0.9765769924584308,0.9530413706627974,-0.00011748558955126942
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,5294,173,0.9738342420003997,0.9710373678829826,0.9503321222055126,-0.00040561756058565823
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,5408,166,0.9775151182344064,0.9774460781939645,0.954789865728057,5.634931652520603e-05
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,test,5294,173,0.9754848285901864,0.9748458870883591,0.9572159621501042,0.0016505865897866734
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,5408,166,0.9777651341339406,0.9773944246871028,0.9542168456173353,0.0002500158995342172
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,test,5294,173,0.9752022378899894,0.9744599164996472,0.9561890602601745,-0.00028259070019698296
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,5408,166,0.9775281114020518,0.9770923852517602,0.9553145442938271,-0.00023702273188885847
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,5294,173,0.9756197014243713,0.9743927133406379,0.9582108361399556,0.0004174635343818789
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,5408,166,0.9791264077926183,0.9806766250183397,0.9568963307376562,0.0015982963905665226
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,5294,173,0.9767206633745324,0.9759779011493619,0.9574033777798212,0.0011009619501611834
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,validation,9003,202,0.5186249581842866,0.5254974444329348,0.5404242767402188,
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,00_distance_q8,test,9267,200,0.5208543122300849,0.5259015697118641,0.5368443676270978,
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,9003,202,0.9282345126886322,0.935947235926323,0.9135381085574252,0.40960955450434566
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,9267,200,0.9255474793273237,0.9314038995294837,0.9040001482924982,0.4046931670972388
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,9003,202,0.9279863575895237,0.9357145922139314,0.9134222148658031,-0.00024815509910847133
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,9267,200,0.9257054965392739,0.931377298410043,0.9044629823223143,0.00015801721195018992
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,9003,202,0.9285253595460401,0.9365527385176919,0.9153065825246358,0.0005390019565163495
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,03_add_contact_network,test,9267,200,0.9271681806255991,0.9329527562106059,0.909870182993486,0.0014626840863252166
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,9003,202,0.9288559368837149,0.936928119938149,0.9153568214763615,0.0003305773376748311
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,04_add_community_domain,test,9267,200,0.9272195175853778,0.933697770084402,0.9085352633793795,5.1336959778658375e-05
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,9003,202,0.9295075167600932,0.937410252075266,0.9164660105335115,0.0006515798763783165
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,9267,200,0.9276536456508744,0.9341894316321853,0.909322794526744,0.0004341280654965862
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,9003,202,0.9309474382033096,0.9406948263653825,0.9165529923797581,0.0014399214432163632
esm2_top4_bilstm_attn,1,structure_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,9267,200,0.9280881929837377,0.935003047233551,0.9098941957911756,0.00043454733286329983
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,4848,161,0.5107485504646614,0.5054931192682544,0.5082827873175686,
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,4766,166,0.5051664358909204,0.5056419551347029,0.5163925604790891,
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,4848,161,0.9794154749172692,0.9782405937388862,0.963456283387074,0.4686669244526078
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,4766,166,0.9763451778258759,0.9757255623697119,0.949524306193968,0.47117874193495557
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,4848,161,0.9793892651671059,0.9784737010798201,0.9633971516567102,-2.6209750163319612e-05
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,4766,166,0.976193910091319,0.9744310497182552,0.9508280746991984,-0.00015126773455698128
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,4848,161,0.9792286028024692,0.9783754125157411,0.9631217892105889,-0.00016066236463674333
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,4766,166,0.9761650301047446,0.9744877984275706,0.9508192214260739,-2.8879986574303906e-05
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,4848,161,0.9795094215542177,0.9784279719068887,0.962956248871504,0.0002808187517485683
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,4766,166,0.9759278268003811,0.9750069133349273,0.9494601591602778,-0.000237203304363498
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,4848,161,0.9794520664515878,0.9784238069568396,0.961481666484535,-5.735510262994126e-05
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,4766,166,0.9760451077214694,0.9750008838430861,0.9498556199084891,0.0001172809210882031
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,4848,161,0.9812790902697834,0.9828658352959976,0.9602411282443918,0.001827023818195661
esm2_top4_bilstm_attn,-1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,4766,166,0.9773602036954759,0.9763959741086632,0.9483787569170893,0.001315095974006586
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,7986,196,0.5200488198523612,0.5275706903101594,0.5477885517540415,
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,8281,197,0.5184158193564437,0.5267027802756867,0.5421632236648343,
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,7986,196,0.9311539092419939,0.9402024691648105,0.9078508320395351,0.41110508938963275
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,8281,197,0.9295251698364057,0.9377561933203444,0.9041950734451158,0.411109350479962
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,7986,196,0.9309536870028355,0.940011140286776,0.9080224838429883,-0.00020022223915838744
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,8281,197,0.9297516533823935,0.9377978971685961,0.9042783981141698,0.00022648354598786558
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,7986,196,0.9310299621415626,0.9400902743539894,0.9098628176244317,7.62751387270999e-05
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,8281,197,0.9296628568968206,0.9377058726540305,0.9039250341933385,-8.87964855729173e-05
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,7986,196,0.9315677771411062,0.9404280516914063,0.9094351600701513,0.0005378149995435288
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,8281,197,0.9299201450054777,0.9384697897333318,0.9030866937034089,0.0002572881086571055
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,7986,196,0.931494450136853,0.9403714657123292,0.9091221004683651,-7.33270042532208e-05
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,8281,197,0.9298135542176055,0.9384424082896213,0.9030903420090672,-0.00010659078787222942
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,7986,196,0.932693149068656,0.9433562131573843,0.9088046553525673,0.0011986989318030217
esm2_top4_bilstm_attn,1,structure_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,8281,197,0.9304371132437567,0.9395334042421569,0.9038181072482314,0.0006235590261511881
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,00_distance_q8,validation,5408,166,0.5105464857926552,0.5065916438978009,0.5104408955245304,
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,00_distance_q8,test,5294,173,0.5033736048868209,0.5048155692141085,0.519248054336148,
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,5408,166,0.9775762545074325,0.9764331956410908,0.9535147349105033,0.4670297687147773
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,5294,173,0.9742398595609854,0.9722107931118988,0.9512395926233049,0.47086625467416443
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,5408,166,0.9774587689178812,0.9765769924584308,0.9530413706627974,-0.00011748558955126942
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,5294,173,0.9738342420003997,0.9710373678829826,0.9503321222055126,-0.00040561756058565823
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,5408,166,0.9775151182344064,0.9774460781939645,0.954789865728057,5.634931652520603e-05
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,test,5294,173,0.9754848285901864,0.9748458870883591,0.9572159621501042,0.0016505865897866734
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,5408,166,0.9777651341339406,0.9773944246871028,0.9542168456173353,0.0002500158995342172
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,test,5294,173,0.9752022378899894,0.9744599164996472,0.9561890602601745,-0.00028259070019698296
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,5408,166,0.9775281114020518,0.9770923852517602,0.9553145442938271,-0.00023702273188885847
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,5294,173,0.9756197014243713,0.9743927133406379,0.9582108361399556,0.0004174635343818789
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,validation,5408,166,0.9770349181122706,0.9780058568173406,0.9546712255824072,-0.0004931932897811464
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,test,5294,173,0.9756852110866897,0.9758785759423559,0.9575287332426907,6.550966231844146e-05
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,5408,166,0.9786838194715609,0.9812374015879207,0.9547998624933153,0.0016489013592903001
esm2_top4_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,5294,173,0.9766179031199155,0.976478780706892,0.9559840116209097,0.0009326920332257682
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,00_distance_q8,validation,9003,202,0.5186249581842866,0.5254974444329348,0.5404242767402188,
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,00_distance_q8,test,9267,200,0.5208543122300849,0.5259015697118641,0.5368443676270978,
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,validation,9003,202,0.9282345126886322,0.935947235926323,0.9135381085574252,0.40960955450434566
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,01_add_query_biophysics,test,9267,200,0.9255474793273237,0.9314038995294837,0.9040001482924982,0.4046931670972388
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,validation,9003,202,0.9279863575895237,0.9357145922139314,0.9134222148658031,-0.00024815509910847133
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,02_add_3d_geometry,test,9267,200,0.9257054965392739,0.931377298410043,0.9044629823223143,0.00015801721195018992
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,validation,9003,202,0.9285253595460401,0.9365527385176919,0.9153065825246358,0.0005390019565163495
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,03_add_contact_network,test,9267,200,0.9271681806255991,0.9329527562106059,0.909870182993486,0.0014626840863252166
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,validation,9003,202,0.9288559368837149,0.936928119938149,0.9153568214763615,0.0003305773376748311
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,04_add_community_domain,test,9267,200,0.9272195175853778,0.933697770084402,0.9085352633793795,5.1336959778658375e-05
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,validation,9003,202,0.9295075167600932,0.937410252075266,0.9164660105335115,0.0006515798763783165
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,05_add_putative_polar_contacts,test,9267,200,0.9276536456508744,0.9341894316321853,0.909322794526744,0.0004341280654965862
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,validation,9003,202,0.9293712486159726,0.9373742568222875,0.9163343003380787,-0.0001362681441205993
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,06_add_crystallographic_water_network,test,9267,200,0.9278768356457016,0.9349332476202172,0.910099331080678,0.0002231899948271776
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,validation,9003,202,0.9307678860452832,0.9404765889978642,0.9161520267771762,0.00139663742931051
esm2_top4_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,07_add_source_mechanism_interactions,test,9267,200,0.9283200944227376,0.9356282238428368,0.9101412941476242,0.00044325877703599303
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,4848,161,0.5107485504646614,0.5054931192682544,0.5082827873175686,
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,4766,166,0.5051664358909204,0.5056419551347029,0.5163925604790891,
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,4848,161,0.9794154749172692,0.9782405937388862,0.963456283387074,0.4686669244526078
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,4766,166,0.9763451778258759,0.9757255623697119,0.949524306193968,0.47117874193495557
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,4848,161,0.9793892651671059,0.9784737010798201,0.9633971516567102,-2.6209750163319612e-05
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,4766,166,0.976193910091319,0.9744310497182552,0.9508280746991984,-0.00015126773455698128
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,4848,161,0.9792286028024692,0.9783754125157411,0.9631217892105889,-0.00016066236463674333
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,4766,166,0.9761650301047446,0.9744877984275706,0.9508192214260739,-2.8879986574303906e-05
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,4848,161,0.9795094215542177,0.9784279719068887,0.962956248871504,0.0002808187517485683
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,4766,166,0.9759278268003811,0.9750069133349273,0.9494601591602778,-0.000237203304363498
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,4848,161,0.9794520664515878,0.9784238069568396,0.961481666484535,-5.735510262994126e-05
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,4766,166,0.9760451077214694,0.9750008838430861,0.9498556199084891,0.0001172809210882031
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,validation,4848,161,0.9791537178020028,0.9790331741086785,0.9617410202112713,-0.00029834864958500074
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,test,4766,166,0.9762997446762651,0.9764299950159937,0.9508261157666609,0.00025463695479577275
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,4848,161,0.9810386073023768,0.9833436648454894,0.9597228511912844,0.0018848895003740207
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,4766,166,0.9776409030771801,0.9777519711787623,0.9466883851868512,0.0013411584009149768
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,validation,7986,196,0.5200488198523612,0.5275706903101594,0.5477885517540415,
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,00_distance_q8,test,8281,197,0.5184158193564437,0.5267027802756867,0.5421632236648343,
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,validation,7986,196,0.9311539092419939,0.9402024691648105,0.9078508320395351,0.41110508938963275
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,01_add_query_biophysics,test,8281,197,0.9295251698364057,0.9377561933203444,0.9041950734451158,0.411109350479962
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,validation,7986,196,0.9309536870028355,0.940011140286776,0.9080224838429883,-0.00020022223915838744
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,02_add_3d_geometry,test,8281,197,0.9297516533823935,0.9377978971685961,0.9042783981141698,0.00022648354598786558
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,validation,7986,196,0.9310299621415626,0.9400902743539894,0.9098628176244317,7.62751387270999e-05
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,03_add_contact_network,test,8281,197,0.9296628568968206,0.9377058726540305,0.9039250341933385,-8.87964855729173e-05
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,validation,7986,196,0.9315677771411062,0.9404280516914063,0.9094351600701513,0.0005378149995435288
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,04_add_community_domain,test,8281,197,0.9299201450054777,0.9384697897333318,0.9030866937034089,0.0002572881086571055
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,validation,7986,196,0.931494450136853,0.9403714657123292,0.9091221004683651,-7.33270042532208e-05
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,05_add_putative_polar_contacts,test,8281,197,0.9298135542176055,0.9384424082896213,0.9030903420090672,-0.00010659078787222942
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,validation,7986,196,0.9314958301146918,0.9403205365618209,0.9099939039796044,1.3799778388889905e-06
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,06_add_crystallographic_water_network,test,8281,197,0.9301371188095812,0.9392190285774747,0.9049878275398984,0.0003235645919756891
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,validation,7986,196,0.9325544612958556,0.9431398310541101,0.9105997685571143,0.0010586311811637827
esm2_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,07_add_source_mechanism_interactions,test,8281,197,0.9306601546132341,0.94012186948491,0.9055576089801367,0.0005230358036529825
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,validation,4618,160,0.5111287838906827,0.5055893600673037,0.50108423595081,
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,test,4514,166,0.5047730315271913,0.48522065586046115,0.5123053684740592,
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,validation,4618,160,0.9794947586914887,0.9773629667465896,0.9632044469183474,0.468365974800806
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,test,4514,166,0.9752836798976954,0.9733764709743532,0.945543229407727,0.47051064837050405
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,validation,4618,160,0.9793712681892783,0.9773701638703487,0.9649687190111743,-0.00012349050221038826
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,test,4514,166,0.9752106052525349,0.9744474696131838,0.9456827884794512,-7.30746451604869e-05
esm2_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,validation,4618,160,0.9792594135702549,0.9773949879900946,0.9642542761492942,-0.00011185461902341043
