condition,split,sign,mechanism_class,receiver_scope,feature,n_proteins,n_bands,high_minus_low_macro_protein_mean,ci95_low,ci95_high,inference_eligible,protein_sign_p_two_sided,protein_sign_q_bh
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,direct_putative_polar_contact_count,140,485,-0.0018296040478220077,-0.007852439421047889,0.0041932313254038735,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,disorder,140,486,-0.016719039307583835,-0.022950674950808544,-0.010487403664359126,True,6.209695184944958e-34,1.2957137169410922e-32
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,minimum_ca_distance_angstrom,140,485,-2.5208952168739107,-3.1351465966282563,-1.906643837119565,True,4.143396431880526e-07,2.533605552303983e-06
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,minimum_heavy_atom_distance_angstrom,140,485,-2.389711210719705,-2.9857120457337216,-1.7937103757056883,True,6.0187717660317e-08,3.879615940907058e-07
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,minimum_polar_atom_distance_angstrom,140,485,-2.135056888887536,-2.7259844759643146,-1.5441293018107574,True,2.49153734808359e-06,1.4007976645892185e-05
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,neq,140,486,-0.38864043345923655,-0.43675548739100817,-0.3405253795274649,True,2.792660040979414e-38,6.893102345051627e-37
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,nonlocal_contact_path_exists,140,485,0.0016096853866936639,-0.008671959134878778,0.011891329908266107,True,0.012939453125,0.043649088541666665
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,normalized_query_position,140,486,-0.0062447618818452484,-0.027884031478750657,0.015394507715060162,True,0.5542689157763171,0.8378654667031004
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,one_water_bridge,140,485,-0.002321409348240921,-0.0045712782839439515,-7.154041253789071e-05,True,0.12144948495551944,0.27884483206067834
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,ordinary_contact_path_exists,140,485,0.0,0.0,0.0,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_distance_to_band_domain_boundary_sequence,140,485,3.5245907606414555,1.0951335542420648,5.954047967040847,True,0.0085565479610758,0.030119048822986817
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_distance_to_community_boundary_edges,139,484,-0.34722381826702176,-0.4338334060832934,-0.2606142304507501,True,2.1594630021214176e-09,1.528235355347465e-08
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_distance_to_ecod_boundary_sequence,140,485,3.0379848094818103,0.44722771764120495,5.628741901322416,True,0.051523568581622346,0.1438395900816602
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_in_any_band,140,486,0.7125615461658612,0.6533447901900654,0.771778302141657,True,5.3820924789250584e-27,8.928979653560916e-26
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_to_band_contact_count,140,485,0.13836516172650945,0.09018143133209089,0.186548892120928,True,6.041171809636999e-10,4.528641386187143e-09
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_to_band_contact_fraction,140,485,0.022616872520978434,0.014042966814183142,0.031190778227773726,True,1.5502748845162157e-10,1.2161846380855893e-09
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_water_contact_count,140,485,-0.299343118601546,-0.377358459881184,-0.221327777321908,True,5.4871722699138016e-11,4.424715806496229e-10
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,reachable_query_water_entry_count,140,485,0.0020578496408169993,-0.0064186579008115585,0.010534357182445556,True,0.20263875106454066,0.42022626245351463
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,relative_backbone_orientation_cosine,140,484,0.0076425049459253385,-0.041671894675273734,0.05695690456712441,True,0.7999564140878668,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,rsa,140,486,-0.1472593235639354,-0.16487672985579763,-0.12964191727207316,True,6.739276631949471e-29,1.1658372566722846e-27
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,same_community_as_band_apex,140,485,0.04185228530477805,0.009415146783354048,0.07428942382620206,True,0.35527968165224744,0.6274747606144405
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,same_community_as_band_majority,138,451,0.02411642217972109,-0.004726372995934949,0.05295921735537713,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,same_ecod_domain_as_band_apex,140,485,0.00813869709201607,-0.008480826828494688,0.02475822101252683,True,0.7708669945730263,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,shared_water_count,140,485,-0.0018542237422139879,-0.00436210645968955,0.0006536589752615736,True,0.12144948495551944,0.27884483206067834
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,shared_water_fraction_of_band_contacts,140,485,-0.0005788299594912908,-0.0012640738229679218,0.00010641390398534033,True,0.12144948495551944,0.27884483206067834
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,shared_water_fraction_of_query_contacts,140,485,-0.001297212788026954,-0.0026975543938930575,0.00010312881783914934,True,0.12144948495551944,0.27884483206067834
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,shares_any_ecod_domain_with_band,140,485,0.00813869709201607,-0.008480826828494688,0.02475822101252683,True,0.7708669945730263,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,shortest_nonlocal_contact_path_edges,139,484,-0.5434819676377473,-0.6939315785552149,-0.39303235672027964,True,4.937339874544326e-06,2.6935784113417024e-05
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,shortest_ordinary_contact_path_edges,140,485,-0.5222154556239844,-0.6565429949395821,-0.3878879163083867,True,4.143396431880526e-07,2.533605552303983e-06
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,torsion_change_from_previous,140,486,-42.823969757045106,-47.72354831248664,-37.92439120160357,True,6.564099930151443e-37,1.509742983934832e-35
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,water_path_at_most_1,140,485,-0.002321409348240921,-0.0045712782839439515,-7.154041253789071e-05,True,0.12144948495551944,0.27884483206067834
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,water_path_at_most_2,140,485,0.0013511487640088385,-0.005381309483712179,0.008083607011729856,True,0.1351564508456704,0.30345454388266674
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,water_path_at_most_3,140,485,0.0013767677032321766,-0.005787579744341702,0.008541115150806055,True,0.19341265286193737,0.4056655019612034
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,water_path_exists,140,485,0.0008601610907020383,-0.006342138995400036,0.008062461176804113,True,0.11892045255943628,0.27507999540605604
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,water_path_without_direct_ca_contact,140,485,-0.0010032576682984635,-0.0038717528354149278,0.0018652374988180009,True,0.011330984183587134,0.039069696742044906
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21,water_path_without_direct_polar_contact,140,485,0.0015110011875583938,-0.005049144288011745,0.008071146663128533,True,0.3712980344710104,0.6470588235294118
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,absolute_backbone_orientation_cosine,138,482,0.011831902722438805,-0.006438707958192423,0.030102513403070033,True,0.1475918641688608,0.3243495473157158
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,absolute_sequence_separation,138,483,-0.09790802669371632,-2.664102195447218,2.4682861420597852,True,0.670534100245501,0.9577706555376809
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,band_water_contact_count,138,483,0.0,0.0,0.0,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,direct_ca_contact,138,483,0.0,0.0,0.0,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,direct_putative_polar_contact,138,483,-0.0016065601033587696,-0.0074858686280005774,0.004272748421283039,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,direct_putative_polar_contact_count,138,483,-0.0016065601033587696,-0.0074858686280005774,0.004272748421283039,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,disorder,138,483,-0.017691221919958904,-0.02319204525889186,-0.012190398581025948,True,2.3103057490381402e-33,4.6297612238150453e-32
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,minimum_ca_distance_angstrom,138,483,-2.091558177809291,-2.7115965911131785,-1.4715197645054032,True,2.5036308978341128e-05,0.00012828731486623404
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,minimum_heavy_atom_distance_angstrom,138,483,-1.9863430727648037,-2.593758412620767,-1.3789277329088403,True,1.1299603475746222e-05,5.987015035316846e-05
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,minimum_polar_atom_distance_angstrom,138,483,-1.7891776672710622,-2.393840749457351,-1.1845145850847736,True,0.00044058492261106464,0.001986066555378162
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,neq,138,483,-0.3837980404472675,-0.43141955406626376,-0.33617652682827126,True,1.0852659758470611e-37,2.6464799218246406e-36
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,nonlocal_contact_path_exists,138,483,0.001828788819568357,-0.008693765069236494,0.012351342708373209,True,0.012939453125,0.043649088541666665
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,normalized_query_position,138,483,-0.0057276151835521155,-0.02763616680188332,0.016180936434779088,True,0.7985445343004955,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,one_water_bridge,138,483,-0.0021770305392878526,-0.004081455280162769,-0.0002726057984129362,True,0.004425048828125,0.0163734896309415
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,ordinary_contact_path_exists,138,483,0.0,0.0,0.0,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,query_distance_to_band_domain_boundary_sequence,138,483,3.525554195114671,1.084120530607739,5.966987859621604,True,0.013273216041919202,0.04462622802133632
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,query_distance_to_community_boundary_edges,137,482,-0.3308976492633511,-0.4200534938391509,-0.24174180468755121,True,3.957630638799941e-07,2.434724745571757e-06
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,query_distance_to_ecod_boundary_sequence,138,483,2.989608281412166,0.386317844396046,5.592898718428286,True,0.10545402577641196,0.25409398591840215
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,query_in_any_band,138,483,0.7293474442649308,0.672759889171091,0.7859349993587706,True,4.581478055141831e-29,8.134132968076374e-28
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,query_to_band_contact_count,138,483,0.0,0.0,0.0,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,query_to_band_contact_fraction,138,483,0.0,0.0,0.0,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,query_water_contact_count,138,483,-0.24954481472038803,-0.33355639297084966,-0.1655332364699264,True,2.5103159341769533e-08,1.6824104141636272e-07
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,reachable_query_water_entry_count,138,483,-0.0004166903974674155,-0.0043285211705438465,0.003495140375609015,True,0.011330984183587134,0.039069696742044906
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,relative_backbone_orientation_cosine,138,482,-0.007547590277910415,-0.05710551277200717,0.04201033221618634,True,0.44371500352667137,0.7314087567047796
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,rsa,138,483,-0.13408194973953247,-0.1525287708316696,-0.11563512864739532,True,3.855331674762765e-25,6.0962432107186224e-24
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,same_community_as_band_apex,138,483,0.0077202797969226425,-0.01782153754734338,0.03326209714118866,True,0.10778227965475437,0.25786209695180007
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,same_community_as_band_majority,137,450,-0.008094063596890603,-0.028892947427045283,0.012704820233264075,True,0.25460512309379446,0.4893834464784805
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,same_ecod_domain_as_band_apex,138,483,0.005100128729277971,-0.012054502169308187,0.022254759627864128,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,shared_water_count,138,483,-0.0021099344571991123,-0.004030413322786943,-0.00018945559161128128,True,0.004425048828125,0.0163734896309415
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,shared_water_fraction_of_band_contacts,138,483,-0.0005543806085686826,-0.0010226043260418705,-8.615689109549464e-05,True,0.004425048828125,0.0163734896309415
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,shared_water_fraction_of_query_contacts,138,483,-0.001089220252591292,-0.0020031866039394975,-0.00017525390124308645,True,0.004425048828125,0.0163734896309415
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,shares_any_ecod_domain_with_band,138,483,0.005100128729277971,-0.012054502169308187,0.022254759627864128,True,1.0,1.0
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,shortest_nonlocal_contact_path_edges,137,482,-0.3863391470662579,-0.5323822654250091,-0.24029602870750663,True,0.001988686320811705,0.007923427388430888
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,shortest_ordinary_contact_path_edges,138,483,-0.40906379792533815,-0.5395138198112186,-0.2786137760394577,True,2.168968539085815e-05,0.00011227601849385394
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,torsion_change_from_previous,138,483,-43.49719868089186,-48.32118741454285,-38.67320994724088,True,7.978208728725487e-40,2.18214790093789e-38
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,water_path_at_most_1,138,483,-0.0021770305392878526,-0.004081455280162769,-0.0002726057984129362,True,0.004425048828125,0.0163734896309415
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,water_path_at_most_2,138,483,-0.000999041977465379,-0.00379089631644719,0.0017928123615164318,True,0.0241195447742939,0.07533635589995502
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,water_path_at_most_3,138,483,-0.00049694743472274,-0.003647505206284177,0.0026536103368386965,True,0.07075554598122835,0.18336648535980304
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,water_path_exists,138,483,-0.0010376669831520067,-0.004228037119720146,0.002152703153416132,True,0.011330984183587134,0.039069696742044906
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,water_path_without_direct_ca_contact,138,483,-0.0010376669831520067,-0.004228037119720146,0.002152703153416132,True,0.011330984183587134,0.039069696742044906
esm2_top4_bilstm_attn,test,-1,combined,sequence_distal_ge21_no_direct_ca,water_path_without_direct_polar_contact,138,483,-0.00022054343218833714,-0.0031554824494255886,0.002714395585048914,True,0.03508203336969018,0.1048833612115996
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,absolute_backbone_orientation_cosine,195,1052,-0.004210032814326934,-0.019582708888051432,0.011162643259397562,True,0.47401388441422476,0.7638567691515852
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,absolute_sequence_separation,196,1098,-4.404472171455256,-6.015071950531805,-2.793872392378707,True,1.3240945319970282e-07,8.401151513360454e-07
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,band_water_contact_count,195,1054,0.0,0.0,0.0,True,1.0,1.0
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,direct_ca_contact,195,1054,0.042329818597547905,0.024037874421265513,0.0606217627738303,True,2.0959052717667597e-05,0.00010905395100383676
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,direct_putative_polar_contact,195,1054,0.04660597918262409,0.033454975640640906,0.05975698272460727,True,2.923580700821239e-17,3.1985553180876684e-16
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,direct_putative_polar_contact_count,195,1054,0.07578475235666773,0.05567649751076059,0.09589300720257488,True,2.491070910758037e-16,2.5724120017215646e-15
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,disorder,196,1098,-0.03619257725388286,-0.050668401761888145,-0.02171675274587758,True,0.0012497096331029786,0.005193865087064535
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,mean_query_contact_water_degree,181,992,0.04743007828928941,-0.0009661327858013213,0.09582628936438015,True,0.49267221764855357,0.7766675710918516
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,minimum_ca_distance_angstrom,195,1054,0.9792650775518831,0.393575161351968,1.5649549937517981,True,0.0003193156634808,0.0014589049726526845
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,minimum_heavy_atom_distance_angstrom,195,1054,1.046775439040863,0.47555768910824725,1.6179931889734789,True,2.8733702653621798e-05,0.0001461231511832425
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,minimum_polar_atom_distance_angstrom,195,1054,0.9367780412048681,0.37158160116515526,1.5019744812445808,True,5.416365361963827e-05,0.0002673834998198728
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,neq,196,1098,0.6727382959787491,0.6164753776329897,0.7290012143245086,True,1.4982596836023165e-48,6.064955199222177e-47
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,nonlocal_contact_path_exists,195,1054,-0.03830012648159767,-0.055726734940908566,-0.02087351802228677,True,3.817657045442608e-14,3.5772860462851106e-13
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,normalized_query_position,196,1098,-0.024836501664818607,-0.041411575837286344,-0.00826142749235087,True,0.07387580201820056,0.18927167504409864
esm2_top4_bilstm_attn,test,1,combined,all_eligible_queries,one_water_bridge,195,1054,0.007435145010066341,0.002599854075679593,0.012270435944453088,True,0.45185326866574166,0.7369468297981153
