match_scheme,condition,split,sign,label,q3,covariate,matched_on_covariate,n_matched_cases,case_mean,matched_control_mean,paired_mean_difference,paired_mean_absolute_difference,standardized_mean_difference,mean_absolute_difference_over_caliper,caliper
q3_neq,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,E,neq,True,16,1.3768541666666667,1.3652010416666667,0.011653125000000042,0.0685114583333333,0.03044811481312974,0.2740458333333332,0.25
q3_neq,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,E,rsa,False,16,0.3840580927208066,0.20976331085257693,0.1742947818682296,0.2125911338691367,1.19353641726764,1.4172742257942448,0.15
q3_neq,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,E,normalized_position,False,16,0.5147619377288408,0.42892942429673053,0.08583251343211029,0.28796296966158247,0.2784899399101281,1.1518518786463299,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,E,neq,True,12,1.2743055555555556,1.2528425925925926,0.02146296296296298,0.08243703703703713,0.062443698591710124,0.3297481481481485,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,E,rsa,True,12,0.36944149310390156,0.33042509162591566,0.03901640147798589,0.044545495551493425,0.24168204522985914,0.29696997034328954,0.15
q3_neq_rsa,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,E,normalized_position,False,12,0.4279887972120366,0.3599305809294265,0.06805821628261015,0.3132544543869566,0.23731589527289357,1.2530178175478264,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,E,neq,True,8,1.1573749999999998,1.15790625,-0.0005312500000000941,0.06190625000000011,-0.0025315448546702614,0.24762500000000043,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,E,rsa,True,8,0.4185234773904085,0.35385628663255675,0.06466719075785171,0.07183779592063119,0.35629488518178826,0.47891863947087465,0.15
q3_neq_rsa_position,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,E,normalized_position,True,8,0.3664334337289662,0.35339149866578357,0.013041935063182606,0.08471416294276489,0.03779748680851345,0.33885665177105956,0.25
q3_only,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,neq,False,44,1.621340909090909,1.174756499525724,0.4465844095651848,0.6381395345773503,0.7710158537049328,2.552558138309401,0.25
q3_only,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,rsa,False,44,0.4263456848196008,0.28832628425398277,0.13801940056561798,0.22180156223076494,0.7999871945194278,1.478677081538433,0.15
q3_only,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,normalized_position,False,44,0.5083265287426091,0.46987197102529277,0.03845455771731632,0.27359246526445336,0.17079391370621277,1.0943698610578134,0.25
q3_neq,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,neq,True,37,1.391225225225225,1.3674144144144145,0.023810810810810747,0.04486966966966963,0.04420716977555407,0.17947867867867853,0.25
q3_neq,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,rsa,False,37,0.40817675779800155,0.33998336258243667,0.06819339521556489,0.25466848608685305,0.32785352890526276,1.697789907245687,0.15
q3_neq,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,normalized_position,False,37,0.5197703279387088,0.33731752750694044,0.18245280043176848,0.3263957241340369,0.7035181062183461,1.3055828965361476,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,neq,True,25,1.1910133333333333,1.178806,0.0122073333333333,0.04077399999999997,0.031904851809565184,0.16309599999999988,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,rsa,True,25,0.36500487074255944,0.3497432954460382,0.01526157529652119,0.03972082714736462,0.06871127373622982,0.26480551431576416,0.15
q3_neq_rsa,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,normalized_position,False,25,0.5748529491320626,0.3942229695153985,0.18062997961666408,0.3353735853161804,0.7150363226046922,1.3414943412647216,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,neq,True,19,1.163842105263158,1.1626058479532164,0.0012362573099415556,0.05481520467836255,0.0031723213041503946,0.2192608187134502,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,rsa,True,19,0.34739013408359726,0.31648989682036793,0.03090023726322934,0.05056020898352329,0.15410445222586677,0.3370680598901553,0.15
q3_neq_rsa_position,esm2_top4_bilstm_attn,validation,1,flexibility_supporting,H,normalized_position,True,19,0.539815711445704,0.46019093112827364,0.07962478031743025,0.09879248981317271,0.29233290363420017,0.39516995925269083,0.25
q3_only,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,neq,False,1155,1.954789321789322,1.558787302941775,0.39600201884754654,0.7887349339709384,0.5124568284831664,3.1549397358837536,0.25
q3_only,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,rsa,False,1155,0.5370865280058605,0.4035975310396583,0.13348899696620223,0.20591263916128075,0.8705855128110966,1.3727509277418717,0.15
q3_only,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,normalized_position,False,1155,0.49575920134528256,0.4993616169304445,-0.0036024155851618806,0.2800219707975597,-0.01642021070593119,1.1200878831902388,0.25
q3_only,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,neq,False,253,1.043061923583663,1.1519925271929563,-0.10893060360929352,0.17214884866186855,-0.6778850936953089,0.6885953946474742,0.25
q3_only,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,rsa,False,253,0.09646854918402259,0.18939718827734547,-0.09292863909332287,0.13568169625272186,-1.0272321136644358,0.9045446416848124,0.15
q3_only,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,normalized_position,False,253,0.4932523390105839,0.5180024510535737,-0.024750112042989724,0.28149613020229175,-0.10892401896398782,1.125984520809167,0.25
q3_neq,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,neq,True,249,1.0235957161981257,1.0224190093708165,0.0011767068273092448,0.00785140562248995,0.010997876482288935,0.0314056224899598,0.25
q3_neq,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,rsa,False,249,0.09457634813451471,0.16350369147162813,-0.06892734333711342,0.12782045554228186,-0.7014063598445506,0.852136370281879,0.15
q3_neq,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,normalized_position,False,249,0.4928654226400652,0.42204257844539916,0.07082284419466606,0.31383119691663447,0.2703403382903771,1.2553247876665379,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,neq,True,246,1.0213970189701898,1.0242466350496837,-0.0028496160794941124,0.013865334236675676,-0.028056887391605317,0.0554613369467027,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,rsa,True,246,0.09245639527121904,0.09876944853838715,-0.0063130532671681035,0.02239894623845137,-0.06317594961178528,0.14932630825634247,0.15
q3_neq_rsa,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,normalized_position,False,246,0.49544564529400914,0.56166060714974,-0.06621496185573074,0.3032773920281787,-0.270559607230945,1.2131095681127149,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,neq,True,184,1.0246938405797101,1.0306990942028986,-0.006005253623188403,0.021947222222222205,-0.05354468802647839,0.08778888888888882,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,rsa,True,184,0.08730011560534043,0.102250949208067,-0.01495083360272659,0.03549795177433238,-0.15718336779044276,0.23665301182888257,0.15
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,E,normalized_position,True,184,0.5042820073238565,0.5246648090441415,-0.020382801720284935,0.11399509998777162,-0.0726365859501546,0.45598039995108647,0.25
q3_neq,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,neq,True,1016,1.7325557742782152,1.7139739173228348,0.018581856955380588,0.05091477471566054,0.02328261281789346,0.20365909886264216,0.25
q3_neq,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,rsa,False,1016,0.5292881003261991,0.3987647910464205,0.13052330927977862,0.2188159423100587,0.7476394290554992,1.4587729487337247,0.15
q3_neq,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,normalized_position,False,1016,0.49681741958772035,0.4779191015670006,0.018898318020719694,0.3148897576133026,0.07157072049191571,1.2595590304532105,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,neq,True,865,1.625834682080925,1.6008020166987795,0.025032665382145155,0.07304783558124597,0.033102694161491746,0.2921913423249839,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,rsa,True,865,0.5160871257650198,0.5072896030484223,0.008797522716597436,0.044872184092957734,0.0451993170302508,0.2991478939530516,0.15
q3_neq_rsa,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,normalized_position,False,865,0.5009739617031076,0.47858532136154547,0.022388640341562103,0.3391533465695987,0.08102947563851733,1.356613386278395,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,neq,True,565,1.46830796460177,1.4478283677482793,0.020479596853490656,0.08105395280235989,0.03093222088890627,0.32421581120943954,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,rsa,True,565,0.49671701005272634,0.487574035857109,0.009142974195617267,0.05665308553799657,0.0471429675885171,0.37768723691997713,0.15
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,1,flexibility_supporting,C,normalized_position,True,565,0.4987819137435979,0.5035385254143024,-0.004756611670704478,0.10380474336195124,-0.015512286773493795,0.41521897344780495,0.25
q3_only,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,neq,False,853,1.008936694021102,1.1633965289598733,-0.15445983493877133,0.16599432811703815,-1.0424249753562738,0.6639773124681526,0.25
q3_only,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,rsa,False,853,0.1696531259434861,0.2870841401382283,-0.11743101419474226,0.198147035504399,-0.8345909540438624,1.3209802366959933,0.15
q3_only,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,normalized_position,False,853,0.5003895016106163,0.5454312756872146,-0.04504177407659833,0.28602729671353466,-0.19205508080685327,1.1441091868541386,0.25
q3_neq,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,neq,True,849,1.0067475461327051,1.0082155018976575,-0.0014679557649522278,0.0020999934563538775,-0.014311902318765897,0.00839997382541551,0.25
q3_neq,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,rsa,False,849,0.16811913494730985,0.28748084106695554,-0.11936170611964576,0.20771899655807588,-0.7843042437309254,1.3847933103871726,0.15
q3_neq,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,normalized_position,False,849,0.5009081843791643,0.34945333921093374,0.15145484516823055,0.34967158627834793,0.5499215261077292,1.3986863451133917,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,neq,True,819,1.0055921855921854,1.0125216049382717,-0.006929419346086,0.008396696513363165,-0.06838601770823019,0.03358678605345266,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,rsa,True,819,0.1620325932470554,0.1725866755335123,-0.010554082286456967,0.026433354011876298,-0.06076037381161541,0.17622236007917533,0.15
q3_neq_rsa,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,normalized_position,False,819,0.5026009474007943,0.5561006922798817,-0.05349974487908742,0.30691203078720086,-0.21016291975219004,1.2276481231488034,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,neq,True,632,1.000889240506329,1.0106588431786214,-0.009769602672292533,0.01141090014064696,-0.47989535198758976,0.04564360056258784,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,rsa,True,632,0.15420307779387726,0.17158928172087407,-0.01738620392699679,0.04348249487175591,-0.1054328217221609,0.2898832991450394,0.15
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,H,normalized_position,True,632,0.5139666477063839,0.5306120600203509,-0.016645412313966847,0.09809148362791688,-0.058833659351167904,0.3923659345116675,0.25
q3_only,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,neq,False,16,1.6057083333333333,1.1084252974101045,0.49728303592322887,0.5292413308332335,1.4096087285126957,2.116965323332934,0.25
q3_only,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,rsa,False,16,0.37219379702582955,0.1399925175555108,0.23220127947031877,0.25601681962348366,1.6285046485147063,1.7067787974898911,0.15
q3_only,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,normalized_position,False,16,0.49574239986621516,0.4428948302821433,0.052847569584071746,0.3088727849418545,0.20482484741861248,1.235491139767418,0.25
q3_only,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,neq,False,19,1.1330701754385966,1.581498508705069,-0.4484283332664727,0.5085186043988492,-1.4467226254540893,2.034074417595397,0.25
q3_only,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,rsa,False,19,0.28963682565249893,0.3928571653346753,-0.10322033968217639,0.17561348803757942,-0.6874686758744041,1.1707565869171963,0.15
q3_only,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,normalized_position,False,19,0.522793360181782,0.5234917158448781,-0.0006983556630961583,0.3097847464640521,-0.0031116249959863428,1.2391389858562083,0.25
q3_neq,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,neq,True,19,1.1330701754385966,1.1301052631578947,0.0029649122807017783,0.010319298245614067,0.010722357359371062,0.041277192982456266,0.25
q3_neq,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,rsa,False,19,0.28963682565249893,0.3729039609726323,-0.0832671353201333,0.17872822140588573,-0.5185477753867007,1.1915214760392383,0.15
q3_neq,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,normalized_position,False,19,0.522793360181782,0.4960390608863645,0.026754299295417464,0.3324528025416753,0.10029931087015789,1.3298112101667012,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,neq,True,19,1.1330701754385966,1.1425473684210528,-0.009477192982456126,0.026866666666666653,-0.03347939645420189,0.10746666666666661,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,rsa,True,19,0.28963682565249893,0.28616848480152457,0.0034683408509743894,0.022529471018596696,0.018509579488106567,0.15019647345731132,0.15
q3_neq_rsa,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,normalized_position,False,19,0.522793360181782,0.5272593195682854,-0.004465959386503498,0.3615453376288951,-0.016369903128910145,1.4461813505155805,0.25
q3_only,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,neq,False,42,1.9272063492063491,1.1680376104271115,0.7591687387792379,0.8544709062481672,1.237319295268391,3.417883624992669,0.25
q3_only,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,rsa,False,42,0.5118541242111296,0.302062019145022,0.20979210506610768,0.23873756686467354,1.456833538729028,1.5915837790978236,0.15
q3_only,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,normalized_position,False,42,0.535716160993409,0.5383968751040031,-0.002680714110594163,0.2582115750947564,-0.01180792913161252,1.0328463003790256,0.25
q3_neq,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,neq,True,25,1.40168,1.3566251111111112,0.04505488888888886,0.06153488888888883,0.08630761211306812,0.24613955555555533,0.25
q3_neq,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,rsa,False,25,0.5137089931964874,0.33472287123650313,0.1789861219599843,0.23910703513771295,1.0033186088311277,1.5940469009180864,0.15
q3_neq,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,normalized_position,False,25,0.5571238269709657,0.40564453900084874,0.15147928797011712,0.3345676611346887,0.588192897230783,1.3382706445387549,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,neq,True,21,1.3510000000000002,1.2919785714285712,0.05902142857142859,0.08000873015873015,0.11566737029568351,0.3200349206349206,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,rsa,True,21,0.4948039111636934,0.4731493870358146,0.021654524127878837,0.032698808971142024,0.10215576385452017,0.2179920598076135,0.15
q3_neq_rsa,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,normalized_position,False,21,0.5749589783161048,0.5432707421455343,0.03168823617057034,0.37798261828309965,0.11167287979306036,1.5119304731323986,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,neq,True,15,1.050111111111111,1.0420625925925926,0.008048518518518576,0.055124814814814786,0.12229139496496517,0.22049925925925914,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,rsa,True,15,0.27561644787589706,0.2895143624643485,-0.013897914588451387,0.05302977628178067,-0.09278339216227272,0.3535318418785378,0.15
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,-1,rigidity_supporting,C,normalized_position,True,15,0.5149269888848704,0.5520818645017138,-0.03715487561684327,0.09652944732404996,-0.13091394667469625,0.38611778929619983,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,neq,True,12,1.2720833333333335,1.186088888888889,0.08599444444444443,0.08956111111111108,0.19456452805529345,0.3582444444444443,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,rsa,True,12,0.47701016440987587,0.4432676366323398,0.03374252777753605,0.0518656577811473,0.14328031185793683,0.34577105187431534,0.15
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,1,flexibility_supporting,H,normalized_position,True,12,0.5878214837282334,0.623159563721508,-0.03533807999327473,0.12689667210168012,-0.13625478039786307,0.5075866884067205,0.25
q3_neq,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,neq,True,11,1.4522424242424246,1.423072727272727,0.029169696969697168,0.07268484848484853,0.064033954832839,0.29073939393939413,0.25
q3_neq,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,rsa,False,11,0.377640157260678,0.18148344738239588,0.19615670987828213,0.2209685588763519,1.1910589575244894,1.473123725842346,0.15
q3_neq,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,normalized_position,False,11,0.5399165777921585,0.4034626599485737,0.1364539178435847,0.37043313012698964,0.5138276310274351,1.4817325205079586,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,neq,True,8,1.442625,1.3697624999999998,0.07286250000000019,0.08252916666666685,0.1664299128009749,0.3301166666666674,0.25
q3_neq_rsa,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,rsa,True,8,0.3576312465593219,0.31442639231681824,0.04320485424250363,0.0773644419386983,0.2270394082377952,0.5157629462579887,0.15
q3_neq_rsa,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,normalized_position,False,8,0.5416495875020071,0.4247967984349461,0.11685278906706106,0.36130923916122304,0.43647985941239165,1.4452369566448922,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,neq,True,3,1.0466666666666666,1.0090999999999999,0.03756666666666675,0.04632222222222208,0.8609355606740888,0.1852888888888883,0.25
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,rsa,True,3,0.5340963502724966,0.5075372397899628,0.026559110482533788,0.057146712144215885,0.5816910612980364,0.38097808096143926,0.15
q3_neq_rsa_position,esm2_top4_bilstm_attn,test,1,flexibility_supporting,E,normalized_position,True,3,0.27466134487637145,0.23068626734500755,0.04397507753136387,0.15004915160543797,0.17629521873662593,0.6001966064217519,0.25
q3_only,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,neq,False,3730,1.003134763181412,1.1717840763594893,-0.16864931317807716,0.17286000020908188,-1.3037539459950933,0.6914400008363275,0.25
q3_only,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,rsa,False,3730,0.18485180597144352,0.30960385783418626,-0.12475205186274274,0.20071897988961887,-0.8858643483258629,1.3381265325974592,0.15
q3_only,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,False,3730,0.49456283998373796,0.5203008390748298,-0.025737999091091757,0.27218520168607235,-0.11214570124494805,1.0887408067442894,0.25
q3_neq,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,neq,True,3691,1.0016877088413256,1.0043393720461182,-0.0026516632047924333,0.003311360968120648,-0.062277042035404566,0.013245443872482592,0.25
q3_neq,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,rsa,False,3691,0.18444987910040697,0.30635344476160575,-0.12190356566119884,0.21153207487992073,-0.7766166878520774,1.4102138325328049,0.15
q3_neq,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,False,3691,0.49501670357811844,0.29548177611459164,0.19953492746352683,0.35142187374294004,0.7537683535848204,1.4056874949717602,0.25
q3_neq_rsa,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,neq,True,3574,1.0008266181682521,1.0077001150282907,-0.006873496860038533,0.007505860225082367,-0.3178790707580836,0.03002344090032947,0.25
q3_neq_rsa,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,rsa,True,3574,0.1844308641069492,0.19241911614047885,-0.007988252033529635,0.02437719131630417,-0.044136897304883724,0.16251460877536114,0.15
q3_neq_rsa,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,False,3574,0.49424123636173334,0.5161090338700456,-0.021867797508312182,0.29315908464593976,-0.08789122690623545,1.172636338583759,0.25
q3_neq_rsa_position,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,neq,True,2983,1.0003159012180132,1.0117696129921405,-0.011453711774127446,0.01197264126345586,-0.5141030992877313,0.04789056505382344,0.25
q3_neq_rsa_position,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,rsa,True,2983,0.17815156502140597,0.19298003076687623,-0.014828465745470264,0.04035502713683207,-0.08461630437638207,0.2690335142455471,0.15
q3_neq_rsa_position,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,True,2983,0.49827507654570147,0.5015210587107495,-0.0032459821650481615,0.0920954803079651,-0.011711716910658067,0.3683819212318604,0.25
q3_only,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,neq,False,5047,1.9650301829469654,1.5335099650562032,0.43152021789076184,0.7541069733352675,0.5960435872715829,3.01642789334107,0.25
q3_only,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,rsa,False,5047,0.5188030341464073,0.40582326420665943,0.11297976993974787,0.18782390414865774,0.7542238801707187,1.2521593609910517,0.15
q3_only,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,normalized_position,False,5047,0.4926204827476577,0.5019247795404747,-0.009304296792816856,0.2781518042033772,-0.04230125021458624,1.1126072168135088,0.25
q3_neq,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,neq,True,4396,1.7602330906885046,1.7437728086138913,0.016460282074613284,0.04945178445051056,0.021726252560329496,0.19780713780204223,0.25
q3_neq,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,rsa,False,4396,0.5110867141578194,0.40731487825047435,0.10377183590734503,0.20380142597537185,0.6031604317609326,1.3586761731691457,0.15
q3_neq,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,normalized_position,False,4396,0.49123161430378587,0.47516190307979206,0.01606971122399378,0.3159369792337871,0.06144541026122074,1.2637479169351484,0.25
q3_neq_rsa,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,neq,True,3716,1.6589701291711516,1.6348978650879082,0.024072264083243627,0.07231335366582944,0.03360268545492187,0.2892534146633178,0.25
q3_neq_rsa,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,rsa,True,3716,0.49971312612036506,0.48968233161622265,0.010030794504142364,0.04261616355441123,0.0535110073462616,0.2841077570294082,0.15
q3_neq_rsa,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,normalized_position,False,3716,0.49412441340678903,0.49548752472271845,-0.001363111315929473,0.31919065874278735,-0.005019559954410318,1.2767626349711494,0.25
q3_neq_rsa_position,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,neq,True,2551,1.5082286684960144,1.4831255302931314,0.025103138202883388,0.08268035410949955,0.04047450517774043,0.3307214164379982,0.25
q3_neq_rsa_position,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,rsa,True,2551,0.48246569936837297,0.4694641489689391,0.013001550399433872,0.05184316099130322,0.06966363840632878,0.3456210732753548,0.15
q3_neq_rsa_position,esm2_top28_bilstm_attn,train,1,flexibility_supporting,C,normalized_position,True,2551,0.49829278716846204,0.4977264322257672,0.0005663549426947719,0.10185769611795603,0.001903141900520923,0.4074307844718241,0.25
q3_only,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,neq,False,1117,1.0259967173977917,1.1529499264705814,-0.12695320907278973,0.1626440949175561,-0.8794721842617698,0.6505763796702244,0.25
q3_only,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,rsa,False,1117,0.09474199806869896,0.19113673979077908,-0.0963947417220801,0.1352818743856735,-1.0411489054459562,0.9018791625711566,0.15
q3_only,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,normalized_position,False,1117,0.496743752680242,0.5100977236186423,-0.013353970938400113,0.26983320929688187,-0.05718430814925457,1.0793328371875275,0.25
q3_neq,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,neq,True,1110,1.0183309309309307,1.0172758958958958,0.0010550350350350356,0.005489589589589588,0.010771960197444436,0.02195835835835835,0.25
q3_neq,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,rsa,False,1110,0.09473256727036604,0.1660874212481705,-0.07135485397780444,0.1236672211369897,-0.6950935821870791,0.8244481409132647,0.15
q3_neq,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,normalized_position,False,1110,0.4971926721279496,0.387604713268196,0.10958795885975355,0.32327671268849445,0.41464033113004106,1.2931068507539778,0.25
q3_neq_rsa,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,neq,True,1088,1.0148670343137256,1.018122181372549,-0.0032551470588235145,0.010676511437908476,-0.03764852409337763,0.042706045751633906,0.25
q3_neq_rsa,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,rsa,True,1088,0.09200049986857797,0.09891066660492305,-0.006910166736345086,0.021723432866305053,-0.06729833832891402,0.14482288577536703,0.15
q3_neq_rsa,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,normalized_position,False,1088,0.4990955932774886,0.5203615408926394,-0.021265947615150896,0.29143134228410966,-0.08423704351834727,1.1657253691364386,0.25
q3_neq_rsa_position,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,neq,True,894,1.012778523489933,1.0221305493412876,-0.009352025851354695,0.016918468804374823,-0.11733998589126045,0.06767387521749929,0.25
q3_neq_rsa_position,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,rsa,True,894,0.08302347021142509,0.09875137047718174,-0.015727900265756645,0.03831823363091615,-0.16960608111531486,0.25545489087277434,0.15
q3_neq_rsa_position,esm2_top28_bilstm_attn,train,-1,rigidity_supporting,E,normalized_position,True,894,0.500995490554161,0.5126912304521153,-0.011695739897954274,0.09920238340005569,-0.042419482115768764,0.39680953360022275,0.25
q3_only,esm2_top28_bilstm_attn,train,1,flexibility_supporting,H,neq,False,276,1.7543949275362318,1.1493190073732578,0.6050759201629742,0.7058992246316468,0.957357264250583,2.823596898526587,0.25
q3_only,esm2_top28_bilstm_attn,train,1,flexibility_supporting,H,rsa,False,276,0.4401629531715551,0.31988908657199533,0.12027386659955981,0.21163692140983492,0.7603948071543022,1.4109128093988996,0.15
