condition,split,sign,label,metric,metric_description,n_proteins,n_bands,case_macro_protein_mean,control_macro_protein_mean,case_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm2_frozen_bilstm_attn,train,-1,rigidity_supporting,directional_influence,sign * I_j,909,5530,0.013342233261019647,0.0010754494565696053,0.012266783804450019,0.011590324477704847,0.01294324313119519,True,4.8629799081402223e-150,2.234901404592102e-149
esm2_frozen_bilstm_attn,train,-1,rigidity_supporting,log_abs_evidence,log absolute intrinsic evidence,909,5530,0.4105192327722318,-0.9462055715560621,1.356724804328294,1.3311153000372704,1.3823343086193176,True,1.0179674831413346e-149,4.311391693304476e-149
esm2_frozen_bilstm_attn,train,-1,rigidity_supporting,log_abs_influence,log absolute signed influence,909,5530,-4.75177207143724,-6.481814927785445,1.7300428563482049,1.6949768705722523,1.7651088421241574,True,5.604250890521847e-150,2.5219129007348312e-149
esm2_frozen_bilstm_attn,train,-1,rigidity_supporting,log_attention_breadth,log attention column mean,909,5530,-5.162291304293694,-5.535609356165892,0.3733180518721992,0.3520112080046063,0.3946248957397921,True,2.4437604711078195e-115,7.878391966556552e-115
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,attention_breadth,attention column mean B_j,960,6070,0.013787778397426379,0.005960274231429639,0.007827504165996691,0.0073216020330783,0.008333406298915082,True,8.69017734420505e-158,2.1332388098412475e-156
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,directional_evidence,sign * intrinsic signed evidence s_j,960,6070,1.4293052210405044,0.2715460898810139,1.1577591311594904,1.1355332308010788,1.179985031517902,True,1.10957545712362e-158,6.622386525909235e-157
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,directional_influence,sign * I_j,960,6070,0.02210214619835805,0.0020655972797057236,0.02003654891865229,0.0187712641112358,0.02130183372606878,True,1.10957545712362e-158,6.622386525909235e-157
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,log_abs_evidence,log absolute intrinsic evidence,960,6070,0.31507168525361373,-0.9114075385326167,1.2264792237862305,1.2057409599501072,1.2472174876223538,True,1.2263678751683769e-158,6.622386525909235e-157
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,log_abs_influence,log absolute signed influence,960,6070,-4.288672006910923,-6.27737476432929,1.9887027574183667,1.9574049216605978,2.020000593176136,True,1.2035710641445322e-158,6.622386525909235e-157
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,log_attention_breadth,log attention column mean,960,6070,-4.603743691552906,-5.365967226364658,0.7622235348117515,0.7444065022787557,0.7800405673447474,True,2.1193745738614166e-158,9.15569815908132e-157
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,attention_breadth,attention column mean B_j,199,1160,0.006801094861621705,0.004366098035058042,0.0024349968265636383,0.0019595930442150764,0.0029104006089122002,True,1.0279097894452823e-23,1.0473043137744385e-23
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,directional_evidence,sign * intrinsic signed evidence s_j,199,1160,1.637075657247967,0.31603094497052964,1.3210447122774374,1.2696427030005937,1.372446721554281,True,2.1919876276117707e-34,2.7368169223360836e-34
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,directional_influence,sign * I_j,199,1160,0.012271067904725964,0.0011377661012076268,0.011133301803518307,0.00984901251234256,0.012417591094694055,True,2.0946889654506974e-34,2.630539631031108e-34
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,log_abs_evidence,log absolute intrinsic evidence,199,1160,0.4203612621420207,-0.913800760087959,1.33416202222998,1.278648213801376,1.389675830658584,True,2.791930440286587e-34,3.465844684493694e-34
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,log_abs_influence,log absolute signed influence,199,1160,-4.799578544988779,-6.516420380328901,1.7168418353401205,1.630975418286282,1.802708252393959,True,3.950437593674825e-34,4.8208729956709726e-34
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,log_attention_breadth,log attention column mean,199,1160,-5.219939807004943,-5.602619621128879,0.382679814123935,0.3301304280459723,0.43522920020189765,True,9.616348742245204e-25,9.938427408253417e-25
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,attention_breadth,attention column mean B_j,208,1286,0.012944414122361551,0.005125050418684331,0.00781936370367717,0.006873411313755446,0.008765316093598893,True,7.013060631483342e-36,1.8033584480957166e-35
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,directional_evidence,sign * intrinsic signed evidence s_j,208,1286,1.4545789122929018,0.27100487491354286,1.1835740373793588,1.139371286683983,1.2277767880747348,True,7.013060631483342e-36,1.8033584480957166e-35
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,directional_influence,sign * I_j,208,1286,0.02110032796643448,0.0019332285940117848,0.019167099372422662,0.016909132248388,0.021425066496457323,True,7.013060631483342e-36,1.8033584480957166e-35
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,log_abs_evidence,log absolute intrinsic evidence,208,1286,0.3304113991624327,-0.953736937498121,1.2841483366605537,1.2405194510056112,1.3277772223154962,True,7.013060631483342e-36,1.8033584480957166e-35
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,log_abs_influence,log absolute signed influence,208,1286,-4.29113900025483,-6.402124168556444,2.110985168301613,2.0452835017722553,2.1766868348309707,True,7.013060631483342e-36,1.8033584480957166e-35
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,log_attention_breadth,log attention column mean,208,1286,-4.621550398073331,-5.448387230070239,0.8268368319969082,0.7904217567899241,0.8632519072038922,True,7.013060631483342e-36,1.8033584480957166e-35
esm2_top28_bilstm_attn,test,-1,rigidity_supporting,attention_breadth,attention column mean B_j,197,1103,0.007254631429970543,0.004233636171633541,0.003020995258336972,0.0026083386442873223,0.0034336518723866215,True,1.561557907018355e-30,1.7209005505916567e-30
esm2_top28_bilstm_attn,test,-1,rigidity_supporting,directional_evidence,sign * intrinsic signed evidence s_j,197,1103,1.2773060148983444,0.22072063272925332,1.0565853821690907,1.0096676593095,1.1035031050286814,True,4.525246018433445e-34,5.400293591058696e-34
esm2_top28_bilstm_attn,test,-1,rigidity_supporting,directional_influence,sign * I_j,197,1103,0.010400006679415518,0.0008884808271735965,0.009511525852241905,0.008518422902779144,0.010504628801704666,True,4.525246018433445e-34,5.400293591058696e-34
esm2_top28_bilstm_attn,test,-1,rigidity_supporting,log_abs_evidence,log absolute intrinsic evidence,197,1103,0.11495785760412564,-1.035226112993827,1.1501839705979526,1.088793102610498,1.2115748385854073,True,6.834104447345741e-34,8.022644351231957e-34
esm2_top28_bilstm_attn,test,-1,rigidity_supporting,log_abs_influence,log absolute signed influence,197,1103,-5.0415161630307495,-6.7002800538580605,1.6587638908273108,1.5646838913583756,1.752843890296246,True,1.095572659238555e-33,1.2791551048406912e-33
esm2_top28_bilstm_attn,test,-1,rigidity_supporting,log_attention_breadth,log attention column mean,197,1103,-5.156474018275054,-5.665053943229826,0.5085799249547712,0.46497695875398476,0.5521828911555577,True,1.8650470532951342e-31,2.0873065466929997e-31
esm2_top28_bilstm_attn,test,1,flexibility_supporting,attention_breadth,attention column mean B_j,206,1161,0.013713186267372534,0.00511787826602295,0.008595308001349534,0.007705388203793745,0.009485227798905323,True,1.5137228887146863e-35,2.4959094958959715e-35
esm2_top28_bilstm_attn,test,1,flexibility_supporting,directional_evidence,sign * intrinsic signed evidence s_j,206,1161,1.2252390330428753,0.3649384163203041,0.860300616722571,0.82785574614256,0.892745487302582,True,1.4917535432629874e-35,2.4959094958959715e-35
esm2_top28_bilstm_attn,test,1,flexibility_supporting,directional_influence,sign * I_j,206,1161,0.01784545900989031,0.0024163944536420364,0.015429064556248233,0.013786434783463499,0.017071694329032966,True,1.4917535432629874e-35,2.4959094958959715e-35
esm2_top28_bilstm_attn,test,1,flexibility_supporting,log_abs_evidence,log absolute intrinsic evidence,206,1161,0.17500081796646375,-0.9971524726540525,1.172153290620516,1.1183742515992345,1.2259323296417977,True,1.558630652508965e-35,2.5504865222873976e-35
