condition,split,catalog_scope,sign,analysis_component,metric,estimate_equal_protein_mean,bootstrap_ci_lower_95,bootstrap_ci_upper_95,n_protein_rows,n_finite_protein_rows,n_bootstrap,test_set_primary,direction
esm2_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_5_residues,0.9858757062146892,0.9674479166666666,1.0,208,59,2000,True,uniform_to_observed
esm2_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,0.11060803126020516,0.07993334094783368,0.14434266585534694,208,207,2000,True,observed_to_uniform
esm2_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,0.9941520467836257,0.9807692307692306,1.0,208,57,2000,True,uniform_to_observed
esm2_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,32.983050847457626,23.885406698564594,42.60714344262295,208,59,2000,True,observed_to_uniform
esm2_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,0.0423728813559322,0.0,0.09821794496487117,208,59,2000,True,uniform_to_observed
esm2_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,35.48245614035088,26.930866228070176,44.5463285098522,208,57,2000,True,observed_to_uniform
esm2_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,0.043859649122807015,0.0,0.1,208,57,2000,True,uniform_to_observed
esm2_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.7115384615384616,0.6490384615384616,0.7740384615384616,208,208,2000,True,observed_to_uniform
esm2_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,uniform_to_observed
esm2_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.7211538461538461,0.6586538461538461,0.7788461538461539,208,208,2000,True,observed_to_uniform
esm2_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.46064198400263967,0.4027865931391942,0.5188968888362325,208,183,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.8142126984126985,0.7617341169506149,0.8616868695717278,208,125,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.41085742960742966,0.3532549798635864,0.46952430603268974,208,180,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.8031780538302277,0.7460918162589586,0.8571752225556244,208,115,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.5254979234487431,0.4626587124171127,0.5889814117381552,208,183,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.9257142857142858,0.884831455879843,0.9602517226319875,208,125,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.47487424612424606,0.4126889259988646,0.5400990608662386,208,180,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.9253312629399586,0.8816342614038657,0.9627450813994952,208,115,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.5170735154341712,0.45476402005163713,0.5795202982625698,208,183,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.9161142857142858,0.8745675664705954,0.9522087466394734,208,125,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.4663094313094313,0.40500238362038904,0.5303364968056598,208,180,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.9144616977225672,0.868063923395445,0.9536497065470982,208,115,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.5213995627930054,0.45899332173457535,0.5843958698882957,208,183,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.9257142857142858,0.884831455879843,0.9602517226319875,208,125,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_5_residues,0.47070757945757946,0.40774456694099553,0.5353872317188592,208,180,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_5_residues,0.9253312629399586,0.8816342614038657,0.9627450813994952,208,115,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,median_nearest_apex_distance,8.760330578512397,5.470734358430541,12.39463596914175,208,121,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,median_nearest_apex_distance,2.4421487603305785,0.7029558879573171,4.6794408704752515,208,121,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,median_nearest_apex_distance,9.675675675675675,5.774305607198632,14.133801834862382,208,111,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,median_nearest_apex_distance,2.5315315315315314,0.6323460044395116,5.033814775910363,208,111,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,source_present_target_missing,0.2980769230769231,0.23557692307692307,0.3605769230769231,208,208,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,source_present_target_missing,0.019230769230769232,0.004807692307692308,0.038461538461538464,208,208,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,source_present_target_missing,0.3317307692307692,0.2692307692307692,0.3943509615384609,208,208,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,source_present_target_missing,0.019230769230769232,0.004807692307692308,0.038461538461538464,208,208,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_0_residues,0.07142830331236129,0.04756245834144385,0.09589284947640918,208,207,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_0_residues,0.8239795918367347,0.7317063008130081,0.9072370719776379,208,49,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_0_residues,0.04898552095154036,0.030928090746887144,0.07046675823877217,208,206,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_0_residues,0.8472222222222221,0.7190401785714285,0.9484126984126983,208,36,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_10_residues,0.08785475126054837,0.059678066337653705,0.11625774299475519,208,207,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_10_residues,0.9931972789115646,0.9777683615819208,1.0,208,49,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_10_residues,0.056651660098262044,0.036775128478751494,0.07885897659251317,208,206,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_10_residues,0.9953703703703705,0.9848484848484849,1.0,208,36,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_2_residues,0.0852782617275371,0.05782848760203831,0.11357161066430972,208,207,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_2_residues,0.9906462585034013,0.9749960691823898,1.0,208,49,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_2_residues,0.0549549425763018,0.03569469351786425,0.07601297089063488,208,206,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_2_residues,0.9953703703703705,0.9848484848484849,1.0,208,36,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_5_residues,0.0852782617275371,0.05782848760203831,0.11357161066430972,208,207,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_5_residues,0.9906462585034013,0.9749960691823898,1.0,208,49,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,0.0549549425763018,0.03569469351786425,0.07601297089063488,208,206,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,0.9953703703703705,0.9848484848484849,1.0,208,36,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,46.775510204081634,31.97262784090909,64.25208333333332,208,49,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,0.14285714285714285,0.0595063025210084,0.23257751937984486,208,49,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,52.513888888888886,35.08052464228935,73.57525252525252,208,36,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,0.1388888888888889,0.03333333333333333,0.2702702702702703,208,36,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.7596153846153846,0.7067307692307693,0.8173076923076923,208,208,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,uniform_to_observed
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.8173076923076923,0.7644230769230769,0.8653846153846154,208,208,2000,True,observed_to_uniform
esm3_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.35964897594731843,0.3027515593737305,0.4178168738801703,208,181,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.8655448717948716,0.8109834190966265,0.9166666666666665,208,104,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.3091259820426487,0.25656729275581724,0.36421798248734333,208,180,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.8532801418439716,0.7929487179487179,0.9067871709538586,208,94,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.3935615029537682,0.3329639583925298,0.45703262015762025,208,181,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.9236378205128205,0.8736255527210883,0.9672285780517073,208,104,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.3432886403719737,0.284620921658134,0.40486757660156525,208,180,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.9234929078014185,0.8690041909209874,0.9691519835992907,208,94,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.38923369448231326,0.32699809372369226,0.4523955424859696,208,181,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.9204326923076922,0.869747602201258,0.9639761448506288,208,104,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.3389367885201218,0.2807374262304604,0.39975687351038475,208,180,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.9199468085106383,0.8658934985632184,0.9655451556629091,208,94,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.3906149099519265,0.3288691707233704,0.4539038130390904,208,181,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.9236378205128205,0.8736255527210883,0.9672285780517073,208,104,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_5_residues,0.3403256774090107,0.2818636524679955,0.40186149376417224,208,180,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_5_residues,0.9234929078014185,0.8690041909209874,0.9691519835992907,208,94,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,median_nearest_apex_distance,18.892857142857142,10.908573457792206,28.17565373563218,208,98,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,median_nearest_apex_distance,1.2244897959183674,0.03571428571428571,3.7472527472527473,208,98,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,median_nearest_apex_distance,20.15730337078652,12.504813028541227,29.984875247035564,208,89,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,median_nearest_apex_distance,2.095505617977528,0.05113636363636364,5.1870481927710825,208,89,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,source_present_target_missing,0.39903846153846156,0.33653846153846156,0.46634615384615385,208,208,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,source_present_target_missing,0.028846153846153848,0.009615384615384616,0.052884615384615384,208,208,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,source_present_target_missing,0.4375,0.375,0.5048076923076923,208,208,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,source_present_target_missing,0.02403846153846154,0.004807692307692308,0.04807692307692308,208,208,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_0_residues,0.05163670483867528,0.03305537200381719,0.07421734769295746,208,203,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_0_residues,0.9285714285714286,0.8461538461538461,1.0,208,35,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_0_residues,0.046706941483060885,0.027533674913901834,0.06834729257535324,208,201,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_0_residues,0.9107142857142857,0.7940563725490196,1.0,208,28,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_10_residues,0.058201117437570636,0.03749063828233199,0.08350638047507561,208,203,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_10_residues,0.9857142857142858,0.9512195121951219,1.0,208,35,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_10_residues,0.053506278133143806,0.03240709974420862,0.07698569082805534,208,201,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_10_residues,1.0,1.0,1.0,208,28,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_2_residues,0.055905998763141625,0.035890417693132406,0.08003189593677877,208,203,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_2_residues,0.9857142857142858,0.9512195121951219,1.0,208,35,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_2_residues,0.052677090736792234,0.03184880585855031,0.07609185638541127,208,201,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_2_residues,1.0,1.0,1.0,208,28,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_5_residues,0.055905998763141625,0.035890417693132406,0.08003189593677877,208,203,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_5_residues,0.9857142857142858,0.9512195121951219,1.0,208,35,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,0.052677090736792234,0.03184880585855031,0.07609185638541127,208,201,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,1.0,1.0,1.0,208,28,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,45.98571428571429,31.846666666666668,62.683124999999954,208,35,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,0.6714285714285714,0.0,2.140738407258064,208,35,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,36.125,25.462863756613757,47.480656199677924,208,28,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,0.125,0.0,0.31666666666666665,208,28,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.8076923076923077,0.75,0.8605769230769231,208,208,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,uniform_to_observed
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.8317307692307693,0.7788461538461539,0.8798076923076923,208,208,2000,True,observed_to_uniform
esm3_top28_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.3796863093211408,0.32308355335141054,0.4367244664132813,208,178,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.8315510999721526,0.7717495626124011,0.8869411180388068,208,114,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.3419139225319,0.28520267705454344,0.40336272758127845,208,178,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.8090491025070464,0.7422561075061451,0.872299938157081,208,107,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.42376392334257496,0.3635150293227078,0.4864209484298768,208,178,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.9265873015873016,0.8804991130462828,0.9682539682539681,208,114,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.3888803768017251,0.32801692170878205,0.45058955261604544,208,178,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.9191032487761459,0.8668816747128959,0.9628891299510458,208,107,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.41986255005917933,0.3600711428848406,0.48174876710590997,208,178,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.9236633249791144,0.8767139334757309,0.9655069786535305,208,114,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.3874758824197026,0.32621796672026415,0.4499503645675403,208,178,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.9097574543836225,0.8579683988270824,0.9569578136505892,208,107,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.4212670444412018,0.36069536116494283,0.48347804986646764,208,178,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.9265873015873016,0.8804991130462828,0.9682539682539681,208,114,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_5_residues,0.3888803768017251,0.32801692170878205,0.45058955261604544,208,178,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_5_residues,0.9191032487761459,0.8668816747128959,0.9628891299510458,208,107,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,median_nearest_apex_distance,17.162037037037038,11.402683080808082,23.593750498285893,208,108,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,median_nearest_apex_distance,0.6851851851851852,0.02654867256637168,2.091011363636363,208,108,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,median_nearest_apex_distance,18.29901960784314,12.504513888888889,25.296443833943833,208,102,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,median_nearest_apex_distance,1.5784313725490196,0.0952086280056577,4.077249999999998,208,102,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,source_present_target_missing,0.33653846153846156,0.27403846153846156,0.39903846153846156,208,208,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,source_present_target_missing,0.028846153846153848,0.009615384615384616,0.052884615384615384,208,208,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,source_present_target_missing,0.36538461538461536,0.2980769230769231,0.4326923076923077,208,208,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,source_present_target_missing,0.02403846153846154,0.004807692307692308,0.04807692307692308,208,208,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_0_residues,0.07057728280818192,0.04898944690985108,0.09525276179506623,208,206,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_0_residues,0.8778985507246375,0.7918395390070923,0.9478634751773051,208,46,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_0_residues,0.061118793616683015,0.04113644365035371,0.08330577673596605,208,206,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_0_residues,0.8616666666666667,0.7586057896977437,0.9447408700322235,208,40,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_10_residues,0.08889121876669365,0.06227025366526957,0.1189557212666028,208,206,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_10_residues,0.9891304347826086,0.9648966165413534,1.0,208,46,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_10_residues,0.07830004349105237,0.053143835653465234,0.1042468455541868,208,206,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_10_residues,0.975,0.9358870967741936,1.0,208,40,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_2_residues,0.08625297478188995,0.06022905146901005,0.1156965916520511,208,206,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_2_residues,0.9891304347826086,0.9648966165413534,1.0,208,46,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_2_residues,0.07566179950624864,0.05129302100543042,0.1013519280498375,208,206,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_2_residues,0.975,0.9358870967741936,1.0,208,40,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_5_residues,0.08625297478188995,0.06022905146901005,0.1156965916520511,208,206,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_5_residues,0.9891304347826086,0.9648966165413534,1.0,208,46,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,0.07566179950624864,0.05129302100543042,0.1013519280498375,208,206,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,0.975,0.9358870967741936,1.0,208,40,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,36.30434782608695,23.072879464285716,53.78744318181816,208,46,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,0.5652173913043478,0.02939762443438914,1.6591834038054964,208,46,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,38.5,24.32232862903226,58.206170212765926,208,40,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,1.4875,0.05405405405405406,3.7893359374999984,208,40,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.7692307692307693,0.7115384615384616,0.8269230769230769,208,208,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,uniform_to_observed
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.7980769230769231,0.7451923076923077,0.8509615384615384,208,208,2000,True,observed_to_uniform
esm3_top4_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,uniform_to_observed
