condition,sign,evaluation_split,feature,feature_type,n_pairs,n_proteins,baseline_auroc,single_feature_auroc,delta_auroc_single_from_baseline,full_query_auroc,without_feature_auroc,delta_auroc_full_minus_without,baseline_macro_protein_auroc,single_feature_macro_protein_auroc,delta_macro_auroc_single_from_baseline,full_query_macro_protein_auroc,without_feature_macro_protein_auroc,delta_macro_auroc_full_minus_without,baseline_average_precision,single_feature_average_precision,full_query_average_precision,without_feature_average_precision
esm2_top4_bilstm_attn,1,test,query_amino_acid_class,categorical,8433,203,0.525059273530115,0.6203392724051131,0.09527999887499816,0.8247501511721111,0.8220077343870851,0.0027424167850260694,0.5411065927362346,0.6162940447727795,0.07518745203654487,0.8412603727009489,0.840783203591225,0.00047716910972384063,0.5230953712033993,0.6108935819763641,0.8158101533198089,0.8124060323000968
esm2_top4_bilstm_attn,1,test,normalized_query_position,numeric,8433,203,0.525059273530115,0.5226863916974871,-0.002372881832627849,0.8247501511721111,0.8247622449410077,-1.209376889654834e-05,0.5411065927362346,0.5283083711422819,-0.012798221593952719,0.8412603727009489,0.841045183888105,0.00021518881284388058,0.5230953712033993,0.5151641422953183,0.8158101533198089,0.8158309471855918
esm2_top4_bilstm_attn,1,test,query_in_any_band,numeric,8433,203,0.525059273530115,0.6794155897118589,0.15435631618174395,0.8247501511721111,0.8056778838716936,0.019072267300417556,0.5411065927362346,0.6912039105067785,0.15009731777054391,0.8412603727009489,0.8185832446235228,0.022677128077426056,0.5230953712033993,0.6463763739423274,0.8158101533198089,0.7846099712824812
esm3_frozen_bilstm_attn,-1,validation,neq,numeric,8246,204,0.5074295588743538,0.7773048906929033,0.2698753318185495,0.8816730861147266,0.8347416705271595,0.04693141558756708,0.5001012415106327,0.7903055542272045,0.29020431271657177,0.8934969772945935,0.8480500737979717,0.04544690349662184,0.5068350696257519,0.7091177877603169,0.8542945996160615,0.8095716035682603
esm3_frozen_bilstm_attn,-1,validation,rsa,numeric,8246,204,0.5074295588743538,0.7032647268609413,0.1958351679865875,0.8816730861147266,0.8716480407079776,0.010025045406748978,0.5001012415106327,0.7264223892409243,0.22632114773029155,0.8934969772945935,0.8807770140158035,0.012719963278789992,0.5068350696257519,0.7031630695310989,0.8542945996160615,0.8308852494820709
esm3_frozen_bilstm_attn,-1,validation,disorder,numeric,8246,204,0.5074295588743538,0.6795480943872111,0.17211853551285727,0.8816730861147266,0.880879104071533,0.0007939820431935862,0.5001012415106327,0.7109417847358007,0.210840543225168,0.8934969772945935,0.8931092981962918,0.00038767909830172975,0.5068350696257519,0.6254933718515219,0.8542945996160615,0.855775412124165
esm3_frozen_bilstm_attn,-1,validation,torsion_change_from_previous,numeric,8246,204,0.5074295588743538,0.8283630480980638,0.32093348922371,0.8816730861147266,0.8452972138271824,0.03637587228754424,0.5001012415106327,0.8427172635492265,0.34261602203859376,0.8934969772945935,0.8548046856081748,0.038692291686418745,0.5068350696257519,0.745740055193726,0.8542945996160615,0.8213624823391068
esm3_frozen_bilstm_attn,-1,validation,query_amino_acid_class,categorical,8246,204,0.5074295588743538,0.607489797268977,0.10006023839462319,0.8816730861147266,0.8789738295353439,0.002699256579382747,0.5001012415106327,0.6112154398691447,0.111114198358512,0.8934969772945935,0.8922375351030044,0.001259442191589133,0.5068350696257519,0.5779969920150079,0.8542945996160615,0.8494801499816848
esm3_frozen_bilstm_attn,-1,validation,normalized_query_position,numeric,8246,204,0.5074295588743538,0.5041637437221034,-0.0032658151522504397,0.8816730861147266,0.8817997985190413,-0.00012671240431472164,0.5001012415106327,0.4991311760954529,-0.0009700654151798549,0.8934969772945935,0.8934749485812095,2.20287133840813e-05,0.5068350696257519,0.5038018063757302,0.8542945996160615,0.8545458138533822
esm3_frozen_bilstm_attn,-1,validation,query_in_any_band,numeric,8246,204,0.5074295588743538,0.5933280095299023,0.08589845065554846,0.8816730861147266,0.8741352275484767,0.007537858566249889,0.5001012415106327,0.5717380176879904,0.07163677617735764,0.8934969772945935,0.888941230414626,0.004555746879967515,0.5068350696257519,0.5455108143889429,0.8542945996160615,0.8470974970263347
