condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,full_without__putative_polar_contacts,9182,201,0.953756673100171,0.9626361187657541,0.9431053493159718,0.0005921575772066534,-0.00023181491244539387,8.753551237461465e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,full_without__water_network,9182,201,0.9539884880126164,0.9627429000419934,0.944188525834466,0.0008239724896520473,0.0,-0.00014427940007077922
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,query_biophysics,8860,201,0.9610134359306185,0.968169242942468,0.930301060023814,0.0,-0.0011891967309088924,0.0012485622959563791
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,query_plus_ordinary_structure,8860,201,0.9622026326615274,0.9692779780055838,0.9356735678183621,0.0011891967309088924,0.0,5.936556504748669e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,query_plus_structure_and_water,8860,201,0.9622619982265749,0.9692775761504753,0.9343274969195341,0.0012485622959563791,5.936556504748669e-05,0.0
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without_rsa,8860,201,0.9575734944421347,0.9658972862608055,0.9307006858741184,-0.003439941488483811,-0.004629138219392703,0.00468850378444019
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__geometry,8860,201,0.962296700329405,0.9693304791855684,0.9347435843590788,0.0012832643987864545,9.406766787756204e-05,-3.4702102830075354e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__contact_network,8860,201,0.9622121617264751,0.9692390846632257,0.9347683246337783,0.001198725795856559,9.529064947666477e-06,4.9836500099820213e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__community_domain,8860,201,0.9617854430640662,0.9688174742843387,0.9331186785363391,0.0007720071334477163,-0.0004171895974611761,0.0004765551625086628
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__putative_polar_contacts,8860,201,0.9619990571831034,0.9691239451077941,0.933054128990093,0.000985621252484914,-0.0002035754784239785,0.0002629410434714652
esm2_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__water_network,8860,201,0.9622026326615274,0.9692779780055838,0.9356735678183621,0.0011891967309088924,0.0,5.936556504748669e-05
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_biophysics,4608,161,0.9849594433552454,0.9869698248517749,0.9650205187272128,0.0,0.0004858053627786463,-0.0015482454851006855
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_ordinary_structure,4608,161,0.9844736379924668,0.9867791113708744,0.9645836390522364,-0.0004858053627786463,0.0,-0.0010624401223220392
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_structure_and_water,4608,161,0.9834111978701447,0.9860033424157963,0.9621509154780995,-0.0015482454851006855,-0.0010624401223220392,0.0
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without_rsa,4608,161,0.9812629507267484,0.9830881089253362,0.9541109920381029,-0.003696492628497028,-0.0032106872657183816,0.0021482471433963424
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__geometry,4608,161,0.9832971900173594,0.985984933750292,0.9608132406245335,-0.001662253337886055,-0.0011764479751074086,0.0001140078527853694
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__contact_network,4608,161,0.9837257087896473,0.9863490024952887,0.9623528204455691,-0.0012337345655981657,-0.0007479292028195195,-0.00031451091950251975
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__community_domain,4608,161,0.9834422909209046,0.9861779902476825,0.9607509891513901,-0.0015171524343408072,-0.0010313470715621609,-3.109305075987834e-05
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__putative_polar_contacts,4608,161,0.9835962486328479,0.9862046066921141,0.9621505235101843,-0.0013631947223975427,-0.0008773893596188964,-0.0001850507627031428
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__water_network,4608,161,0.9844736379924668,0.9867791113708744,0.9645836390522364,-0.0004858053627786463,0.0,-0.0010624401223220392
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_biophysics,4443,161,0.9794760127951213,0.9815101308963685,0.9643947056119331,0.0,0.00014407277316375033,-0.0008563312790299538
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_ordinary_structure,4443,161,0.9793319400219576,0.9814522978944236,0.9636727351745659,-0.00014407277316375033,0.0,-0.0007122585058662034
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_structure_and_water,4443,161,0.9786196815160914,0.9809338313343521,0.9615687830001483,-0.0008563312790299538,-0.0007122585058662034,0.0
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without_rsa,4443,161,0.9782563587562,0.9809940073872737,0.9570886529801429,-0.001219654038921325,-0.0010755812657575747,0.0003633227598913713
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__geometry,4443,161,0.9782727721101049,0.9806769877942193,0.9607643988909382,-0.0012032406850164268,-0.0010591679118526764,0.000346909405986473
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__contact_network,4443,161,0.9784978984827983,0.980785042131505,0.9627267022468838,-0.0009781143123229752,-0.0008340415391592249,0.00012178303329302143
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__community_domain,4443,161,0.9782654772861472,0.9804798214986516,0.9615701630708617,-0.0012105355089740977,-0.0010664627358103473,0.0003542042299441439
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__putative_polar_contacts,4443,161,0.978693845559661,0.9809945856501888,0.961063781617488,-0.0007821672354603182,-0.0006380944622965679,-7.416404356963557e-05
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__water_network,4443,161,0.9793319400219576,0.9814522978944236,0.9636727351745659,-0.00014407277316375033,0.0,-0.0007122585058662034
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_biophysics,8321,197,0.9530672326678507,0.9626487207157592,0.9442418363000057,0.0,-0.000896547261830527,0.0007332288064406667
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_ordinary_structure,8321,197,0.9539637799296812,0.9631335211037234,0.9440587428029765,0.000896547261830527,0.0,-0.00016331845538986034
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_structure_and_water,8321,197,0.9538004614742913,0.963059569009138,0.9443531101324621,0.0007332288064406667,-0.00016331845538986034,0.0
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without_rsa,8321,197,0.9480874351665594,0.9599925976361865,0.935725674978185,-0.004979797501291294,-0.005876344763121821,0.005713026307731961
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__geometry,8321,197,0.953952052428286,0.9631702040170884,0.9446336417214672,0.000884819760435307,-1.1727501395220052e-05,-0.0001515909539946403
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__contact_network,8321,197,0.9538982099095654,0.9630383699475042,0.9447058235185253,0.0008309772417147698,-6.557002011575719e-05,-9.774843527410315e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__community_domain,8321,197,0.9527798799981975,0.9625141467965951,0.9434088474988043,-0.00028735266965318473,-0.0011838999314837118,0.0010205814760938514
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__putative_polar_contacts,8321,197,0.9537786818288432,0.963028904441519,0.9443583395799396,0.0007114491609925278,-0.00018509810083799927,2.177964544813893e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__water_network,8321,197,0.9539637799296812,0.9631335211037234,0.9440587428029765,0.000896547261830527,0.0,-0.00016331845538986034
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_biophysics,8114,198,0.9615964883468329,0.9689019290539385,0.9324712615189156,0.0,-0.00039140695854988916,0.00046711218524242426
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_ordinary_structure,8114,198,0.9619878953053828,0.969245074731732,0.935138556932885,0.00039140695854988916,0.0,7.57052266925351e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_structure_and_water,8114,198,0.9620636005320753,0.9692569495403957,0.9358653508668293,0.00046711218524242426,7.57052266925351e-05,0.0
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without_rsa,8114,198,0.9576428041483305,0.9661731377079966,0.9315648226008744,-0.003953684198502394,-0.004345091157052283,0.004420796383744818
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__geometry,8114,198,0.9621414323100794,0.9693502253303034,0.9361460542351053,0.000544943963246558,0.00015353700469666887,-7.783177800413377e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__contact_network,8114,198,0.9621799532681236,0.9693400170834632,0.9354482770842065,0.0005834649212906884,0.00019205796274079923,-0.00011635273604826413
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__community_domain,8114,198,0.9616357384081838,0.9688074650279332,0.9331794827337334,3.925006135097053e-05,-0.00035215689719891863,0.00042786212389145373
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__putative_polar_contacts,8114,198,0.9621845709224001,0.9693104409630542,0.9361949176497674,0.0005880825755671948,0.00019667561701730563,-0.00012097039032477053
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__water_network,8114,198,0.9619878953053828,0.969245074731732,0.935138556932885,0.00039140695854988916,0.0,7.57052266925351e-05
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_biophysics,4366,161,0.9845555275749182,0.9863168333176259,0.963299738980946,0.0,0.0005729035507429092,-0.0016584823302275842
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_ordinary_structure,4366,161,0.9839826240241752,0.9858006467866448,0.962705382040745,-0.0005729035507429092,0.0,-0.001085578779484675
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_structure_and_water,4366,161,0.9828970452446906,0.9849896358647606,0.957755398190855,-0.0016584823302275842,-0.001085578779484675,0.0
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without_rsa,4366,161,0.9804364979434231,0.9819850791401354,0.9525168091524799,-0.004119029631495019,-0.00354612608075211,0.002460547301267435
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__geometry,4366,161,0.9827354570637119,0.9849388433183965,0.9593630511238856,-0.001820070511206251,-0.0012471669604633417,0.00016158818097866678
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__contact_network,4366,161,0.9832407873751364,0.9853438963049277,0.9604779147334068,-0.0013147401997817276,-0.0007418366490388184,-0.00034374213044585655
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__community_domain,4366,161,0.9828959959707882,0.9851375571126235,0.9587225370012212,-0.0016595316041299046,-0.0010866280533869954,1.0492739023204578e-06
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__putative_polar_contacts,4366,161,0.9829627297909846,0.9850392032900734,0.9594061454073043,-0.0015927977839335083,-0.0010198942331905991,-6.568454629407583e-05
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__water_network,4366,161,0.9839826240241752,0.9858006467866448,0.962705382040745,-0.0005729035507429092,0.0,-0.001085578779484675
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_biophysics,4196,159,0.9790539071815305,0.9802929778592254,0.9637696219759817,0.0,2.3192339070110535e-05,-0.0005138694735156157
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_ordinary_structure,4196,159,0.9790307148424604,0.9802934908263805,0.9629439134633732,-2.3192339070110535e-05,0.0,-0.0004906771344455052
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_structure_and_water,4196,159,0.9785400377080149,0.979894376799815,0.9605618794741423,-0.0005138694735156157,-0.0004906771344455052,0.0
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without_rsa,4196,159,0.9780493605735693,0.9799540308092476,0.9555005255187181,-0.001004546607961232,-0.0009813542688911214,0.0004906771344456162
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__geometry,4196,159,0.9782001107775254,0.9796595583853418,0.9598763525084574,-0.0008537964040050694,-0.0008306040649349589,0.00033992693048945366
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__contact_network,4196,159,0.9784011110494669,0.9797814010910696,0.9612538170942566,-0.0006527961320635933,-0.0006296037929934828,0.0001389266585479776
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__community_domain,4196,159,0.9780982463863153,0.979305177607509,0.9605117137180599,-0.0009556607952152518,-0.0009324684561451413,0.0004417913216996361
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__putative_polar_contacts,4196,159,0.9786057493353804,0.9799538684158553,0.9599828420814545,-0.0004481578461501545,-0.000424965507080044,-6.571162736546121e-05
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__water_network,4196,159,0.9790307148424604,0.9802934908263805,0.9629439134633732,-2.3192339070110535e-05,0.0,-0.0004906771344455052
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_biophysics,8075,197,0.9534478219123258,0.962721437035401,0.9462834502277273,0.0,-0.0009196162971393251,0.0008345927371476991
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_ordinary_structure,8075,197,0.9543674382094651,0.9632541245552086,0.9460526845517677,0.0009196162971393251,0.0,-8.502355999162603e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_structure_and_water,8075,197,0.9542824146494735,0.96321644506665,0.9460036724759567,0.0008345927371476991,-8.502355999162603e-05,0.0
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without_rsa,8075,197,0.9485833823476365,0.9601892148349708,0.9379281199903957,-0.0048644395646892935,-0.005784055861828619,0.005699032301836993
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__geometry,8075,197,0.9543602608959594,0.9633031943481043,0.9461469510106278,0.0009124389836335789,-7.177313505746241e-06,-7.784624648587979e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__contact_network,8075,197,0.9543137003750117,0.9631669042088878,0.9459349333795523,0.0008658784626859317,-5.373783445339342e-05,-3.128572553823261e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__community_domain,8075,197,0.9531583982788189,0.962601941722437,0.9452683061252133,-0.00028942363350692446,-0.0012090399306462496,0.0011240163706546236
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__putative_polar_contacts,8075,197,0.9542024826879517,0.9631741141133416,0.9458924307449553,0.0007546607756259149,-0.0001649555215134102,7.993196152178417e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__water_network,8075,197,0.9543674382094651,0.9632541245552086,0.9460526845517677,0.0009196162971393251,0.0,-8.502355999162603e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_biophysics,7878,198,0.9613808545216016,0.9684472765708483,0.931775907293268,0.0,-0.0003102710746987203,0.0006492232105193008
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_ordinary_structure,7878,198,0.9616911255963003,0.9687442542262664,0.9332333255850015,0.0003102710746987203,0.0,0.0003389521358205805
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_structure_and_water,7878,198,0.9620300777321209,0.9689277736670185,0.9342298063214693,0.0006492232105193008,0.0003389521358205805,0.0
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without_rsa,7878,198,0.9574007611115747,0.9657391282241596,0.9295272443171222,-0.003980093410026919,-0.0042903644847256395,0.00462931662054622
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__geometry,7878,198,0.9620691355367049,0.9690013456710793,0.9354580615620821,0.0006882810151033203,0.0003780099404046,-3.905780458401953e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__contact_network,7878,198,0.9620891156017559,0.9690365710941993,0.9340110086157756,0.0007082610801543154,0.00039799000545559515,-5.903786963501467e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__community_domain,7878,198,0.9615337986969774,0.9684314278624039,0.9323412389681778,0.00015294417537581317,-0.0001573268993229071,0.0004962790351434876
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__putative_polar_contacts,7878,198,0.9621224371941157,0.9689690844331617,0.9352237113111402,0.0007415826725141184,0.0004313115978153981,-9.235946199481759e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__water_network,7878,198,0.9616911255963003,0.9687442542262664,0.9332333255850015,0.0003102710746987203,0.0,0.0003389521358205805
