condition,sign,model_cohort,receiver_scope,stage,evaluation_split,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_previous_stage
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,test,4196,159,0.9790200281764182,0.9801010803860932,0.9620258323555746,-3.38790051123139e-05
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,validation,4366,161,0.9839482078401746,0.9858839232116512,0.9623842794398296,-0.0003412238730798878
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,test,4196,159,0.9791412195168536,0.9802118242117452,0.9648024608056912,0.00012119134043542257
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,validation,4366,161,0.984205279946277,0.9861232530075493,0.9626673074739992,0.000257072106102485
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,test,4196,159,0.9792387637664722,0.9804674133198119,0.9638796365994056,9.754424961860853e-05
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,validation,4366,161,0.9839826240241752,0.9858006467866448,0.962705382040745,-0.00022265592210179985
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,test,4196,159,0.9790307148424604,0.9802934908263805,0.9629439134633732,-0.00020804892401182773
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,validation,4366,161,0.9828970452446906,0.9849896358647606,0.957755398190855,-0.001085578779484675
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,test,4196,159,0.9785400377080149,0.979894376799815,0.9605618794741423,-0.0004906771344455052
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,validation,4366,161,0.9844170234197935,0.9864720666827557,0.959967404420572,0.001519978175102965
esm2_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,test,4196,159,0.9783267591389184,0.9746800186198695,0.9609960073593109,-0.00021327856909647558
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,validation,8075,197,0.5169215287751381,0.513988495548079,0.5458196392734838,
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,test,7878,198,0.5147497674094846,0.5180343798710998,0.5271114260804567,
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,validation,8075,197,0.9534478219123258,0.962721437035401,0.9462834502277273,0.4365262931371877
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,test,7878,198,0.9613808545216016,0.9684472765708483,0.931775907293268,0.44663108711211696
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,validation,8075,197,0.9533418185128557,0.9626462340647681,0.9460627786236842,-0.0001060033994700893
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,test,7878,198,0.9613385741258802,0.9683562678188813,0.9316049694245879,-4.228039572140574e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,validation,8075,197,0.9532805352975371,0.9627049289976216,0.9460026295951954,-6.128321531861936e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,test,7878,198,0.9613208498746251,0.9682972549953721,0.9320361251306675,-1.7724251255124557e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,validation,8075,197,0.9542878743153027,0.9632169414940973,0.9461244813289081,0.0010073390177656183
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,test,7878,198,0.9617296677863023,0.9687601291299618,0.9332361769842595,0.00040881791167723947
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,validation,8075,197,0.9543674382094651,0.9632541245552086,0.9460526845517677,7.95638941624155e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,test,7878,198,0.9616911255963003,0.9687442542262664,0.9332333255850015,-3.8542190001988885e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,validation,8075,197,0.9542824146494735,0.96321644506665,0.9460036724759567,-8.502355999162603e-05
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,test,7878,198,0.9620300777321209,0.9689277736670185,0.9342298063214693,0.0003389521358205805
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,validation,8075,197,0.9541605843535547,0.9635015323077851,0.9440222528032113,-0.00012183029591883443
esm2_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,test,7878,198,0.9612126352642347,0.9680608710230265,0.9329857610763793,-0.0008174424678861758
