condition,split,sign,mechanism_class,receiver_scope,feature,n_proteins,n_bands,high_minus_low_macro_protein_mean,ci95_low,ci95_high,inference_eligible,protein_sign_p_two_sided,protein_sign_q_bh
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,absolute_backbone_orientation_cosine,146,525,0.006253409113222948,-0.011018050523004882,0.023524868749450777,True,0.6791635203785469,0.9536771920282994
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,absolute_sequence_separation,146,527,-1.426202461897092,-3.3591876266597733,0.5067827028655894,True,0.15921582224632144,0.32893311361952793
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,band_water_contact_count,146,525,0.0005979566995048809,-0.0005838805372650811,0.0017797939362748428,True,1.0,1.0
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,direct_ca_contact,146,525,0.11244956214477594,0.07856382683932261,0.14633529745022927,True,5.036722408450654e-15,6.310525753039464e-14
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,direct_putative_polar_contact,146,525,0.03580535115904401,0.011773545930350033,0.059837156387738,True,6.467045262218053e-05,0.0003296325957802483
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,direct_putative_polar_contact_count,146,525,0.303297547115633,0.20564608732384348,0.4009490069074225,True,4.945479817326376e-07,2.982646523368889e-06
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,disorder,146,527,-0.016859662124111812,-0.02096011458826106,-0.012759209659962563,True,4.188799933293481e-37,9.038499411617712e-36
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,mean_query_contact_water_degree,136,489,-0.04856646316887677,-0.1246807927742272,0.027547866436473646,True,0.8592278156599691,1.0
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,minimum_ca_distance_angstrom,146,525,-2.769228842411619,-3.3208242717530534,-2.217633413070185,True,1.2396041623788965e-15,1.6488433447532996e-14
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,minimum_heavy_atom_distance_angstrom,146,525,-2.5620609011509887,-3.1129555432180513,-2.011166259083926,True,2.4024726949774945e-14,2.9160012335289343e-13
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,minimum_polar_atom_distance_angstrom,146,525,-2.1594096475340523,-2.6934273351969864,-1.6253919598711182,True,9.907720036770018e-14,1.1521432521800824e-12
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,neq,146,527,-0.3626795728421508,-0.40449573445741643,-0.32086341122688516,True,8.96831017167883e-44,3.002837647137981e-42
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,nonlocal_contact_path_exists,146,525,0.005118943539280609,-0.0029811473650232217,0.01321903444358444,True,0.00341796875,0.012406907126168223
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,normalized_query_position,146,527,-0.019730665230830852,-0.036042902808415676,-0.0034184276532460284,True,0.08186174437673047,0.1906181146038496
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,one_water_bridge,146,525,-0.002600669065578146,-0.01797663511685831,0.012775296985702015,True,0.5044037600228255,0.774962105984436
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,ordinary_contact_path_exists,146,525,0.0,0.0,0.0,True,1.0,1.0
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,query_distance_to_band_domain_boundary_sequence,146,525,1.8010531792889397,-0.4904917519286349,4.092598110506515,True,0.21431491737771186,0.42168142811298526
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,query_distance_to_community_boundary_edges,145,524,-0.3576282135064829,-0.4445504117091418,-0.270706015303824,True,8.301174583253661e-10,6.3487801957266184e-09
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,query_distance_to_ecod_boundary_sequence,146,525,1.6787176728382518,-0.6919240452922388,4.049359390968743,True,0.5625209423048497,0.8319997486336771
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,query_in_any_band,146,527,0.6399232138353449,0.5799965217385553,0.6998499059321345,True,1.0585075973100591e-26,1.8747027807332338e-25
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,query_to_band_contact_count,146,525,0.4767748503958702,0.3679026577076737,0.5856470430840667,True,2.3310651653913926e-16,3.2567831303525785e-15
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,query_to_band_contact_fraction,146,525,0.08168782347284524,0.058584870566003824,0.10479077637968666,True,4.4887920120309275e-17,6.409730946591221e-16
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,query_water_contact_count,146,525,-0.2881492043794919,-0.3601374268868248,-0.21616098187215893,True,3.706341840886839e-12,3.5632256707931885e-11
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,reachable_query_water_entry_count,146,525,-0.002425474311263621,-0.019561277124216736,0.014710328501689495,True,0.9049745264594622,1.0
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,relative_backbone_orientation_cosine,146,525,0.042535113782325856,0.0036955140988442214,0.08137471346580749,True,0.08186174437673047,0.1906181146038496
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,rsa,146,527,-0.1556156653793116,-0.17354166211015376,-0.13768966864846943,True,1.0016925257332595e-31,1.984986617320398e-30
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,same_community_as_band_apex,146,525,0.061320665693493655,0.024603564054399146,0.09803776733258816,True,0.007178115485500818,0.024370455022452078
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,same_community_as_band_majority,142,487,0.022020136390578742,-0.018600680107485616,0.0626409528886431,True,0.15540010008390512,0.3213919002800253
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,same_ecod_domain_as_band_apex,146,525,-0.005633875467692957,-0.020147679882019955,0.00887992894663404,True,0.887724827340783,1.0
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,shared_water_count,146,525,-0.002232075008464837,-0.01762245472913995,0.013158304712210276,True,0.6834892282353371,0.9557086614173228
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,shared_water_fraction_of_band_contacts,146,525,-0.0016733520679670343,-0.006487180951655051,0.0031404768157209826,True,0.7877061896700431,1.0
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,shared_water_fraction_of_query_contacts,146,525,0.0008492975944545758,-0.007764650972761617,0.009463246161670769,True,0.5900533317766354,0.8628641342697486
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,shares_any_ecod_domain_with_band,146,525,-0.005633875467692957,-0.020147679882019955,0.00887992894663404,True,0.887724827340783,1.0
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,shortest_nonlocal_contact_path_edges,145,524,-0.5400244300982217,-0.6629657766576593,-0.4170830835387839,True,1.5773024918785618e-12,1.6037285022137e-11
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,shortest_ordinary_contact_path_edges,146,525,-0.5251429145710927,-0.6406077799343703,-0.40967804920781514,True,9.932297501152282e-13,1.0370172982385877e-11
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,torsion_change_from_previous,146,527,-45.40175621867666,-50.381626747072204,-40.421885690281115,True,3.29585398809197e-42,9.276157166484935e-41
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,water_path_at_most_1,146,525,-0.002600669065578146,-0.01797663511685831,0.012775296985702015,True,0.5044037600228255,0.774962105984436
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,water_path_at_most_2,146,525,0.0009009546228427342,-0.015461216495025625,0.017263125740711094,True,0.7122308826373509,0.9788764147782982
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,water_path_at_most_3,146,525,0.0001088794106313669,-0.016226054005001798,0.016443812826264535,True,0.716300760154337,0.9825185722609721
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,water_path_exists,146,525,-0.0012299577681923796,-0.017669062587019935,0.015209147050635178,True,0.5504125118224712,0.8194204808542414
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,water_path_without_direct_ca_contact,146,525,-0.011471922137034315,-0.026120656624598868,0.003176812350530238,True,0.019520472782460274,0.05932513011508271
esm2_top28_bilstm_attn,test,-1,combined,all_eligible_queries,water_path_without_direct_polar_contact,146,525,-0.013955718337532572,-0.028862337356428805,0.000950900681363661,True,0.1770013647703581,0.3588065244092228
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,absolute_backbone_orientation_cosine,140,512,-0.00913722030374591,-0.02447859565649159,0.006204155048999767,True,0.051523568581622346,0.13252817243113987
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,absolute_sequence_separation,140,514,-2.263568001037455,-4.818570765432439,0.2914347633575285,True,0.27184203624171277,0.5085907845678287
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,band_water_contact_count,140,512,0.0,0.0,0.0,True,1.0,1.0
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,direct_ca_contact,140,512,0.06299246117029028,0.03294754078046081,0.09303738156011976,True,7.117169991723721e-09,4.953958467357515e-08
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,direct_putative_polar_contact,140,512,-0.0006494096639104921,-0.007997790837977716,0.006698971510156733,True,0.6146550157654618,0.8874795841015068
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,direct_putative_polar_contact_count,140,512,-0.0006052028805280647,-0.00796616947778048,0.006755763716724351,True,0.6146550157654618,0.8874795841015068
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,disorder,140,514,-0.01700697984037575,-0.021835960267521166,-0.012177999413230334,True,6.209695184944958e-34,1.2561695884544905e-32
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,mean_query_contact_water_degree,133,476,-0.03195954059609473,-0.11074242638381387,0.04682334519162442,True,0.9290596866317958,1.0
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,minimum_ca_distance_angstrom,140,512,-2.8778416304238377,-3.602112062114056,-2.1535711987336192,True,8.301174583253661e-10,6.3487801957266184e-09
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,minimum_heavy_atom_distance_angstrom,140,512,-2.765454815821017,-3.4815454647355386,-2.0493641669064955,True,2.59316019986872e-10,2.0895921610560393e-09
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,minimum_polar_atom_distance_angstrom,140,512,-2.4746790193973855,-3.1655327173342562,-1.7838253214605149,True,7.600909757854836e-09,5.253013078204303e-08
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,neq,140,514,-0.37106663047603533,-0.41057496846128333,-0.33155829249078733,True,1.4349296274686127e-42,4.287128210067763e-41
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,nonlocal_contact_path_exists,140,512,0.006382909771941953,-0.0022380111686804245,0.01500383071256433,True,0.00341796875,0.012406907126168223
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,normalized_query_position,140,514,-0.02268991416532675,-0.0431527136202729,-0.0022271147103806073,True,0.07555082875265669,0.1802453432895077
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,one_water_bridge,140,512,-0.0046095646663052514,-0.008602951983118317,-0.0006161773494921868,True,0.027533155829587486,0.07817452295303506
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,ordinary_contact_path_exists,140,512,0.0,0.0,0.0,True,1.0,1.0
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_distance_to_band_domain_boundary_sequence,140,512,2.0798476982401755,-0.708692150949576,4.868387547429927,True,0.051523568581622346,0.13252817243113987
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_distance_to_community_boundary_edges,139,511,-0.3942607998254383,-0.4911556436926404,-0.2973659559582362,True,1.419571074706475e-09,1.0644042575598357e-08
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_distance_to_ecod_boundary_sequence,140,512,1.7778093845157177,-1.010364036767837,4.565982805799273,True,0.15052769717161288,0.31331702883952006
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_in_any_band,140,514,0.7174886398808477,0.6589208282966069,0.7760564514650884,True,2.0409929932289558e-28,3.704306909206198e-27
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_to_band_contact_count,140,512,0.11669745769084393,0.06663794146851329,0.16675697391317457,True,6.306715100830909e-07,3.745455879453708e-06
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_to_band_contact_fraction,140,512,0.01755905910542758,0.009415610628880152,0.02570250758197501,True,6.306715100830909e-07,3.745455879453708e-06
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,query_water_contact_count,140,512,-0.2724809640509978,-0.3423390025798956,-0.20262292552210004,True,6.0187717660317e-08,3.8703492614680666e-07
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,reachable_query_water_entry_count,140,512,-0.010244485974497135,-0.0181037812495873,-0.0023851906994069687,True,0.012660335802414213,0.040781455464882425
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,relative_backbone_orientation_cosine,140,512,0.013848021112212401,-0.02694428592609402,0.05464032815051882,True,0.27184203624171277,0.5085907845678287
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,rsa,140,514,-0.14602775708581275,-0.16362916038015704,-0.12842635379146847,True,1.0618810807448801e-26,1.8747027807332338e-25
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,same_community_as_band_apex,140,512,0.04240344745895097,0.007970411915714674,0.07683648300218726,True,0.1521208669667595,0.3149453343810735
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,same_community_as_band_majority,137,476,0.02137046265734067,-0.012589532997883245,0.055330458312564584,True,0.23126568219748722,0.4491179548275202
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,same_ecod_domain_as_band_apex,140,512,-0.004575443871338394,-0.022931784696437314,0.013780896953760524,True,0.7754496546815659,1.0
esm2_top28_bilstm_attn,test,-1,combined,sequence_distal_ge21,shared_water_count,140,512,-0.004911448231123726,-0.009201666234247617,-0.0006212302279998347,True,0.027533155829587486,0.07817452295303506
