condition,sign,evaluation_split,feature,feature_type,n_pairs,n_proteins,baseline_auroc,single_feature_auroc,delta_auroc_single_from_baseline,full_query_auroc,without_feature_auroc,delta_auroc_full_minus_without,baseline_macro_protein_auroc,single_feature_macro_protein_auroc,delta_macro_auroc_single_from_baseline,full_query_macro_protein_auroc,without_feature_macro_protein_auroc,delta_macro_auroc_full_minus_without,baseline_average_precision,single_feature_average_precision,full_query_average_precision,without_feature_average_precision
esm2_top28_bilstm_attn,-1,test,torsion_change_from_previous,numeric,4889,167,0.5068084587954698,0.9186305164347534,0.4118220576392836,0.976381924348524,0.9621054812410927,0.014276443107431258,0.5245103441682396,0.9163931767724123,0.39188283260417267,0.963270306064604,0.9505854728758167,0.012684833188787215,0.4993606203176557,0.8766737129526361,0.9787387630976615,0.9644230194050899
esm2_top28_bilstm_attn,-1,test,query_amino_acid_class,categorical,4889,167,0.5068084587954698,0.611160841889928,0.10435238309445827,0.976381924348524,0.9767768698493918,-0.0003949455008678271,0.5245103441682396,0.6131994961580193,0.08868915198977967,0.963270306064604,0.9647850816273964,-0.0015147755627924475,0.4993606203176557,0.5872989811999962,0.9787387630976615,0.9793066677008742
esm2_top28_bilstm_attn,-1,test,normalized_query_position,numeric,4889,167,0.5068084587954698,0.4993403071337198,-0.007468151661749967,0.976381924348524,0.9763728874599449,9.036888579116997e-06,0.5245103441682396,0.4839761828780516,-0.040534161290188,0.963270306064604,0.9640995056971755,-0.0008291996325715534,0.4993606203176557,0.5020418111723455,0.9787387630976615,0.9787471334313698
esm2_top28_bilstm_attn,-1,test,query_in_any_band,numeric,4889,167,0.5068084587954698,0.8909162200100811,0.3841077612146113,0.976381924348524,0.9455741670833676,0.030807757265156388,0.5245103441682396,0.8274671443798778,0.3029568002116382,0.963270306064604,0.9511677532372148,0.012102552827389146,0.4993606203176557,0.8840017195185755,0.9787387630976615,0.9313954045922531
esm2_top28_bilstm_attn,1,validation,neq,numeric,10102,204,0.5136761396188512,0.7804775546035845,0.2668014149847333,0.9535223549274539,0.9403611985052082,0.01316115642224569,0.5277814937049109,0.8048878528702135,0.2771063591653026,0.9391055995605067,0.9048862121693101,0.034219387391196565,0.5058321447795511,0.7398239937357554,0.9631741164656108,0.9533065893371284
esm2_top28_bilstm_attn,1,validation,rsa,numeric,10102,204,0.5136761396188512,0.6725254857493355,0.1588493461304843,0.9535223549274539,0.946251519706084,0.007270835221369842,0.5277814937049109,0.6518733223807969,0.12409182867588597,0.9391055995605067,0.9293162310882263,0.009789368472280402,0.5058321447795511,0.6048988733370282,0.9631741164656108,0.9591847797528781
esm2_top28_bilstm_attn,1,validation,disorder,numeric,10102,204,0.5136761396188512,0.496661507165863,-0.017014632452988177,0.9535223549274539,0.9492119871217355,0.0043103678057183625,0.5277814937049109,0.5308315520130258,0.003050058308114889,0.9391055995605067,0.9262499268929426,0.012855672667564044,0.5058321447795511,0.48529670480689546,0.9631741164656108,0.9604702029368433
esm2_top28_bilstm_attn,1,validation,torsion_change_from_previous,numeric,10102,204,0.5136761396188512,0.5853467642372588,0.07167062461840767,0.9535223549274539,0.952770615869416,0.0007517390580378258,0.5277814937049109,0.6092174074131074,0.08143591370819647,0.9391055995605067,0.9384006109176778,0.0007049886428288632,0.5058321447795511,0.576708231469552,0.9631741164656108,0.9622953954729454
esm2_top28_bilstm_attn,1,validation,query_amino_acid_class,categorical,10102,204,0.5136761396188512,0.6079681988272589,0.09429205920840777,0.9535223549274539,0.9521391362456291,0.0013832186818247827,0.5277814937049109,0.6155322390313981,0.08775074532648719,0.9391055995605067,0.9369724254283938,0.0021331741321128916,0.5058321447795511,0.5879956018279862,0.9631741164656108,0.9622600430523623
esm2_top28_bilstm_attn,1,validation,normalized_query_position,numeric,10102,204,0.5136761396188512,0.5090071102018572,-0.004669029416993986,0.9535223549274539,0.9536914550576227,-0.00016910013016879777,0.5277814937049109,0.5126835820681267,-0.0150979116367842,0.9391055995605067,0.9389591296998888,0.00014646986061783718,0.5058321447795511,0.4973773287437481,0.9631741164656108,0.9632773686021794
esm2_top28_bilstm_attn,1,validation,query_in_any_band,numeric,10102,204,0.5136761396188512,0.9091411359703024,0.39546499635145127,0.9535223549274539,0.8195503269269182,0.13397202800053565,0.5277814937049109,0.8672239565359499,0.33944246283103896,0.9391055995605067,0.8394225048685939,0.09968309469191272,0.5058321447795511,0.9304414673276423,0.9631741164656108,0.7901860789832591
esm2_top28_bilstm_attn,1,test,neq,numeric,9733,203,0.5139527293071962,0.7846776451214491,0.27072491581425295,0.9574009352798979,0.9422044737203238,0.015196461559574104,0.5322182607763906,0.8005420951475848,0.2683238343711942,0.9311235591312204,0.901976601643483,0.029146957487737324,0.5101200628661706,0.7449352847813824,0.9663935552948423,0.9560887350909846
esm2_top28_bilstm_attn,1,test,rsa,numeric,9733,203,0.5139527293071962,0.6631640328931394,0.14921130358594326,0.9574009352798979,0.9515373425805702,0.00586359269932768,0.5322182607763906,0.6286435391602262,0.09642527838383563,0.9311235591312204,0.9261929505899603,0.00493060854126004,0.5101200628661706,0.6000473800234387,0.9663935552948423,0.9628359759415032
esm2_top28_bilstm_attn,1,test,disorder,numeric,9733,203,0.5139527293071962,0.5081343171717811,-0.005818412135415008,0.9574009352798979,0.9529569834584245,0.004443951821473391,0.5322182607763906,0.5282347501211923,-0.003983510655198308,0.9311235591312204,0.9225897666279469,0.008533792503273463,0.5101200628661706,0.49723586563270405,0.9663935552948423,0.9639507746011408
esm2_top28_bilstm_attn,1,test,torsion_change_from_previous,numeric,9733,203,0.5139527293071962,0.5833482175845288,0.06939548827733266,0.9574009352798979,0.9567133039870791,0.0006876312928187911,0.5322182607763906,0.5791986862077895,0.04698042543139891,0.9311235591312204,0.9318340535959511,-0.0007104944647307043,0.5101200628661706,0.5688705124225502,0.9663935552948423,0.9655731179022509
esm2_top28_bilstm_attn,1,test,query_amino_acid_class,categorical,9733,203,0.5139527293071962,0.6006944294898185,0.0867417001826224,0.9574009352798979,0.9569423736685985,0.00045856161129942397,0.5322182607763906,0.5956933839378387,0.0634751231614481,0.9311235591312204,0.9293582350710844,0.0017653240601359643,0.5101200628661706,0.584212627661876,0.9663935552948423,0.9660140269973951
esm2_top28_bilstm_attn,1,test,normalized_query_position,numeric,9733,203,0.5139527293071962,0.5052185873684433,-0.008734141938752882,0.9574009352798979,0.957470859591897,-6.992431199914773e-05,0.5322182607763906,0.5035606043651365,-0.028657656411254062,0.9311235591312204,0.9309047166326435,0.00021884249857684335,0.5101200628661706,0.4957203191786388,0.9663935552948423,0.9664203976576443
esm2_top28_bilstm_attn,1,test,query_in_any_band,numeric,9733,203,0.5139527293071962,0.9149170598853595,0.4009643305781634,0.9574009352798979,0.8176294560386779,0.13977147924122002,0.5322182607763906,0.8788891419431277,0.34667088116673717,0.9311235591312204,0.8171454095979548,0.11397814953326557,0.5101200628661706,0.9325267341766029,0.9663935552948423,0.7901978145068151
