condition,split,sign,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm3_top28_bilstm_attn,validation,-1,H,sequence_entropy,sequence,155,680,633,3.0407412512050724,2.161550322616916,0.8791909285881563,0.758560363436164,0.9998214937401486,True,3.9478049543722604e-24,2.820886085578724e-23
esm3_top28_bilstm_attn,validation,-1,E,mean_neq,neq,8,9,69,1.086551388888889,1.1191745512415825,-0.03262316235269355,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,max_neq,neq,8,9,69,1.5463541666666667,1.3763943813131312,0.16995978535353537,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,neq_peak_fraction,neq,8,9,69,0.025,0.02506087662337662,-6.0876623376620795e-05,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,neq_peak_excess,neq,8,9,69,0.45980277777777767,0.2572198300715488,0.20258294770622884,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,mean_rsa,exposure_length_position,8,9,69,0.10509022756328151,0.21770688907581048,-0.11261666151252897,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,max_rsa,exposure_length_position,8,9,69,0.33536253590136766,0.3790971959224958,-0.043734660021128205,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,log_segment_length,exposure_length_position,8,9,69,2.2465802635356424,1.7242299558674277,0.5223503076682147,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,normalized_midpoint,exposure_length_position,8,9,69,0.543203810933797,0.4482045569147881,0.09499925401900888,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,mean_torsion_change,geometry_boundaries,8,9,69,22.731170270513495,31.921790978867385,-9.190620708353894,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,max_torsion_change,geometry_boundaries,8,9,69,85.08034725160698,86.1285051132096,-1.0481578616026264,,,False,,
esm3_top28_bilstm_attn,validation,-1,E,q3_boundary_fraction,geometry_boundaries,8,9,69,0.270436507936508,0.5156997053872054,-0.24526319745069747,,,False,,
