condition,split,sign,mechanism_class,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,68,150,1008,54.438147790278265,65.83188034939195,-11.393732559113705,-16.720966091473734,-6.066499026753675,True,7.72096507334675e-06,3.8968494011492836e-05
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_betweenness,contact_network,68,150,1008,0.021613445177672167,0.019423824764125346,0.0021896204135468233,-0.001281528239066259,0.005660769066159905,True,0.2286902265979286,0.3270692871159287
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_ca_curvature_degrees,experimental_geometry,68,150,1008,87.01852607046939,83.21264982058483,3.8058762498845473,1.990740608989736,5.621011890779359,True,3.3196881540664347e-06,1.731957153039155e-05
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_closeness,contact_network,68,150,1008,0.18349978714952178,0.18742775739060202,-0.003927970241080216,-0.009958689224706961,0.0021027487425465292,True,0.248149068391741,0.34601766993963484
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_contact_degree,contact_network,68,150,1008,5.827900319455103,5.770947621280055,0.056952698175047785,-0.23758581767517278,0.35149121402526834,True,0.6467530284284679,0.7312718900980972
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_cross_domain_contact_fraction,inter_domain_geometry,68,150,1008,0.012767906801662515,0.02279046278738379,-0.010022555985721273,-0.019816698129894842,-0.00022841384154770328,True,0.09415663992849278,0.16034254207871693
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_cross_domain_contacts,inter_domain_geometry,68,150,1008,0.09246333410084322,0.1514081671411281,-0.058944833040284875,-0.12985530132854733,0.011965635247977599,True,0.2814001790747702,0.38057325189432517
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_distance_to_domain_boundary,inter_domain_geometry,68,150,1008,43.97888733750769,49.000821638133594,-5.021934300625901,-11.337808803120607,1.2939402018688053,True,0.14671979878368913,0.23304524481833402
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_inverse_distance_weighted_degree,contact_network,68,150,1008,0.9633731231431895,0.9411416605154518,0.02223146262773758,-0.023879962115742653,0.06834288737121781,True,0.2740632017481137,0.37391776692960077
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_participation_coefficient,contact_network,68,150,1008,0.17710050710564348,0.1822885684393539,-0.005188061333710421,-0.04444444183334178,0.034068319165920936,True,0.6206434392136034,0.7092340531784656
