condition,split,sign,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm2_frozen_bilstm_attn,train,-1,S,max_ca_curvature_degrees,experimental_geometry,1,1,38,83.20795062367432,82.12353558993681,1.084415033737514,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,1,1,38,152.34716181190342,112.51951920620138,39.82764260570204,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,max_abs_ca_virtual_torsion_degrees,experimental_geometry,1,1,38,152.34716181190342,122.81580421542968,29.53135759647374,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,mean_contact_degree,contact_network,1,1,38,14.0,8.18421052631579,5.815789473684211,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,max_contact_degree,contact_network,1,1,38,14.0,8.5,5.5,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,mean_inverse_distance_weighted_degree,contact_network,1,1,38,2.3125179533648317,1.3782151493210988,0.9343028040437329,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,max_inverse_distance_weighted_degree,contact_network,1,1,38,2.3125179533648317,1.4230393050825947,0.889478648282237,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,mean_betweenness,contact_network,1,1,38,0.02374316581247517,0.013174412732846526,0.010568753079628644,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,max_betweenness,contact_network,1,1,38,0.02374316581247517,0.013855965487431197,0.009887200325043973,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,mean_closeness,contact_network,1,1,38,0.17316672977407546,0.18418588934376445,-0.011019159569688991,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,mean_participation_coefficient,contact_network,1,1,38,0.0,0.0886348723424011,-0.0886348723424011,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,community_boundary_fraction,contact_network,1,1,38,0.0,0.27631578947368424,-0.27631578947368424,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,mean_distance_to_domain_boundary,inter_domain_geometry,1,1,38,88.0,126.67105263157895,-38.671052631578945,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,near_domain_boundary_fraction,inter_domain_geometry,1,1,38,0.0,0.0,0.0,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,mean_cross_domain_contacts,inter_domain_geometry,1,1,38,0.0,0.0,0.0,,,False,,
esm2_frozen_bilstm_attn,train,-1,S,mean_cross_domain_contact_fraction,inter_domain_geometry,1,1,38,0.0,0.0,0.0,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_ca_curvature_degrees,experimental_geometry,1,1,11,88.46271702002731,79.09768370229118,9.365033317736135,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,max_ca_curvature_degrees,experimental_geometry,1,1,11,90.90024274059563,85.90772069237065,4.992522048224984,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,1,1,11,46.809021593896226,82.87967647061515,-36.070654876718926,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,max_abs_ca_virtual_torsion_degrees,experimental_geometry,1,1,11,52.2285168837887,113.47164710734306,-61.24313022355436,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,ca_end_to_end_ratio,experimental_geometry,1,1,10,0.7246997604579912,0.7525437640652068,-0.027844003607215617,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_contact_degree,contact_network,1,1,11,4.333333333333333,4.8062770562770565,-0.47294372294372344,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,max_contact_degree,contact_network,1,1,11,7.0,6.363636363636363,0.6363636363636367,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_inverse_distance_weighted_degree,contact_network,1,1,11,0.7199664631748729,0.7389530680542539,-0.018986604879380975,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,max_inverse_distance_weighted_degree,contact_network,1,1,11,1.104849645246527,0.9888861253575313,0.11596351988899578,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_betweenness,contact_network,1,1,11,0.004477307929795913,0.007634064647562103,-0.0031567567177661904,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,max_betweenness,contact_network,1,1,11,0.01232517907342421,0.01366059139512577,-0.0013354123217015606,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_closeness,contact_network,1,1,11,0.13188452067643783,0.12400475469965459,0.007879765976783235,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_participation_coefficient,contact_network,1,1,11,0.08163265306122451,0.2035702797152873,-0.12193762665406278,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,community_boundary_fraction,contact_network,1,1,11,0.3333333333333333,0.44372294372294374,-0.11038961038961043,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_distance_to_domain_boundary,inter_domain_geometry,1,1,11,12.0,61.72727272727273,-49.72727272727273,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,near_domain_boundary_fraction,inter_domain_geometry,1,1,11,0.0,0.045454545454545456,-0.045454545454545456,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_cross_domain_contacts,inter_domain_geometry,1,1,11,0.0,1.0757575757575757,-1.0757575757575757,,,False,,
esm2_frozen_bilstm_attn,train,-1,G,mean_cross_domain_contact_fraction,inter_domain_geometry,1,1,11,0.0,0.16491538764266037,-0.16491538764266037,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_ca_curvature_degrees,experimental_geometry,4,4,34,86.51190405356365,69.64237106014329,16.869532993420382,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,max_ca_curvature_degrees,experimental_geometry,4,4,34,92.76283390083697,78.52061566047925,14.242218240357712,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,4,4,34,61.950408590262924,100.53929281036429,-38.58888422010138,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,max_abs_ca_virtual_torsion_degrees,experimental_geometry,4,4,34,108.34245282245823,124.80406439548551,-16.461611573027277,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,ca_end_to_end_ratio,experimental_geometry,2,2,6,0.2410433402969958,0.5594657546974371,-0.3184224144004413,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_contact_degree,contact_network,4,4,35,6.326666666666667,4.387261904761905,1.9394047619047616,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,max_contact_degree,contact_network,4,4,35,9.25,5.842857142857143,3.4071428571428575,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_inverse_distance_weighted_degree,contact_network,4,4,35,1.0340533144770483,0.7205812665952432,0.31347204788180516,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,max_inverse_distance_weighted_degree,contact_network,4,4,35,1.5227588487536978,0.9533244127545573,0.5694344359991406,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_betweenness,contact_network,4,4,35,0.02601449339455375,0.015048713980812365,0.010965779413741387,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,max_betweenness,contact_network,4,4,35,0.0745844086776872,0.028495600030643123,0.046088808647044094,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_closeness,contact_network,4,4,35,0.23724339893880828,0.19112245798496763,0.046120940953840665,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_participation_coefficient,contact_network,4,4,35,0.37281890160972053,0.15329547257615567,0.21952342903356487,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,community_boundary_fraction,contact_network,4,4,35,0.8466666666666667,0.37916666666666665,0.4675,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_distance_to_domain_boundary,inter_domain_geometry,4,4,35,58.5,34.995535714285715,23.504464285714285,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,near_domain_boundary_fraction,inter_domain_geometry,4,4,35,0.04,0.18476190476190477,-0.14476190476190476,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_cross_domain_contacts,inter_domain_geometry,4,4,35,0.0,0.0,0.0,,,False,,
esm2_frozen_bilstm_attn,train,-1,C,mean_cross_domain_contact_fraction,inter_domain_geometry,4,4,35,0.0,0.0,0.0,,,False,,
esm2_frozen_bilstm_attn,validation,-1,H,mean_ca_curvature_degrees,experimental_geometry,155,607,707,87.58874930498078,85.2253779108296,2.3633713941511822,1.551928431137949,3.1748143571644154,True,2.3213604549266753e-10,1.026539329202869e-09
esm2_frozen_bilstm_attn,validation,-1,H,max_ca_curvature_degrees,experimental_geometry,155,607,707,92.46484178497018,90.75078789886159,1.7140538861085808,1.1892837865043648,2.2388239857127967,True,2.981563118782621e-11,1.4086645714618074e-10
esm2_frozen_bilstm_attn,validation,-1,H,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,155,607,707,52.86700187802209,60.39051247639232,-7.523510598370232,-9.722880546325442,-5.324140650415023,True,5.223301148025729e-12,2.6916850270874525e-11
esm2_frozen_bilstm_attn,validation,-1,H,max_abs_ca_virtual_torsion_degrees,experimental_geometry,155,607,707,90.22102401184165,94.96987383274468,-4.748849820903027,-10.350708959368276,0.8530093175622229,True,0.2588754464905232,0.33267251947198456
esm2_frozen_bilstm_attn,validation,-1,H,ca_end_to_end_ratio,experimental_geometry,154,600,619,0.39596871382850446,0.45338593414629896,-0.057417220317794594,-0.07408487930149836,-0.04074956133409083,True,5.036423957239954e-15,3.5365658337102534e-14
esm2_frozen_bilstm_attn,validation,-1,H,mean_contact_degree,contact_network,155,607,707,6.0005696140963725,5.633254883618979,0.3673147304773932,0.2067696571094166,0.5278598038453698,True,9.403167048432639e-06,2.7753458401609497e-05
esm2_frozen_bilstm_attn,validation,-1,H,max_contact_degree,contact_network,155,607,707,9.45502373970116,8.505539883371952,0.9494838563292073,0.6504751701308593,1.2484925425275553,True,4.1240645218963076e-10,1.7716149441961284e-09
esm2_frozen_bilstm_attn,validation,-1,H,mean_inverse_distance_weighted_degree,contact_network,155,607,707,0.9908122430391363,0.9209590663539772,0.06985317668515902,0.04404493958801774,0.0956614137823003,True,2.3178872082052654e-07,7.878350670442364e-07
esm2_frozen_bilstm_attn,validation,-1,H,max_inverse_distance_weighted_degree,contact_network,155,607,707,1.5377109081647673,1.3827140958263462,0.15499681233842116,0.10620765563972528,0.20378596903711704,True,3.5981638839178113e-10,1.5561602178162313e-09
esm2_frozen_bilstm_attn,validation,-1,H,mean_betweenness,contact_network,155,607,707,0.022610389099633962,0.019081817517458244,0.0035285715821757233,0.0018884981359065368,0.00516864502844491,True,9.833308773946378e-07,3.181511041292018e-06
esm2_frozen_bilstm_attn,validation,-1,H,max_betweenness,contact_network,155,607,707,0.06186592202781564,0.04930143815088576,0.012564483876929886,0.00799363554709553,0.01713533220676424,True,7.169596802478472e-11,3.272408826274102e-10
esm2_frozen_bilstm_attn,validation,-1,H,mean_closeness,contact_network,155,607,707,0.20446460760312432,0.19775665215318566,0.006707955449938689,0.0037670659100356722,0.009648844989841707,True,1.8655987864415137e-05,5.3518187409029286e-05
esm2_frozen_bilstm_attn,validation,-1,H,mean_participation_coefficient,contact_network,155,607,707,0.23683760424202624,0.20425654041435953,0.03258106382766667,0.012696023665895083,0.05246610398943826,True,0.0026260455590256366,0.005533530460733328
esm2_frozen_bilstm_attn,validation,-1,H,community_boundary_fraction,contact_network,155,607,707,0.5604743340989271,0.4883391106765483,0.07213522342237905,0.028498466536718663,0.11577198030803942,True,0.001841182314378626,0.003988188131823532
esm2_frozen_bilstm_attn,validation,-1,H,mean_distance_to_domain_boundary,inter_domain_geometry,155,600,698,43.84692546187385,43.326736162988965,0.5201892988848869,-3.236672410060239,4.277051007830012,True,0.958681729660959,0.968533794866961
esm2_frozen_bilstm_attn,validation,-1,H,near_domain_boundary_fraction,inter_domain_geometry,155,600,698,0.014069659644713527,0.03725679680210914,-0.023187137157395607,-0.03962667617736522,-0.006747598137425991,True,0.01632755931307405,0.0289613057628156
esm2_frozen_bilstm_attn,validation,-1,H,mean_cross_domain_contacts,inter_domain_geometry,155,600,698,0.2241122297473456,0.20746339497705021,0.016648834770295384,-0.03161381572219266,0.06491148526278342,True,0.35763039672385766,0.4350801018687197
esm2_frozen_bilstm_attn,validation,-1,H,mean_cross_domain_contact_fraction,inter_domain_geometry,155,600,698,0.02988834037240647,0.03019120219217547,-0.0003028618197689973,-0.006670491235607284,0.00606476759606929,True,0.9904682033927954,0.9931882023821047
esm2_frozen_bilstm_attn,validation,-1,E,mean_ca_curvature_degrees,experimental_geometry,29,36,265,56.64140629272175,57.95232573282841,-1.3109194401066684,-2.98415588928684,0.3623170090735035,True,0.19080423740150576,0.25493760104456287
esm2_frozen_bilstm_attn,validation,-1,E,max_ca_curvature_degrees,experimental_geometry,29,36,265,72.3865761898872,73.26187042277908,-0.8752942328919053,-3.9951151705888455,2.2445267048050344,True,0.4957887064737012,0.5685221775445403
esm2_frozen_bilstm_attn,validation,-1,E,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,29,36,265,149.14585676009955,138.8760149508891,10.269841809210464,5.345394079765654,15.194289538655273,True,0.0005194443313058342,0.0012236863694172462
esm2_frozen_bilstm_attn,validation,-1,E,max_abs_ca_virtual_torsion_degrees,experimental_geometry,29,36,265,176.5698376226883,170.3840574373868,6.185780185301527,3.846168190970769,8.525392179632286,True,7.252170003228448e-05,0.00019458351534571387
