condition,split,catalog_scope,sign,analysis_component,metric,estimate_equal_protein_mean,bootstrap_ci_lower_95,bootstrap_ci_upper_95,n_protein_rows,n_finite_protein_rows,n_bootstrap,test_set_primary,direction
esm3_frozen_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_75,0.36156204906204903,0.2954160474682862,0.4338909684188804,208,126,2000,True,
esm3_frozen_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,mean_matched_interval_iou,0.6383507876783805,0.611435970830107,0.6643801564554463,208,156,2000,True,
esm3_frozen_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,mean_matched_interval_iou,0.6522781832617899,0.6234061854956982,0.6828694626199706,208,122,2000,True,
esm3_frozen_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,median_matched_interval_iou,0.6385387090979197,0.6100071849999468,0.6662295982014053,208,156,2000,True,
esm3_frozen_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,median_matched_interval_iou,0.6491631774418661,0.6198015348747612,0.6802308683465549,208,122,2000,True,
esm3_frozen_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,observed_only_bands,4.230769230769231,3.826923076923077,4.634855769230768,208,208,2000,True,
esm3_frozen_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,observed_only_bands,4.336538461538462,3.9663461538461537,4.716346153846154,208,208,2000,True,
esm3_frozen_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,shifted_attention_only_bands,0.28846153846153844,0.21153846153846154,0.3701923076923077,208,208,2000,True,
esm3_frozen_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,shifted_attention_only_bands,0.1346153846153846,0.08653846153846154,0.19230769230769232,208,208,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_25,0.6383050804321523,0.5927006893798358,0.6853547227926767,208,181,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_25,0.4217352554852555,0.37203809886323186,0.47227434396653273,208,180,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_5,0.5398518608463361,0.4907662223938163,0.5913324298371035,208,181,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_5,0.3653082873916207,0.317013092023338,0.4161270826645594,208,180,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_75,0.2569024744439109,0.2167919095571376,0.2987600612867471,208,181,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_75,0.1746588134088134,0.1385335085076359,0.2129629550766367,208,180,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_25,0.6369905981162526,0.5868962440130546,0.6851616016576576,208,191,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_25,0.7056585292344786,0.647564516129032,0.7598046126559991,208,158,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_5,0.5324472938347284,0.4833894057995222,0.5810858297625594,208,191,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_5,0.6031118143459915,0.5405271549409235,0.6616234015007398,208,158,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_75,0.26666910750680384,0.22625183614023148,0.31060614561819677,208,191,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_75,0.3102245328511151,0.2568431845003934,0.36864975460292826,208,158,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,mean_matched_interval_iou,0.6558570847341023,0.6325296581883985,0.6783356307355491,208,163,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,mean_matched_interval_iou,0.6726519577192492,0.6460762409909921,0.6998779128097057,208,138,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,median_matched_interval_iou,0.6618981389979576,0.6372451664709242,0.6857306247608796,208,163,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,median_matched_interval_iou,0.6720179586520582,0.6452527786051122,0.6987345904038856,208,138,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,observed_only_bands,1.3173076923076923,1.1105769230769231,1.5528846153846154,208,208,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,observed_only_bands,2.1490384615384617,1.8653846153846154,2.490504807692307,208,208,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,shifted_attention_only_bands,1.0480769230769231,0.8894230769230769,1.2163461538461537,208,208,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,shifted_attention_only_bands,0.5144230769230769,0.40853365384615387,0.6346153846153846,208,208,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_observed_iou_ge_0_25,0.2123013033218313,0.18014612549803813,0.24555077880261875,208,203,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_observed_iou_ge_0_25,0.12347608980620393,0.09719182947380645,0.15174058505556923,208,201,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_observed_iou_ge_0_5,0.16697938206330132,0.1386058693717228,0.19612591232759852,208,203,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_observed_iou_ge_0_5,0.10109030809206401,0.07785950305447288,0.12703914364388363,208,201,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_observed_iou_ge_0_75,0.08395489474372024,0.06467167637591566,0.10448895066903043,208,203,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_observed_iou_ge_0_75,0.051128518995068595,0.034918908343194666,0.07064383137046312,208,201,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_25,0.8362570028011205,0.7860860142668179,0.8810480055658628,208,136,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_25,0.8676835317460316,0.8039061330113807,0.9255565476190475,208,96,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_5,0.6862394957983193,0.6245614565270553,0.7434913108474259,208,136,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_5,0.7357390873015873,0.6526940724206349,0.8204106975889935,208,96,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_75,0.337359943977591,0.27663389725843845,0.3957347775175645,208,136,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_75,0.36842757936507936,0.284454605094726,0.45994189342403635,208,96,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,mean_matched_interval_iou,0.6464227002755142,0.6151793062070721,0.6770205034061716,208,132,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,mean_matched_interval_iou,0.6696633342179319,0.6301996448264565,0.7093988556941037,208,87,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,median_matched_interval_iou,0.6428652471266108,0.6109602544652768,0.6746435060909272,208,132,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,median_matched_interval_iou,0.665943818314508,0.6267957329616389,0.7055007537013193,208,87,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,observed_only_bands,4.778846153846154,4.326923076923077,5.2548076923076925,208,208,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,observed_only_bands,4.7451923076923075,4.307572115384615,5.211538461538462,208,208,2000,True,
esm3_top28_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,shifted_attention_only_bands,0.24519230769230768,0.16826923076923078,0.3269230769230769,208,208,2000,True,
esm3_top28_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,shifted_attention_only_bands,0.09134615384615384,0.052884615384615384,0.1346153846153846,208,208,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_25,0.6275163351006047,0.5789665272362332,0.6747090025608362,208,178,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_25,0.47320638163334794,0.42228952254587854,0.5263511940835774,208,178,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_5,0.5652161664802114,0.5167115992325488,0.6093047351240372,208,178,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_5,0.42693609449227427,0.37478582041555536,0.47992006996121034,208,178,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_75,0.23798681031827099,0.1963500350708434,0.27566288867797495,208,178,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_observed_iou_ge_0_75,0.1634912528170955,0.12783341439850054,0.20092179468411314,208,178,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_25,0.6879063027368112,0.6376557086196917,0.7345792191578707,208,177,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_25,0.7541459733177525,0.6999923497827225,0.8063610745934364,208,163,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_5,0.6257500346483397,0.5755784995655686,0.6737825855392298,208,177,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_5,0.6712581556139837,0.6119151913796238,0.7291006680722251,208,163,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_75,0.2699584627550729,0.22553905733183927,0.316002045510458,208,177,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_75,0.2682564027656052,0.21485253589450917,0.32254643099053193,208,163,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,mean_matched_interval_iou,0.6793838856774905,0.6601940543718848,0.6972493625458012,208,156,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,mean_matched_interval_iou,0.6656438010830317,0.6418517726252599,0.6894162178130284,208,142,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,median_matched_interval_iou,0.6860905321098839,0.6660836743201881,0.7050144702116424,208,156,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,median_matched_interval_iou,0.6664102153289998,0.6421444327383717,0.6907056438935675,208,142,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,observed_only_bands,1.2548076923076923,1.0625,1.4615384615384615,208,208,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,observed_only_bands,1.8028846153846154,1.5384615384615385,2.0721153846153846,208,208,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,-1,hungarian_interval_iou,shifted_attention_only_bands,0.8461538461538461,0.7259615384615384,0.9807692307692307,208,208,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,-1,hungarian_interval_iou,shifted_attention_only_bands,0.44711538461538464,0.34615384615384615,0.5625,208,208,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_observed_iou_ge_0_25,0.23369828338960882,0.20284600652144968,0.2689025349207925,208,206,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_observed_iou_ge_0_25,0.15039336923570776,0.12097255023832694,0.1837224733189578,208,206,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_observed_iou_ge_0_5,0.20846239468284633,0.17823016053255025,0.24158606002801522,208,206,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_observed_iou_ge_0_5,0.13699149333383187,0.11006911572326632,0.16862173564292604,208,206,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_observed_iou_ge_0_75,0.1041624294869335,0.08248985673455073,0.12884496704829493,208,206,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_observed_iou_ge_0_75,0.06735179540688194,0.04789631367067028,0.09054659888519982,208,206,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_25,0.816173469387755,0.7659270585635022,0.8647362211751268,208,140,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_25,0.8888495992456388,0.8310456037018538,0.9405967816169372,208,101,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_5,0.7412641723356009,0.6819727891156464,0.7971299494156637,208,140,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_5,0.8104667609618105,0.7385996914328833,0.8750057234432234,208,101,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_75,0.36538548752834465,0.30057038346344583,0.4322012549311963,208,140,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,fraction_shifted_attention_iou_ge_0_75,0.41702027345591697,0.3262980367585631,0.503409520373806,208,101,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,mean_matched_interval_iou,0.668536468411131,0.6408560913667278,0.6984857330445983,208,130,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,mean_matched_interval_iou,0.682495370126949,0.6440751985898262,0.7206291183156494,208,95,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,median_matched_interval_iou,0.6680585243591316,0.6388599802042103,0.6981594182498786,208,130,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,median_matched_interval_iou,0.6840910259331312,0.6455584307939779,0.7212653559592334,208,95,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,observed_only_bands,4.399038461538462,3.9998798076923077,4.8076923076923075,208,208,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,observed_only_bands,4.4951923076923075,4.110576923076923,4.913461538461538,208,208,2000,True,
esm3_top4_bilstm_attn,test,mean_candidate,1,hungarian_interval_iou,shifted_attention_only_bands,0.2548076923076923,0.1873798076923077,0.3317307692307692,208,208,2000,True,
esm3_top4_bilstm_attn,test,seed_stable,1,hungarian_interval_iou,shifted_attention_only_bands,0.07211538461538461,0.038461538461538464,0.11057692307692307,208,208,2000,True,
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.17325734325734324,0.13298002370051648,0.21592098344405725,208,185,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.20257936507936508,0.16237188286226156,0.2440263066466897,208,170,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.16335598043931376,0.12572940818025086,0.20261434102370846,208,180,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.24379826254826253,0.19505226840178144,0.2951933132606066,208,148,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.5622459822459822,0.50967727002102,0.610866431766256,208,185,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.7365289449112978,0.683285638779825,0.7831024096385544,208,170,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.4584736251402919,0.4071308798468763,0.5075333263394561,208,180,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.7617975117975118,0.7039194680541936,0.8154488959326422,208,148,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.5165874065874067,0.4634310058466279,0.5663945859160668,208,185,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.6696638655462185,0.6147566739960285,0.7201743246016986,208,170,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.4378823953823954,0.38623588546840865,0.4876410047703692,208,180,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.7195972758472758,0.6622773648586128,0.776603998993964,208,148,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.5485008085008085,0.49516074121879566,0.5952832042308166,208,185,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.7183776844070962,0.6654997005053566,0.768080998962502,208,170,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_5_residues,0.45490219656886327,0.40326370954221996,0.504069398447452,208,180,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_5_residues,0.7556038181038179,0.6981671608525986,0.8104907903439154,208,148,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,median_nearest_apex_distance,13.764331210191083,10.585815427719101,17.320213765337417,208,157,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,median_nearest_apex_distance,7.369426751592357,5.364122361608921,9.711345934650456,208,157,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,median_nearest_apex_distance,17.421641791044777,13.33716966966967,22.27683641387195,208,134,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,median_nearest_apex_distance,5.813432835820896,3.853745822239846,8.078415382763602,208,134,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,source_present_target_missing,0.1346153846153846,0.09134615384615384,0.18269230769230768,208,208,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,source_present_target_missing,0.0625,0.03365384615384615,0.09615384615384616,208,208,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,source_present_target_missing,0.22115384615384615,0.16346153846153846,0.27884615384615385,208,208,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,source_present_target_missing,0.0673076923076923,0.03365384615384615,0.10576923076923077,208,208,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_0_residues,0.147082335565984,0.11680029517973296,0.17828127709054126,208,206,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_0_residues,0.4865649963689179,0.42467677196481673,0.5531251979201783,208,153,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_0_residues,0.11740129853519946,0.08950332689313943,0.14748616376630042,208,204,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_0_residues,0.49841269841269836,0.4218055141579732,0.5761995560936238,208,126,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_10_residues,0.2959223567552643,0.2571263521637399,0.3371214418123941,208,206,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_10_residues,0.9309368191721134,0.8970926125478927,0.9635485663082437,208,153,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_10_residues,0.21760127056179684,0.1843058900526693,0.253341806640537,208,204,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_10_residues,0.9593915343915344,0.9306605420439079,0.9844470802919708,208,126,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_2_residues,0.27850249236938046,0.2399847107683165,0.31863505168194295,208,206,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_2_residues,0.9002178649237473,0.8592333333333332,0.9382242236024845,208,153,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_2_residues,0.20689671096017848,0.17357729123241403,0.2421641057190571,208,204,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_2_residues,0.9210317460317461,0.8777744708994708,0.959275093220857,208,126,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_5_residues,0.2872133877307612,0.24962234330918776,0.32736309255172713,208,206,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,fraction_within_5_residues,0.9293028322440088,0.8947760135135138,0.9624216441732366,208,153,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,0.21393647130876234,0.18078898869840623,0.24967219481308758,208,204,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,fraction_within_5_residues,0.9593915343915344,0.9306605420439079,0.9844470802919708,208,126,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,46.3562091503268,37.477888392189136,55.723684812898085,208,153,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,median_nearest_apex_distance,2.8986928104575163,1.4893522626441882,4.572923041790363,208,153,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,55.75,45.54015337842454,66.26395591085272,208,126,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,median_nearest_apex_distance,1.8888888888888888,0.9402505760368663,3.0117309100897267,208,126,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.2548076923076923,0.19230769230769232,0.3173076923076923,208,208,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,mean_candidate,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,shifted_attention_to_observed
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.375,0.3076923076923077,0.4375,208,208,2000,True,observed_to_shifted_attention
esm2_frozen_bilstm_attn,test,seed_stable,1,nearest_apex_localization,source_present_target_missing,0.0,0.0,0.0,208,208,2000,True,shifted_attention_to_observed
esm2_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.15276573681746097,0.11618792215972217,0.19258601351196247,208,174,2000,True,observed_to_shifted_attention
esm2_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_0_residues,0.21013730645632486,0.16396467733053524,0.25988669590643276,208,163,2000,True,shifted_attention_to_observed
esm2_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.128433656901865,0.09223524251638006,0.16658184216083552,208,173,2000,True,observed_to_shifted_attention
esm2_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_0_residues,0.219481981981982,0.16686025187500855,0.2730370569923371,208,148,2000,True,shifted_attention_to_observed
esm2_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.5440988609092058,0.49260510902707616,0.5967833949856619,208,174,2000,True,observed_to_shifted_attention
esm2_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_10_residues,0.8238241308793454,0.773111042216782,0.8729266886996958,208,163,2000,True,shifted_attention_to_observed
esm2_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.45617450949820887,0.4010063643354235,0.5088082429235027,208,173,2000,True,observed_to_shifted_attention
esm2_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_10_residues,0.8432271557271557,0.7885867232799161,0.8961663832199548,208,148,2000,True,shifted_attention_to_observed
esm2_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.44540087945260354,0.3949360889133414,0.49880515318015334,208,174,2000,True,observed_to_shifted_attention
esm2_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_2_residues,0.6635845749342681,0.605595231027301,0.7176949694866758,208,163,2000,True,shifted_attention_to_observed
esm2_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.38545221637707183,0.3331465702745196,0.436253581703459,208,173,2000,True,observed_to_shifted_attention
esm2_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_2_residues,0.6982947232947233,0.6358438369039036,0.7599107687614398,208,148,2000,True,shifted_attention_to_observed
esm2_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.5217033126515884,0.47007069244662686,0.574301787114,208,174,2000,True,observed_to_shifted_attention
esm2_top28_bilstm_attn,test,mean_candidate,-1,nearest_apex_localization,fraction_within_5_residues,0.7920245398773007,0.7390581139308683,0.8423200981321742,208,163,2000,True,shifted_attention_to_observed
esm2_top28_bilstm_attn,test,seed_stable,-1,nearest_apex_localization,fraction_within_5_residues,0.44007211478309743,0.38619655155254307,0.49249597483548896,208,173,2000,True,observed_to_shifted_attention
