attention_source,profile,condition_pair,n_proteins,n_seed_pair_observations,profile_spearman_mean,profile_spearman_std_between_proteins,profile_spearman_n_proteins,profile_spearman_ci95_low,profile_spearman_ci95_high,top10_residue_jaccard_mean,top10_residue_jaccard_std_between_proteins,top10_residue_jaccard_n_proteins,top10_residue_jaccard_ci95_low,top10_residue_jaccard_ci95_high,band_mask_jaccard_mean,band_mask_jaccard_std_between_proteins,band_mask_jaccard_n_proteins,band_mask_jaccard_ci95_low,band_mask_jaccard_ci95_high,band_peak_match_precision_mean,band_peak_match_precision_std_between_proteins,band_peak_match_precision_n_proteins,band_peak_match_precision_ci95_low,band_peak_match_precision_ci95_high,band_peak_match_recall_mean,band_peak_match_recall_std_between_proteins,band_peak_match_recall_n_proteins,band_peak_match_recall_ci95_low,band_peak_match_recall_ci95_high,band_peak_match_f1_mean,band_peak_match_f1_std_between_proteins,band_peak_match_f1_n_proteins,band_peak_match_f1_ci95_low,band_peak_match_f1_ci95_high,band_peak_mean_distance_mean,band_peak_mean_distance_std_between_proteins,band_peak_mean_distance_n_proteins,band_peak_mean_distance_ci95_low,band_peak_mean_distance_ci95_high,band_count_absdiff_mean,band_count_absdiff_std_between_proteins,band_count_absdiff_n_proteins,band_count_absdiff_ci95_low,band_count_absdiff_ci95_high,both_no_bands_mean,both_no_bands_std_between_proteins,both_no_bands_n_proteins,both_no_bands_ci95_low,both_no_bands_ci95_high,either_no_bands_mean,either_no_bands_std_between_proteins,either_no_bands_n_proteins,either_no_bands_ci95_low,either_no_bands_ci95_high,normalized_row_entropy_absdiff_mean,normalized_row_entropy_absdiff_std_between_proteins,normalized_row_entropy_absdiff_n_proteins,normalized_row_entropy_absdiff_ci95_low,normalized_row_entropy_absdiff_ci95_high,long_range_mass_absdiff_mean,long_range_mass_absdiff_std_between_proteins,long_range_mass_absdiff_n_proteins,long_range_mass_absdiff_ci95_low,long_range_mass_absdiff_ci95_high,diagonal_mass_absdiff_mean,diagonal_mass_absdiff_std_between_proteins,diagonal_mass_absdiff_n_proteins,diagonal_mass_absdiff_ci95_low,diagonal_mass_absdiff_ci95_high,top10_profile_mass_absdiff_mean,top10_profile_mass_absdiff_std_between_proteins,top10_profile_mass_absdiff_n_proteins,top10_profile_mass_absdiff_ci95_low,top10_profile_mass_absdiff_ci95_high
bilstm_self_attention,flexible_support,esm2_top4_bilstm_attn vs esm3_top28_bilstm_attn,208,1872,0.8078736485220818,0.07535721617789218,207,0.7977224637783688,0.8171839156099917,0.4183084525692982,0.1396515743675466,208,0.39998381719741766,0.43720276327322555,0.39990474389649905,0.16181866665538575,208,0.3789944014744681,0.42210201225687016,0.5949949400670554,0.21020820523071568,208,0.5651021138761523,0.6224777256367799,0.602148482156495,0.2210365042091028,208,0.572360257338222,0.6330002113345463,0.5885550508984595,0.20583451527011898,208,0.5600197794285956,0.6158771266297118,0.7397493728703275,0.34667452891169354,206,0.6937954441597748,0.788633956931388,0.7622863247863249,0.5452592154395767,208,0.6906917735042736,0.8370726495726496,0.0,0.0,208,0.0,0.0,0.00641025641025641,0.0729821665254222,208,0.0,0.017628205128205125,,,0,,,,,0,,,,,0,,,0.09922428169142944,0.0577151547150624,207,0.09150548901321781,0.10712849894138021
bilstm_self_attention,flexible_support,esm2_top4_bilstm_attn vs esm3_top4_bilstm_attn,208,1872,0.8135274205647995,0.0710914398543074,207,0.8041545440383304,0.8229135713033595,0.42103814971401915,0.14621246406600036,208,0.4008675429607016,0.4407361158482177,0.40180963307334466,0.1639999715975325,208,0.38063273414703164,0.42421191684799414,0.5983507996929471,0.20001190865550592,208,0.5706437236530386,0.6260215327763405,0.6276422918249841,0.21653795620214045,208,0.5996168093984601,0.6575744849212398,0.6020676513175277,0.19859330256707303,208,0.5748369157635687,0.630074244324222,0.722378897621616,0.3722851669809832,206,0.6733884854283316,0.7734117619989385,0.750534188034188,0.5413919265424513,208,0.6768162393162392,0.8269230769230768,0.0021367521367521365,0.0243273888418074,208,0.0,0.005876068376068377,0.007478632478632479,0.0791564386072804,208,0.0,0.0202991452991453,,,0,,,,,0,,,,,0,,,0.0882584319911984,0.05471322309711899,207,0.08087365414263098,0.09580335345417687
bilstm_self_attention,flexible_support,esm3_frozen_bilstm_attn vs esm3_top28_bilstm_attn,208,1872,0.8441736831773974,0.08471952522034742,208,0.831928450596829,0.8542086721956962,0.4776469931276536,0.1103030233171449,208,0.46285274853003794,0.49225704612207055,0.4651395492898868,0.1225855272141224,208,0.44865479910105516,0.48168395374398165,0.6786454849756132,0.15317990719242516,208,0.6580006450769671,0.6988973847036747,0.6462572654079064,0.15134062515798924,208,0.6263043406172414,0.6669404592691851,0.650348487076587,0.1412178273300187,208,0.6315177725440284,0.669207121032372,0.6626036261704539,0.25154787655940686,207,0.6286575698225255,0.6968502782889859,0.7382478632478632,0.4697361591562724,208,0.6730769230769231,0.8050213675213674,0.0,0.0,208,0.0,0.0,0.003205128205128205,0.046225016352102424,208,0.0,0.009615384615384616,,,0,,,,,0,,,,,0,,,0.06443228338397652,0.029874443115125982,208,0.06047182147495707,0.0685260521526932
bilstm_self_attention,flexible_support,esm3_frozen_bilstm_attn vs esm3_top4_bilstm_attn,208,1872,0.8698023663523373,0.05659899189113064,208,0.8615115848014541,0.8770738678405541,0.5052877726192082,0.1156442501128969,208,0.49025737486016635,0.5211033853851095,0.49382028911067355,0.13238186123792164,208,0.47514361807196953,0.5125085085726325,0.6917296986607884,0.15355843327853352,208,0.6705758814132212,0.7119204507876383,0.6772480101807026,0.15290835231075559,208,0.6557286865259622,0.698026106987445,0.6737187120751322,0.14472447927896734,208,0.6538036711055415,0.6932098821509627,0.5855455308580308,0.25280675868400854,208,0.5516258885790136,0.6198682254281213,0.6581196581196581,0.4147895977187618,208,0.6046875,0.7126201923076922,0.0010683760683760683,0.015408338784034142,208,0.0,0.003205128205128205,0.005341880341880342,0.0585704893506342,208,0.0,0.014436431623931552,,,0,,,,,0,,,,,0,,,0.05973597999524539,0.02730406153566162,208,0.05614338224306384,0.06352385479278455
bilstm_self_attention,flexible_support,esm3_top28_bilstm_attn vs esm3_top4_bilstm_attn,208,1872,0.8829728733305691,0.07760355747520696,208,0.8715492615797572,0.8918977404584327,0.530467559299465,0.11026053064374763,208,0.5158307537703567,0.5458934318908449,0.5237304756844685,0.13177935894472828,208,0.5050609730155196,0.5413640107180877,0.7034927130680335,0.1538581086945893,208,0.6828790754962629,0.7243180131982214,0.7258143476893477,0.1620327552355321,208,0.7019266015620184,0.7457664519122852,0.7034192526292944,0.1500610978115277,208,0.6816076435072469,0.7240211342295567,0.5620686777289031,0.22806760874821855,207,0.532292481888899,0.5952572096337193,0.6794871794871794,0.436675986211635,208,0.6228632478632478,0.7409188034188033,0.0,0.0,208,0.0,0.0,0.003205128205128205,0.032606975194439204,208,0.0,0.008012820512820512,,,0,,,,,0,,,,,0,,,0.055591662793476875,0.024809406854279722,208,0.05249047102556602,0.05891715009111046
bilstm_self_attention,raw_received,esm2_frozen_bilstm_attn vs esm2_top28_bilstm_attn,208,1872,0.7243713671079218,0.11934756500752702,208,0.7078996986017673,0.739805681071121,0.34688185266728944,0.11456392579058342,208,0.3317070870527761,0.3621393579324164,0.33605423648595445,0.13443062034891323,208,0.3176648147931024,0.3549191130233829,0.540036061729595,0.19266937385608815,208,0.5147835298914083,0.564275109487567,0.5403994947499849,0.18234456102725205,208,0.5148820162170347,0.5665037718041935,0.5297149089671414,0.17758222244527533,208,0.5054596266748695,0.5533570989456483,0.756918237974202,0.330513580695746,204,0.712537221292838,0.8017751425415846,0.8450854700854701,0.47941294024711173,208,0.7788461538461539,0.9139957264957264,0.0,0.0,208,0.0,0.0,0.003205128205128205,0.0326069751944392,208,0.0,0.008012820512820512,0.021427948677554008,0.011168104347022013,208,0.019852078220254695,0.022932994784864328,0.0102723196826674,0.009198896445892018,208,0.009057600561767819,0.011478580776121766,0.010272319682667412,0.009198896445892012,208,0.009031292266349024,0.01163766269798832,0.025953946315423283,0.018004795262037104,208,0.023633519388670778,0.028495969921245444
bilstm_self_attention,raw_received,esm2_frozen_bilstm_attn vs esm2_top4_bilstm_attn,208,1872,0.7868003208422135,0.10761438532401155,208,0.7707949994921419,0.8001287057976185,0.4007782075656735,0.13279539793176565,208,0.3816089640547572,0.41787679362505487,0.39103965723334294,0.1513709793588861,208,0.3707144295899015,0.4118598437371084,0.5794326606319913,0.20164812667644946,208,0.5526401571954751,0.6063271328650054,0.5957273206672246,0.20139901526603335,208,0.567901114643903,0.6216634681869057,0.5783140354625276,0.19460699234713003,208,0.5515982994436468,0.6041971420505667,0.6615207534109975,0.3104211360432369,205,0.6218532963197597,0.7068104398612528,0.7841880341880341,0.4813766572569006,208,0.7179353632478631,0.8482905982905984,0.0,0.0,208,0.0,0.0,0.00641025641025641,0.04588882995327257,208,0.0016025641025641025,0.01282051282051282,0.018985938209584725,0.010943777370639656,208,0.01747077964276587,0.02051210852341492,0.009252426795964684,0.008760648153026858,208,0.00816439383671751,0.010442052925595502,0.009252426795964693,0.008760648153026853,208,0.008112589164426361,0.0104917904554161,0.029573098489887036,0.020698109159395024,208,0.02691449998856191,0.03249580369813974
bilstm_self_attention,raw_received,esm2_frozen_bilstm_attn vs esm3_frozen_bilstm_attn,208,1872,0.6153998540385882,0.1311114233570903,208,0.5958722932800972,0.6326025726682357,0.26249193479893,0.09885314786043964,208,0.24967762840650154,0.275638744598325,0.2574779726820155,0.11922617981683313,208,0.24118435947614372,0.27413286436085094,0.41211245260312,0.17292022756968084,208,0.3891389106026054,0.43637694764185386,0.4367104183209953,0.188348543403246,208,0.41178320551717984,0.46157271659074545,0.4150479858624656,0.1718987704227752,208,0.39085091044465253,0.43842158636991946,0.8647781971867339,0.33711938406443526,205,0.8203854973222352,0.9114482473544971,0.9129273504273504,0.652070689691539,208,0.8285122863247862,1.0053552350427353,0.0,0.0,208,0.0,0.0,0.0016025641025641025,0.023112508176051216,208,0.0,0.004807692307692308,0.04526568785954576,0.023302280575694154,208,0.0422847651150427,0.04836027353241937,0.01408481881786467,0.009949512452984073,208,0.012725372826272193,0.01552864814642615,0.014084818817864676,0.009949512452984062,208,0.012749634353504371,0.015474198970750983,0.0757599671960977,0.03680219516151615,208,0.07116579875659103,0.08085594682584601
bilstm_self_attention,raw_received,esm2_frozen_bilstm_attn vs esm3_top28_bilstm_attn,208,1872,0.6242981991743108,0.12139448254702244,208,0.6073219195860234,0.6396168783608809,0.27411654093358834,0.10555470190729901,208,0.2610751131856763,0.28808588266515994,0.2614923725626429,0.1280721705396964,208,0.24471288839476707,0.28015578386091605,0.42290547501001885,0.1677478605948478,208,0.3997790047486032,0.4451104797674604,0.440813870661627,0.1792468145546678,208,0.4170779512436163,0.46356797701348984,0.4233183197009979,0.166480812323267,208,0.4000074065464671,0.4457748756159878,0.8442105666743348,0.3733580246066871,207,0.7942588598778211,0.8951270512230655,0.8685897435897435,0.5680851019228027,208,0.7980769230769231,0.9529914529914529,0.0,0.0,208,0.0,0.0,0.003205128205128205,0.032606975194439204,208,0.0,0.008012820512820512,0.04129869447001376,0.023944925989460658,208,0.03814949889743586,0.04452687054935264,0.01255430970103797,0.012086516813044287,208,0.010921922463727453,0.014362164225777293,0.012554309701037979,0.012086516813044281,208,0.010988965105052376,0.014270595322262282,0.06425032293517068,0.03802305515408994,208,0.05905575523759813,0.06950305545086063
bilstm_self_attention,raw_received,esm2_frozen_bilstm_attn vs esm3_top4_bilstm_attn,208,1872,0.6289637026061571,0.1178438030975321,208,0.6118153611848949,0.6445841742683938,0.267223289602723,0.10564698504983641,208,0.2530307392773577,0.28107425791446433,0.25706329637604997,0.1266365441696982,208,0.24029255086898116,0.27489623267256996,0.4142807390922021,0.17798293957649983,208,0.38958362884008624,0.43835066013622287,0.43923034467906263,0.1901425075201512,208,0.41484111048614253,0.4651125158376761,0.41765641501466155,0.1757327521761515,208,0.3945046468808325,0.44135258448017334,0.8015460059362498,0.3295484853780662,205,0.7565375774293458,0.8440817847464188,0.8936965811965811,0.5854343512895127,208,0.8204994658119658,0.9738247863247863,0.0,0.0,208,0.0,0.0,0.003205128205128205,0.032606975194439204,208,0.0,0.008012820512820512,0.03543739812179918,0.021306971000667245,208,0.03260159591032546,0.03832039138671163,0.011809305383600924,0.009825580011024983,208,0.010568075202874169,0.013155333513742125,0.011809305383600931,0.009825580011024983,208,0.010572618958442715,0.013158755285632052,0.058122969045741706,0.0328282910863725,208,0.053797052963540114,0.06267694005525533
bilstm_self_attention,raw_received,esm2_top28_bilstm_attn vs esm2_top4_bilstm_attn,208,1872,0.8808852898770272,0.07670002508140449,208,0.8696680825863757,0.8907205675941043,0.5404191757541935,0.1287720562300497,208,0.5233766970283175,0.5577192598020025,0.5237885889139835,0.15249958366168587,208,0.5029655560514492,0.5447992073141461,0.7203588254292911,0.18314840699085316,208,0.6947333845126195,0.7444723394156015,0.7333018262305122,0.1837372817140133,208,0.7075218508677044,0.75745830256297,0.7150543000361156,0.17430140275040262,208,0.6915505833673848,0.7382186941597686,0.4390000997690209,0.23641444463028524,207,0.4074957948951508,0.4718939710279283,0.732905982905983,0.49087072826961914,208,0.6677350427350428,0.7959535256410255,0.0,0.0,208,0.0,0.0,0.00641025641025641,0.04588882995327257,208,0.0016025641025641025,0.01282051282051282,0.01173502166250031,0.006161727016629725,208,0.010883608588038385,0.012615428294428917,0.004082712898169588,0.0045031662747442,208,0.0035108640262982984,0.004761917342677333,0.0040827128981695765,0.004503166274744207,208,0.0035332929150445375,0.004729438648123802,0.020122195092804235,0.009257300791524415,208,0.018901499462146292,0.021422036961471436
bilstm_self_attention,raw_received,esm2_top28_bilstm_attn vs esm3_frozen_bilstm_attn,208,1872,0.67719872795215,0.11699035429690632,208,0.6619617329778087,0.692444862578396,0.33320810062763395,0.11345511182872796,208,0.3175095350113424,0.34835132949180747,0.3318198833067535,0.13550050329044436,208,0.3132898057668234,0.3496408234036852,0.5042846956685569,0.1692114902956395,208,0.4827738501175118,0.5270496693763038,0.5372313657970709,0.19031694953278094,208,0.5128377010868999,0.5624072405292357,0.5084930346651562,0.16680443835555442,208,0.48723382406417765,0.5310337160736397,0.7968247578150959,0.3237951626542492,207,0.7524342937658156,0.839402117999642,0.9182692307692307,0.6261844138803124,208,0.8365251068376068,1.0069577991452991,0.0,0.0,208,0.0,0.0,0.0016025641025641025,0.023112508176051216,208,0.0,0.004807692307692308,0.030307183213387715,0.01744265902623704,208,0.027953213790869378,0.03263514863714424,0.008555334343561689,0.006881204288626,208,0.007666773979826927,0.009531111245681317,0.008555334343561687,0.006881204288625995,208,0.00765378561104952,0.009501331091609557,0.06620955826889528,0.03504880460439656,208,0.06123389599497819,0.0711667442054101
bilstm_self_attention,raw_received,esm2_top28_bilstm_attn vs esm3_top28_bilstm_attn,208,1872,0.7172987945852746,0.12738365754871153,208,0.6991396921652714,0.7339130756143166,0.3512643439783891,0.11535805170421501,208,0.335295864302322,0.3666473265313138,0.3445337956199257,0.13525424102294498,208,0.3264461621640215,0.3632813960017759,0.5401063094372389,0.1810113103004743,208,0.5161668680063112,0.5648147557792991,0.556771510777921,0.18580289137613742,208,0.5315241422943746,0.5811685320629632,0.5369650445567006,0.17062497824990672,208,0.5139498385185325,0.559911823625679,0.8206125537233951,0.34229390424367845,206,0.7742233089972774,0.86699319682026,0.8942307692307693,0.5742698347213331,208,0.8210470085470085,0.9775774572649574,0.0,0.0,208,0.0,0.0,0.003205128205128205,0.032606975194439204,208,0.0,0.008012820512820512,0.0273240462504997,0.01693203298543201,208,0.025108250096466295,0.029639279617180346,0.00679761863751615,0.006456278617116646,208,0.005949303898681571,0.007669969311237968,0.006797618637516156,0.006456278617116649,208,0.006027530224988712,0.007715487429579726,0.05477120869267807,0.03363234598485934,208,0.05016175792758126,0.05933308015511821
bilstm_self_attention,raw_received,esm2_top28_bilstm_attn vs esm3_top4_bilstm_attn,208,1872,0.711787503451985,0.1157267687629971,208,0.694918819463324,0.7275716924566223,0.34557230804856426,0.11342397876574357,208,0.3301038060095799,0.36087342833428215,0.33742571284893397,0.13980777654285376,208,0.3170369667723299,0.35592499062784555,0.5263562482065027,0.18430285126952634,208,0.5011488248923146,0.5501501325397795,0.5511180911621616,0.19661247663408515,208,0.5243238212108404,0.5775623313503921,0.5266885587869445,0.17761683374995815,208,0.502486296010724,0.5496772650307576,0.7846146536520099,0.35473717592687587,203,0.737638451772791,0.8332183242869304,0.9097222222222222,0.5819130013142741,208,0.8354567307692307,0.9861244658119659,0.0,0.0,208,0.0,0.0,0.003205128205128205,0.032606975194439204,208,0.0,0.008012820512820512,0.023117066540028215,0.014783130818408406,208,0.02113832519997551,0.025095420392954416,0.0068070695908382444,0.006649145704701337,208,0.005977068248637416,0.007777008044722054,0.006807069590838246,0.006649145704701334,208,0.00588109067284906,0.007716517388432649,0.048113748889926984,0.030151936029287903,208,0.04402376272988237,0.05221866018934541
bilstm_self_attention,raw_received,esm2_top4_bilstm_attn vs esm3_frozen_bilstm_attn,208,1872,0.6924609754226592,0.11467109686284152,208,0.6761809436044038,0.7084505310074496,0.3208765494268961,0.11616747800087764,208,0.30525420448834956,0.33662501909203135,0.3110513716103615,0.1389728310384984,208,0.2918939284771368,0.3298291497730457,0.4783984126331883,0.18521985728186113,208,0.4540681095413667,0.5056670586358086,0.503612771962131,0.2025912642886007,208,0.47626072819482274,0.5300335509249772,0.48003684580043227,0.1825847357796883,208,0.4549456315185166,0.5034491629436602,0.7554567814780232,0.34998460829857847,204,0.7065394869367501,0.8033185982726423,0.890491452991453,0.6364111786670571,208,0.8055422008547007,0.9770432692307692,0.0,0.0,208,0.0,0.0,0.004807692307692308,0.039838177561583026,208,0.0,0.011217948717948716,0.03285661165557071,0.01913661654386171,208,0.030415519346498412,0.035457291711808614,0.008811235822591877,0.007326492291322725,208,0.007880527212144297,0.009900663637733387,0.008811235822591863,0.007326492291322726,208,0.007908756116076058,0.009862005341601855,0.06068187293128747,0.03344330081040553,208,0.05638333674039412,0.06535774801891378
